"Status","Year","Age","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Commercial","Defence Equipment and Support","Outside London","175","175","30730","31920"
"In post","2023","20-29","Commercial","Defence Science and Technology Laboratory","Outside London","25","25","26800","24630"
"In post","2023","20-29","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Education (excl. agencies)","Outside London","50","50","33620","30710"
"In post","2023","20-29","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","15","15","33160","30320"
"In post","2023","20-29","Commercial","Department for International Trade","London","15","15","36770","35010"
"In post","2023","20-29","Commercial","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Transport (excl. agencies)","London","35","35","44300","43320"
"In post","2023","20-29","Commercial","Department for Transport (excl. agencies)","Outside London","15","15","32020","31510"
"In post","2023","20-29","Commercial","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department of Health and Social Care (excl. agencies)","London","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","15","15","35930","38120"
"In post","2023","20-29","Commercial","Driver and Vehicle Licensing Agency","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Driver and Vehicle Standards Agency","Outside London","10","10","34010","32660"
"In post","2023","20-29","Commercial","FCDO Services","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","London","10","10","41440","40600"
"In post","2023","20-29","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Government Commercial Organisation","London","60","60","62370","65500"
"In post","2023","20-29","Commercial","Government Commercial Organisation","Outside London","30","30","60290","65500"
"In post","2023","20-29","Commercial","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","35","35","33910","34400"
"In post","2023","20-29","Commercial","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Home Office","London","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Home Office","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Met Office","Outside London","10","10","35120","34500"
"In post","2023","20-29","Commercial","Ministry of Defence (excl. agencies)","London","10","10","34220","34850"
"In post","2023","20-29","Commercial","Ministry of Defence (excl. agencies)","Outside London","195","195","32400","33830"
"In post","2023","20-29","Commercial","Ministry of Defence (excl. agencies)","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Ministry of Justice (excl. agencies)","London","25","25","40310","43650"
"In post","2023","20-29","Commercial","Ministry of Justice (excl. agencies)","Outside London","25","25","32940","31270"
"In post","2023","20-29","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Prison Service","Outside London","10","10","29640","27710"
"In post","2023","20-29","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Submarine Delivery Agency","Outside London","30","30","31570","28030"
"In post","2023","20-29","Commercial","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Export Finance","London","60","60","40960","40340"
"In post","2023","20-29","Commercial","UK Health Security Agency","London","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","UK Health Security Agency","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Building Digital UK","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cabinet Office (excl. agencies)","London","50","50","39800","35650"
"In post","2023","20-29","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Central Civil Service Fast Stream","London","10","10","33660","34250"
"In post","2023","20-29","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Prosecution Service","London","10","10","36700","36600"
"In post","2023","20-29","Communications","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Defence Equipment and Support","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","35","35","42280","40160"
"In post","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","15","15","39580","38120"
"In post","2023","20-29","Communications","Department for Education (excl. agencies)","London","45","45","37340","37870"
"In post","2023","20-29","Communications","Department for Education (excl. agencies)","Outside London","20","20","32830","31080"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","35","35","35820","33830"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","15","15","30990","30320"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for International Trade","London","40","40","40400","41550"
"In post","2023","20-29","Communications","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","15","15","35390","32480"
"In post","2023","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Transport (excl. agencies)","London","25","25","38330","35760"
"In post","2023","20-29","Communications","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Work and Pensions (excl. agencies)","London","15","15","41190","44360"
"In post","2023","20-29","Communications","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department of Health and Social Care (excl. agencies)","London","25","25","37160","34190"
"In post","2023","20-29","Communications","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Driver and Vehicle Licensing Agency","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Driver and Vehicle Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Estyn","Outside London","[c]","[c]","[c]","[c]"
