"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Counter Fraud","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Suffolk CC","SEO/HEO","40","40","36120","35000"
"In post","2023","Counter Fraud","Counter Fraud","Sunderland","AA/AO","15","10","21680","21690"
"In post","2023","Counter Fraud","Counter Fraud","Sunderland","EO","65","60","28010","28120"
"In post","2023","Counter Fraud","Counter Fraud","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Sunderland","SEO/HEO","10","10","34530","34170"
"In post","2023","Counter Fraud","Counter Fraud","Swansea","AA/AO","20","15","21670","21690"
"In post","2023","Counter Fraud","Counter Fraud","Swansea","EO","30","30","28340","28120"
"In post","2023","Counter Fraud","Counter Fraud","Swansea","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Swindon","EO","10","10","28840","28120"
"In post","2023","Counter Fraud","Counter Fraud","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Telford and Wrekin","EO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Torbay","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Tower Hamlets","AA/AO","40","35","25180","25610"
"In post","2023","Counter Fraud","Counter Fraud","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Tower Hamlets","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Tyneside","AA/AO","15","15","22000","21690"
"In post","2023","Counter Fraud","Counter Fraud","Tyneside","EO","290","275","28140","28120"
"In post","2023","Counter Fraud","Counter Fraud","Tyneside","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Tyneside","SEO/HEO","150","145","35410","34700"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wakefield","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wakefield","EO","10","10","28120","28120"
"In post","2023","Counter Fraud","Counter Fraud","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Walsall","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wandsworth","AA/AO","15","10","25310","25610"
"In post","2023","Counter Fraud","Counter Fraud","Wandsworth","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Warrington","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Warwickshire CC","EO","20","20","28220","28120"
"In post","2023","Counter Fraud","Counter Fraud","Warwickshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Cumbria","EO","10","10","28130","28120"
"In post","2023","Counter Fraud","Counter Fraud","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Northamptonshire","EO","15","15","28300","28120"
"In post","2023","Counter Fraud","Counter Fraud","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Surrey","AA/AO","10","10","25610","25610"
"In post","2023","Counter Fraud","Counter Fraud","West Surrey","EO","20","20","31590","31280"
"In post","2023","Counter Fraud","Counter Fraud","West Surrey","SEO/HEO","30","30","38830","37520"
"In post","2023","Counter Fraud","Counter Fraud","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Sussex (South West)","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","West Sussex (South West)","EO","20","20","28200","28120"
"In post","2023","Counter Fraud","Counter Fraud","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Westminster","EO","65","60","29100","27970"
"In post","2023","Counter Fraud","Counter Fraud","Westminster","G6/G7","95","90","65400","65140"
"In post","2023","Counter Fraud","Counter Fraud","Westminster","SCS level","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Westminster","SEO/HEO","145","145","39960","40000"
"In post","2023","Counter Fraud","Counter Fraud","Wiltshire","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wirral","AA/AO","20","15","21680","21690"
"In post","2023","Counter Fraud","Counter Fraud","Wirral","EO","20","20","28570","28120"
"In post","2023","Counter Fraud","Counter Fraud","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wirral","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wolverhampton","AA/AO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wolverhampton","EO","35","30","29200","28120"
"In post","2023","Counter Fraud","Counter Fraud","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Worcestershire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Worcestershire CC","EO","15","15","28120","28120"
"In post","2023","Counter Fraud","Counter Fraud","Worcestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","York","EO","10","10","28120","28120"
"In post","2023","Counter Fraud","Counter Fraud","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","York","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Tower Hamlets","G6/G7","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","York","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Economics","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Croydon","EO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Croydon","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Croydon","SEO/HEO","10","10","42330","40920"
"In post","2023","Counter Fraud","Intelligence Analysis","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","East Kent","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Greater Manchester South West","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Greater Manchester South West","SEO/HEO","10","10","36950","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","Hackney and Newham","EO","15","15","32300","32260"
"In post","2023","Counter Fraud","Intelligence Analysis","Hackney and Newham","G6/G7","15","15","67490","65230"
"In post","2023","Counter Fraud","Intelligence Analysis","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Hackney and Newham","SEO/HEO","35","35","41980","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Leeds","SEO/HEO","15","15","37380","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","Liverpool","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","North Lanarkshire","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","North Lanarkshire","SEO/HEO","15","15","36350","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Nottingham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Tyneside","SEO/HEO","20","20","37730","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","International Trade","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Hackney and Newham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Liverpool","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
