"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","AA/AO","1250","1105","22530","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","EO","1270","1200","28150","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","G6/G7","330","320","59690","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","SCS level","15","15","83800","77550"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","1540","1480","37030","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Gwynedd","AA/AO","10","10","22520","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Wales","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","AA/AO","865","790","22520","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","EO","905","855","28250","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","G6/G7","395","375","60610","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","SCS level","15","15","89840","78430"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","SEO/HEO","1475","1415","37320","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","AA/AO","55","45","22520","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","EO","175","160","28450","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","G6/G7","310","305","60200","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","SCS level","15","15","83830","78430"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","SEO/HEO","660","640","39720","41780"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Bradford","AA/AO","870","755","22520","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Bradford","EO","255","230","28320","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Bradford","G6/G7","40","40","59680","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Bradford","SEO/HEO","190","180","37320","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","AA/AO","640","580","22520","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","EO","1075","1025","28190","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","G6/G7","560","540","60660","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","SCS level","20","20","88230","79220"
"In post","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","SEO/HEO","1600","1545","37310","35000"
"In post","2023","HM Treasury (excl. agencies)","East of England","Norwich and East Norfolk","AA/AO","15","15","21950","21860"
"In post","2023","HM Treasury (excl. agencies)","East of England","Norwich and East Norfolk","EO","30","30","25390","25460"
"In post","2023","HM Treasury (excl. agencies)","East of England","Norwich and East Norfolk","G6/G7","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","East of England","Norwich and East Norfolk","SEO/HEO","25","25","32190","30510"
"In post","2023","HM Treasury (excl. agencies)","London","Westminster","AA/AO","30","25","23920","23210"
"In post","2023","HM Treasury (excl. agencies)","London","Westminster","EO","170","170","27820","27850"
"In post","2023","HM Treasury (excl. agencies)","London","Westminster","G6/G7","830","815","58360","54440"
"In post","2023","HM Treasury (excl. agencies)","London","Westminster","SCS level","130","120","84820","78620"
"In post","2023","HM Treasury (excl. agencies)","London","Westminster","SEO/HEO","580","575","35410","33820"
"In post","2023","HM Treasury (excl. agencies)","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","North East (England)","Darlington","EO","30","30","25170","25460"
"In post","2023","HM Treasury (excl. agencies)","North East (England)","Darlington","G6/G7","65","60","56010","54090"
"In post","2023","HM Treasury (excl. agencies)","North East (England)","Darlington","SCS level","10","10","94660","81500"
"In post","2023","HM Treasury (excl. agencies)","North East (England)","Darlington","SEO/HEO","80","80","31280","30510"
"In post","2023","HM Treasury (excl. agencies)","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Midlands (England)","South Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Midlands (England)","South Nottinghamshire","G6/G7","15","15","66200","60850"
"In post","2023","Health and Safety Executive","East Midlands (England)","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Midlands (England)","South Nottinghamshire","SEO/HEO","25","25","43160","42940"
"In post","2023","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","AA/AO","10","10","22630","23170"
"In post","2023","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","EO","60","55","28340","27350"
"In post","2023","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","G6/G7","95","85","61280","59400"
"In post","2023","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","SEO/HEO","145","135","39440","40790"
"In post","2023","Health and Safety Executive","East of England","Bedford","AA/AO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Bedford","EO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Bedford","G6/G7","15","15","60390","56000"
"In post","2023","Health and Safety Executive","East of England","Bedford","SEO/HEO","30","30","43360","44120"
"In post","2023","Health and Safety Executive","East of England","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Heart of Essex","EO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Heart of Essex","G6/G7","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Heart of Essex","SEO/HEO","30","30","46070","42940"
"In post","2023","Health and Safety Executive","East of England","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","Norwich and East Norfolk","SEO/HEO","10","10","50650","41700"
"In post","2023","Health and Safety Executive","London","Tower Hamlets","AA/AO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","London","Tower Hamlets","EO","15","15","33940","34370"
"In post","2023","Health and Safety Executive","London","Tower Hamlets","G6/G7","40","35","62780","59700"
"In post","2023","Health and Safety Executive","London","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","London","Tower Hamlets","SEO/HEO","75","75","45500","45170"
"In post","2023","Health and Safety Executive","North East (England)","Tyneside","AA/AO","10","10","23170","23500"
"In post","2023","Health and Safety Executive","North East (England)","Tyneside","EO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","Tyneside","G6/G7","15","15","57140","55320"
"In post","2023","Health and Safety Executive","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","Tyneside","SEO/HEO","40","40","46250","46570"
"In post","2023","Health and Safety Executive","North West (England)","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","Cheshire East","G6/G7","10","10","56450","55290"
"In post","2023","Health and Safety Executive","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","Cheshire East","SEO/HEO","15","15","42360","44300"
"In post","2023","Health and Safety Executive","North West (England)","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","East Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","Sefton","AA/AO","140","125","22660","23170"
"In post","2023","Health and Safety Executive","North West (England)","Sefton","EO","230","215","28150","27320"
"In post","2023","Health and Safety Executive","North West (England)","Sefton","G6/G7","200","195","60390","56890"
"In post","2023","Health and Safety Executive","North West (England)","Sefton","SCS level","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","Sefton","SEO/HEO","435","415","40530","40790"
"In post","2023","Health and Safety Executive","Scotland","Aberdeen City and Aberdeenshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","Aberdeen City and Aberdeenshire","EO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","Aberdeen City and Aberdeenshire","G6/G7","20","20","94820","101010"
"In post","2023","Health and Safety Executive","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","70","65","85390","89620"
"In post","2023","Health and Safety Executive","Scotland","City of Edinburgh","AA/AO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","City of Edinburgh","EO","10","10","27860","27320"
"In post","2023","Health and Safety Executive","Scotland","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","City of Edinburgh","SEO/HEO","30","25","46760","47250"
"In post","2023","Health and Safety Executive","Scotland","Glasgow City","AA/AO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","Glasgow City","EO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","Glasgow City","G6/G7","15","15","57230","55320"
"In post","2023","Health and Safety Executive","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","Glasgow City","SEO/HEO","35","35","46610","46680"
"In post","2023","Health and Safety Executive","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
