"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Geography","AA/AO","5","5","[c]","[c]"
"In post","2023","40-49","Geography","EO","25","25","27990","27610"
"In post","2023","40-49","Geography","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Geography","SEO/HEO","60","60","37590","34370"
"In post","2023","40-49","Human Resources","AA/AO","235","215","22840","22220"
"In post","2023","40-49","Human Resources","EO","585","555","28680","27650"
"In post","2023","40-49","Human Resources","G6/G7","830","805","58970","57640"
"In post","2023","40-49","Human Resources","SCS level","105","100","89760","81700"
"In post","2023","40-49","Human Resources","SEO/HEO","1485","1425","39030","38210"
"In post","2023","40-49","Human Resources","Unknown","25","25","39780","38290"
"In post","2023","40-49","Inspector of Education and Training","G6/G7","205","205","77150","77470"
"In post","2023","40-49","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Inspector of Education and Training","SEO/HEO","160","155","51040","52750"
"In post","2023","40-49","Intelligence Analysis","AA/AO","20","15","23850","22460"
"In post","2023","40-49","Intelligence Analysis","EO","370","350","28410","27650"
"In post","2023","40-49","Intelligence Analysis","G6/G7","90","90","62200","59800"
"In post","2023","40-49","Intelligence Analysis","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Intelligence Analysis","SEO/HEO","300","295","38410","38140"
"In post","2023","40-49","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Internal Audit","AA/AO","5","5","[c]","[c]"
"In post","2023","40-49","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Internal Audit","G6/G7","70","65","58730","57970"
"In post","2023","40-49","Internal Audit","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Internal Audit","SEO/HEO","100","95","41110","42090"
"In post","2023","40-49","International Trade","EO","20","20","29280","29340"
"In post","2023","40-49","International Trade","G6/G7","175","170","59870","58450"
"In post","2023","40-49","International Trade","SCS level","50","50","82790","77060"
"In post","2023","40-49","International Trade","SEO/HEO","130","130","39380","41550"
"In post","2023","40-49","Knowledge and Information Management","AA/AO","65","60","22820","22220"
"In post","2023","40-49","Knowledge and Information Management","EO","125","120","28400","28120"
"In post","2023","40-49","Knowledge and Information Management","G6/G7","110","105","58980","57380"
"In post","2023","40-49","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Knowledge and Information Management","SEO/HEO","260","250","37830","37510"
"In post","2023","40-49","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","AA/AO","45","40","23040","22520"
"In post","2023","40-49","Legal","EO","220","205","29460","28130"
"In post","2023","40-49","Legal","G6/G7","2185","2005","61310","60540"
"In post","2023","40-49","Legal","SCS level","170","165","86760","82190"
"In post","2023","40-49","Legal","SEO/HEO","665","620","39520","39720"
"In post","2023","40-49","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","AA/AO","100","90","23960","24680"
"In post","2023","40-49","Medicine","EO","65","60","33390","32930"
"In post","2023","40-49","Medicine","G6/G7","255","215","78000","81980"
"In post","2023","40-49","Medicine","SCS level","105","90","103140","102410"
"In post","2023","40-49","Medicine","SEO/HEO","235","210","42790","41190"
"In post","2023","40-49","Operational Delivery","AA/AO","20500","18275","24150","22520"
"In post","2023","40-49","Operational Delivery","EO","19205","17805","28930","28120"
"In post","2023","40-49","Operational Delivery","G6/G7","2835","2780","59650","57640"
"In post","2023","40-49","Operational Delivery","SCS level","295","290","90300","81600"
"In post","2023","40-49","Operational Delivery","SEO/HEO","11775","11400","38300","37300"
"In post","2023","40-49","Operational Delivery","Unknown","5130","4740","33350","31510"
"In post","2023","40-49","Operational Research","AA/AO","10","10","22520","22520"
"In post","2023","40-49","Operational Research","EO","10","10","[c]","[c]"
"In post","2023","40-49","Operational Research","G6/G7","135","125","57870","57970"
"In post","2023","40-49","Operational Research","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Operational Research","SEO/HEO","75","70","39880","39890"
"In post","2023","40-49","Other","AA/AO","955","855","22050","21690"
"In post","2023","40-49","Other","EO","690","640","28430","28120"
"In post","2023","40-49","Other","G6/G7","555","530","61920","59480"
"In post","2023","40-49","Other","SCS level","70","70","96120","89000"
"In post","2023","40-49","Other","SEO/HEO","950","905","38720","38790"
"In post","2023","40-49","Other","Unknown","320","320","45890","41630"
"In post","2023","40-49","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","G6/G7","25","25","61590","61290"
"In post","2023","40-49","Planning","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Planning","SEO/HEO","20","15","40770","39690"
"In post","2023","40-49","Planning Inspectors","G6/G7","150","145","56500","60050"
"In post","2023","40-49","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","AA/AO","75","70","25110","25340"
"In post","2023","40-49","Policy","EO","330","310","29140","29430"
"In post","2023","40-49","Policy","G6/G7","3595","3455","60810","59520"
"In post","2023","40-49","Policy","SCS level","955","915","84900","79000"
"In post","2023","40-49","Policy","SEO/HEO","2330","2230","39390","39460"
"In post","2023","40-49","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","AA/AO","25","25","22760","22400"
"In post","2023","40-49","Project Delivery","EO","260","245","28330","28120"
"In post","2023","40-49","Project Delivery","G6/G7","1915","1870","59560","57970"
"In post","2023","40-49","Project Delivery","SCS level","185","180","90350","81840"
"In post","2023","40-49","Project Delivery","SEO/HEO","2270","2190","38830","39190"
"In post","2023","40-49","Project Delivery","Unknown","145","145","48730","43410"
"In post","2023","40-49","Property","AA/AO","140","130","21670","22520"
"In post","2023","40-49","Property","EO","255","240","28080","27740"
"In post","2023","40-49","Property","G6/G7","315","315","58170","57480"
"In post","2023","40-49","Property","SCS level","20","20","86610","81230"
"In post","2023","40-49","Property","SEO/HEO","740","725","38890","38420"
"In post","2023","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Psychology","AA/AO","10","10","24940","24910"
"In post","2023","40-49","Psychology","EO","70","70","28920","28480"
"In post","2023","40-49","Psychology","G6/G7","75","70","68050","68140"
"In post","2023","40-49","Psychology","SEO/HEO","200","185","45750","48640"
"In post","2023","40-49","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Science and Engineering","AA/AO","85","80","23130","22860"
"In post","2023","40-49","Science and Engineering","EO","195","185","27780","27470"
"In post","2023","40-49","Science and Engineering","G6/G7","1145","1105","57320","56180"
"In post","2023","40-49","Science and Engineering","SCS level","35","30","81970","80000"
"In post","2023","40-49","Science and Engineering","SEO/HEO","1250","1190","39660","39890"
"In post","2023","40-49","Science and Engineering","Unknown","105","105","53680","54510"
"In post","2023","40-49","Security","AA/AO","1005","1000","31250","27500"
"In post","2023","40-49","Security","EO","285","280","33840","29530"
"In post","2023","40-49","Security","G6/G7","200","195","61650","60070"
"In post","2023","40-49","Security","SCS level","40","40","94220","86590"
"In post","2023","40-49","Security","SEO/HEO","500","495","39740","38670"
"In post","2023","40-49","Security","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Social Research","EO","5","5","[c]","[c]"
"In post","2023","40-49","Social Research","G6/G7","155","145","60300","60660"
"In post","2023","40-49","Social Research","SCS level","10","10","81780","77800"
"In post","2023","40-49","Social Research","SEO/HEO","135","120","39190","39300"
"In post","2023","40-49","Statistics","EO","25","25","28850","30100"
"In post","2023","40-49","Statistics","G6/G7","290","270","60700","60290"
"In post","2023","40-49","Statistics","SCS level","35","35","83010","80450"
"In post","2023","40-49","Statistics","SEO/HEO","240","225","40130","40650"
"In post","2023","40-49","Tax","AA/AO","350","315","22600","22520"
"In post","2023","40-49","Tax","EO","770","730","28580","28130"
"In post","2023","40-49","Tax","G6/G7","735","710","61760","57970"
"In post","2023","40-49","Tax","SCS level","25","25","80120","77000"
"In post","2023","40-49","Tax","SEO/HEO","1755","1705","37840","35000"
"In post","2023","40-49","Unknown","AA/AO","790","735","24970","24890"
"In post","2023","40-49","Unknown","EO","1135","1070","30050","29450"
"In post","2023","40-49","Unknown","G6/G7","2150","2065","65070","65280"
"In post","2023","40-49","Unknown","SCS level","350","340","90200","83530"
"In post","2023","40-49","Unknown","SEO/HEO","2630","2535","41100","41330"
"In post","2023","40-49","Unknown","Unknown","65","65","[c]","[c]"
"In post","2023","40-49","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","G6/G7","65","65","54030","53110"
"In post","2023","40-49","Veterinarian","SEO/HEO","80","75","38870","38230"
"In post","2023","50-59","Commercial","AA/AO","100","90","24080","22500"
"In post","2023","50-59","Commercial","EO","170","165","28870","28120"
"In post","2023","50-59","Commercial","G6/G7","745","735","64740","64150"
"In post","2023","50-59","Commercial","SCS level","140","140","118010","115000"
"In post","2023","50-59","Commercial","SEO/HEO","905","880","39940","39590"
"In post","2023","50-59","Commercial","Unknown","50","50","49450","43930"
"In post","2023","50-59","Communications","AA/AO","50","50","22880","22220"
"In post","2023","50-59","Communications","EO","125","120","29230","29480"
"In post","2023","50-59","Communications","G6/G7","200","195","62340","61360"
"In post","2023","50-59","Communications","SCS level","25","25","86760","82470"
"In post","2023","50-59","Communications","SEO/HEO","390","375","39510","39670"
"In post","2023","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","G6/G7","10","10","73940","66070"
"In post","2023","50-59","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","AA/AO","555","485","22970","21690"
"In post","2023","50-59","Counter Fraud","EO","1490","1400","29140","28120"
"In post","2023","50-59","Counter Fraud","G6/G7","145","140","62670","60600"
"In post","2023","50-59","Counter Fraud","SCS level","15","15","82410","81600"
"In post","2023","50-59","Counter Fraud","SEO/HEO","970","945","37910","36990"
"In post","2023","50-59","Digital, Data and Technology","AA/AO","105","100","23550","22220"
"In post","2023","50-59","Digital, Data and Technology","EO","790","755","29320","28120"
"In post","2023","50-59","Digital, Data and Technology","G6/G7","2125","2095","60660","59290"
"In post","2023","50-59","Digital, Data and Technology","SCS level","155","155","98120","93160"
"In post","2023","50-59","Digital, Data and Technology","SEO/HEO","2800","2740","39710","39190"
"In post","2023","50-59","Digital, Data and Technology","Unknown","20","20","46010","42800"
"In post","2023","50-59","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","EO","5","5","[c]","[c]"
"In post","2023","50-59","Economics","G6/G7","70","65","69780","68660"
"In post","2023","50-59","Economics","SCS level","25","25","103780","94720"
"In post","2023","50-59","Economics","SEO/HEO","15","15","40240","37680"
"In post","2023","50-59","Finance","AA/AO","255","225","23370","22520"
"In post","2023","50-59","Finance","EO","450","430","28650","28110"
"In post","2023","50-59","Finance","G6/G7","855","840","61270","59490"
"In post","2023","50-59","Finance","SCS level","115","110","98010","89910"
"In post","2023","50-59","Finance","SEO/HEO","1280","1245","39910","39320"
"In post","2023","50-59","Finance","Unknown","15","15","68200","57720"
"In post","2023","50-59","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Geography","EO","45","40","28800","29540"
"In post","2023","50-59","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Geography","SEO/HEO","55","50","36880","34370"
"In post","2023","50-59","Human Resources","AA/AO","320","300","22710","22220"
"In post","2023","50-59","Human Resources","EO","900","875","29180","28090"
"In post","2023","50-59","Human Resources","G6/G7","920","905","60430","58710"
"In post","2023","50-59","Human Resources","SCS level","105","105","91250","83520"
"In post","2023","50-59","Human Resources","SEO/HEO","1740","1690","39340","38470"
"In post","2023","50-59","Human Resources","Unknown","20","20","45830","50500"
"In post","2023","50-59","Inspector of Education and Training","G6/G7","285","285","77600","77470"
"In post","2023","50-59","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","SEO/HEO","170","165","51130","52750"
"In post","2023","50-59","Intelligence Analysis","AA/AO","30","25","24770","25060"
"In post","2023","50-59","Intelligence Analysis","EO","460","445","28820","27650"
"In post","2023","50-59","Intelligence Analysis","G6/G7","70","70","62990","61440"
"In post","2023","50-59","Intelligence Analysis","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Intelligence Analysis","SEO/HEO","280","275","38650","38280"
"In post","2023","50-59","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","AA/AO","5","5","[c]","[c]"
"In post","2023","50-59","Internal Audit","EO","15","15","28850","27470"
"In post","2023","50-59","Internal Audit","G6/G7","90","90","61580","60160"
