"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Office of the Public Guardian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Scottish Charity Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Revenue Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","Outside London","AA/AO","45","[c]","21810","21720"
"Leaver CS","2023","White","Rural Payments Agency","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Fiscal Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Outside London","AA/AO","45","[c]","27350","26600"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Outside London","EO","45","[c]","31290","31940"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Outside London","G6/G7","75","[c]","70860","70920"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Outside London","SEO/HEO","130","[c]","43250","42860"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Prison Service","Outside London","AA/AO","40","[c]","26540","28490"
"Leaver CS","2023","White","Scottish Prison Service","Outside London","EO","55","[c]","36870","37060"
"Leaver CS","2023","White","Scottish Prison Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Prison Service","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Public Pensions Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Serious Fraud Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Serious Fraud Office","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Social Security Scotland","Outside London","AA/AO","30","[c]","23480","23340"
"Leaver CS","2023","White","Social Security Scotland","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Social Security Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Social Security Scotland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Standards and Testing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Student Awards Agency for Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Student Awards Agency for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Student Awards Agency for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Submarine Delivery Agency","Outside London","Unknown","125","[c]","43000","38790"
"Leaver CS","2023","White","Teaching Regulation Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Teaching Regulation Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","SEO/HEO","30","[c]","34480","32710"
"Leaver CS","2023","White","Transport Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Transport Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Transport Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Transport Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Debt Management Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Debt Management Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Health Security Agency","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Health Security Agency","London","EO","40","[c]","27740","27960"
"Leaver CS","2023","White","UK Health Security Agency","London","G6/G7","65","[c]","57700","54450"
"Leaver CS","2023","White","UK Health Security Agency","London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Health Security Agency","London","SEO/HEO","140","[c]","37190","36690"
"Leaver CS","2023","White","UK Health Security Agency","Outside London","AA/AO","135","[c]","20880","20880"
"Leaver CS","2023","White","UK Health Security Agency","Outside London","EO","90","[c]","24460","24390"
"Leaver CS","2023","White","UK Health Security Agency","Outside London","G6/G7","110","[c]","56860","52000"
"Leaver CS","2023","White","UK Health Security Agency","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Health Security Agency","Outside London","SEO/HEO","310","[c]","35070","35570"
"Leaver CS","2023","White","UK Health Security Agency","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Hydrographic Office","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Hydrographic Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Hydrographic Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Hydrographic Office","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Space Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","AA/AO","235","[c]","20560","20350"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","EO","35","[c]","25490","24840"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","G6/G7","50","[c]","57010","56970"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","SEO/HEO","110","[c]","34590","33520"
"Leaver CS","2023","White","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Valuation Office Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Valuation Office Agency","London","SEO/HEO","15","[c]","[c]","[c]"
