"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","No function","London","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","London","Inner London - West","45","[c]","36690","33800"
"New entrant CS","2023","Undeclared","No function","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","London","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North West (England)","Greater Manchester","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North West (England)","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South East (England)","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Wales","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","West Midlands","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","Inner London - East","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","Inner London - West","115","[c]","33700","34480"
"New entrant CS","2023","Unknown","Analysis","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South East (England)","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Wales","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","30420","27470"
"New entrant CS","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Inner London - West","80","[c]","39200","37540"
"New entrant CS","2023","Unknown","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Wales","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","65","[c]","22710","22520"
"New entrant CS","2023","Unknown","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","London","Inner London - East","35","[c]","26920","26920"
"New entrant CS","2023","Unknown","Debt","London","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","North East (England)","Northumberland, and Tyne and Wear","80","[c]","22520","22520"
"New entrant CS","2023","Unknown","Debt","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","North West (England)","Merseyside","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Scotland","Southern Scotland","80","[c]","22520","22520"
"New entrant CS","2023","Unknown","Debt","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Wales","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","West Midlands (England)","West Midlands","120","[c]","22160","22520"
"New entrant CS","2023","Unknown","Debt","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Yorkshire and The Humber","West Yorkshire","35","[c]","22790","22520"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","Inner London - East","50","[c]","47960","41870"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","Inner London - West","90","[c]","42510","39150"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","Outer London - South","80","[c]","42510","37150"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","Outer London - West and North West","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","50","[c]","39910","34400"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","Greater Manchester","90","[c]","37340","32790"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","Merseyside","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South West (England)","Devon","40","[c]","29340","26650"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South West (England)","Dorset and Somerset","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","38870","32500"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Wales","East Wales","40","[c]","40600","37350"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Wales","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","65","[c]","37840","34400"
"New entrant CS","2023","Unknown","Digital, Data & Technology","West Midlands (England)","West Midlands","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","35","[c]","43990","40950"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","Inner London - West","40","[c]","36960","34670"
"New entrant CS","2023","Unknown","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Scotland","West Central Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","28490","25000"
