"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","East Midlands (England)","North Nottinghamshire","Male","170","160","33910","29050"
"In post","2023","50-59","East Midlands (England)","Nottingham","Female","1500","1380","35510","31270"
"In post","2023","50-59","East Midlands (England)","Nottingham","Male","1100","1070","37200","34850"
"In post","2023","50-59","East Midlands (England)","South Nottinghamshire","Female","155","145","35320","28120"
"In post","2023","50-59","East Midlands (England)","South Nottinghamshire","Male","165","160","35870","32920"
"In post","2023","50-59","East Midlands (England)","South and West Derbyshire","Female","225","205","36230","29150"
"In post","2023","50-59","East Midlands (England)","South and West Derbyshire","Male","175","170","41590","35570"
"In post","2023","50-59","East Midlands (England)","West Northamptonshire","Female","210","190","29330","28120"
"In post","2023","50-59","East Midlands (England)","West Northamptonshire","Male","115","115","35150","30710"
"In post","2023","50-59","East of England","Bedford","Female","140","130","31890","28120"
"In post","2023","50-59","East of England","Bedford","Male","120","115","36220","30880"
"In post","2023","50-59","East of England","Breckland and South Norfolk","Female","75","70","31900","28120"
"In post","2023","50-59","East of England","Breckland and South Norfolk","Male","95","90","35410","32420"
"In post","2023","50-59","East of England","Cambridgeshire CC","Female","450","430","35550","31920"
"In post","2023","50-59","East of England","Cambridgeshire CC","Male","585","570","39770","34770"
"In post","2023","50-59","East of England","Central Bedfordshire","Female","70","70","32590","27930"
"In post","2023","50-59","East of England","Central Bedfordshire","Male","100","100","35550","34000"
"In post","2023","50-59","East of England","Essex Haven Gateway","Female","180","170","31330","31280"
"In post","2023","50-59","East of England","Essex Haven Gateway","Male","145","140","34450","31280"
"In post","2023","50-59","East of England","Essex Thames Gateway","Female","235","215","29320","29640"
"In post","2023","50-59","East of England","Essex Thames Gateway","Male","70","70","30410","31280"
"In post","2023","50-59","East of England","Heart of Essex","Female","185","170","34690","31280"
"In post","2023","50-59","East of England","Heart of Essex","Male","140","135","40000","34840"
"In post","2023","50-59","East of England","Hertfordshire CC","Female","505","465","37040","31650"
"In post","2023","50-59","East of England","Hertfordshire CC","Male","325","320","39750","34670"
"In post","2023","50-59","East of England","Luton","Female","95","85","28620","27650"
"In post","2023","50-59","East of England","Luton","Male","80","75","30460","28120"
"In post","2023","50-59","East of England","North and West Norfolk","Female","155","140","28600","28120"
"In post","2023","50-59","East of England","North and West Norfolk","Male","195","190","32740","32920"
"In post","2023","50-59","East of England","Norwich and East Norfolk","Female","315","280","30280","28120"
"In post","2023","50-59","East of England","Norwich and East Norfolk","Male","285","275","34100","28960"
"In post","2023","50-59","East of England","Peterborough","Female","360","325","30080","27470"
"In post","2023","50-59","East of England","Peterborough","Male","220","210","34540","30700"
"In post","2023","50-59","East of England","Southend-on-Sea","Female","95","80","31680","31280"
"In post","2023","50-59","East of England","Southend-on-Sea","Male","50","50","35790","34400"
"In post","2023","50-59","East of England","Suffolk CC","Female","750","680","30680","28120"
"In post","2023","50-59","East of England","Suffolk CC","Male","665","650","33710","30440"
"In post","2023","50-59","East of England","Thurrock","Female","50","50","30330","27650"
"In post","2023","50-59","East of England","Thurrock","Male","65","60","29060","27650"
"In post","2023","50-59","East of England","West Essex","Female","130","120","34790","31280"
"In post","2023","50-59","East of England","West Essex","Male","125","115","31030","27650"
"In post","2023","50-59","London","Barking & Dagenham and Havering","Female","140","125","33260","32520"
"In post","2023","50-59","London","Barking & Dagenham and Havering","Male","70","65","34720","32520"
"In post","2023","50-59","London","Barnet","Female","235","220","42280","32520"
"In post","2023","50-59","London","Barnet","Male","190","185","45950","43210"
"In post","2023","50-59","London","Bexley and Greenwich","Female","255","245","33750","32520"
"In post","2023","50-59","London","Bexley and Greenwich","Male","255","255","36760","36020"
"In post","2023","50-59","London","Brent","Female","130","115","32940","31540"
"In post","2023","50-59","London","Brent","Male","55","55","36360","32520"
"In post","2023","50-59","London","Bromley","Female","175","160","33370","32520"
"In post","2023","50-59","London","Bromley","Male","60","60","35290","32520"
"In post","2023","50-59","London","Camden and City of London","Female","225","215","38200","29750"
"In post","2023","50-59","London","Camden and City of London","Male","235","230","41360","31110"
"In post","2023","50-59","London","Croydon","Female","1915","1805","40760","36180"
"In post","2023","50-59","London","Croydon","Male","1405","1390","45510","39880"
"In post","2023","50-59","London","Ealing","Female","110","100","34480","32520"
"In post","2023","50-59","London","Ealing","Male","55","55","33410","32520"
"In post","2023","50-59","London","Enfield","Female","75","70","32790","32520"
"In post","2023","50-59","London","Enfield","Male","35","35","34840","32520"
"In post","2023","50-59","London","Hackney and Newham","Female","1285","1215","41820","39450"
"In post","2023","50-59","London","Hackney and Newham","Male","1010","990","46490","42060"
"In post","2023","50-59","London","Haringey and Islington","Female","220","205","32760","32520"
"In post","2023","50-59","London","Haringey and Islington","Male","175","175","36190","32790"
"In post","2023","50-59","London","Harrow and Hillingdon","Female","480","440","33710","31230"
"In post","2023","50-59","London","Harrow and Hillingdon","Male","575","545","33450","31210"
"In post","2023","50-59","London","Hounslow and Richmond upon Thames","Female","360","330","35390","32520"
"In post","2023","50-59","London","Hounslow and Richmond upon Thames","Male","350","340","38840","36520"
"In post","2023","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","Female","105","100","35330","32520"
"In post","2023","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","Male","90","90","36000","35590"
"In post","2023","50-59","London","Lambeth","Female","305","295","40560","34960"
"In post","2023","50-59","London","Lambeth","Male","320","320","50220","46260"
"In post","2023","50-59","London","Lewisham and Southwark","Female","185","175","37310","32520"
"In post","2023","50-59","London","Lewisham and Southwark","Male","135","130","34660","33050"
"In post","2023","50-59","London","Merton, Kingston upon Thames and Sutton","Female","150","135","34060","32520"
"In post","2023","50-59","London","Merton, Kingston upon Thames and Sutton","Male","100","100","37870","35410"
"In post","2023","50-59","London","Redbridge and Waltham Forest","Female","360","325","31140","30930"
"In post","2023","50-59","London","Redbridge and Waltham Forest","Male","175","170","30510","31070"
"In post","2023","50-59","London","Tower Hamlets","Female","655","630","53190","44870"
"In post","2023","50-59","London","Tower Hamlets","Male","610","605","59840","56430"
"In post","2023","50-59","London","Wandsworth","Female","135","120","33670","29170"
"In post","2023","50-59","London","Wandsworth","Male","120","120","36790","34980"
"In post","2023","50-59","London","Westminster","Female","5160","4945","52490","47390"
"In post","2023","50-59","London","Westminster","Male","5120","5080","56560","55350"
"In post","2023","50-59","North East (England)","Darlington","Female","275","255","38210","37590"
"In post","2023","50-59","North East (England)","Darlington","Male","185","185","41110","37880"
"In post","2023","50-59","North East (England)","Durham","Female","935","835","29510","28080"
"In post","2023","50-59","North East (England)","Durham","Male","725","685","33180","32920"
"In post","2023","50-59","North East (England)","Hartlepool and Stockton-on-Tees","Female","225","200","30990","28120"
"In post","2023","50-59","North East (England)","Hartlepool and Stockton-on-Tees","Male","175","165","34030","32920"
"In post","2023","50-59","North East (England)","Northumberland","Female","95","85","30630","28120"
"In post","2023","50-59","North East (England)","Northumberland","Male","60","55","31190","28120"
"In post","2023","50-59","North East (England)","South Teesside","Female","410","360","28330","28120"
"In post","2023","50-59","North East (England)","South Teesside","Male","160","155","28550","27620"
"In post","2023","50-59","North East (England)","Sunderland","Female","875","720","27070","22520"
"In post","2023","50-59","North East (England)","Sunderland","Male","355","330","30320","28120"
"In post","2023","50-59","North East (England)","Tyneside","Female","2880","2540","32490","28120"
"In post","2023","50-59","North East (England)","Tyneside","Male","2125","2045","36530","33080"
"In post","2023","50-59","North West (England)","Blackburn with Darwen","Female","70","60","28820","28120"
"In post","2023","50-59","North West (England)","Blackburn with Darwen","Male","35","35","28650","28120"
"In post","2023","50-59","North West (England)","Blackpool","Female","1355","1215","32180","28120"
"In post","2023","50-59","North West (England)","Blackpool","Male","720","705","37210","34170"
"In post","2023","50-59","North West (England)","Cheshire East","Female","245","225","34310","28480"
"In post","2023","50-59","North West (England)","Cheshire East","Male","155","150","35370","32150"
"In post","2023","50-59","North West (England)","Cheshire West and Chester","Female","120","110","31780","28120"
"In post","2023","50-59","North West (England)","Cheshire West and Chester","Male","65","65","31690","28120"
"In post","2023","50-59","North West (England)","Chorley and West Lancashire","Female","180","165","32920","28480"
"In post","2023","50-59","North West (England)","Chorley and West Lancashire","Male","215","205","36750","32920"
"In post","2023","50-59","North West (England)","East Cumbria","Female","195","180","30940","26850"
"In post","2023","50-59","North West (England)","East Cumbria","Male","185","180","31390","27490"
"In post","2023","50-59","North West (England)","East Lancashire","Female","75","70","30940","28120"
"In post","2023","50-59","North West (England)","East Lancashire","Male","50","50","30960","28120"
"In post","2023","50-59","North West (England)","East Merseyside","Female","270","235","29320","28120"
"In post","2023","50-59","North West (England)","East Merseyside","Male","115","110","31580","28120"
"In post","2023","50-59","North West (England)","Greater Manchester North East","Female","185","170","30420","28120"
"In post","2023","50-59","North West (England)","Greater Manchester North East","Male","140","135","33920","30400"
