"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","West Midlands","60","60","37650","33990"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","East of England","Essex","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Inner London - West","305","300","48370","43750"
"In post","2023","Asian","Department for Transport","London","Outer London - East and North East","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Outer London - West and North West","20","20","[c]","[c]"
"In post","2023","Asian","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","South East (England)","Hampshire and Isle of Wight","30","30","38990","31940"
"In post","2023","Asian","Department for Transport","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","Wales","West Wales and The Valleys","75","70","29440","22500"
"In post","2023","Asian","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","West Midlands (England)","West Midlands","115","110","28980","26780"
"In post","2023","Asian","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Yorkshire and The Humber","West Yorkshire","30","25","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","170","155","27270","28120"
"In post","2023","Asian","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","420","365","25630","28120"
"In post","2023","Asian","Department for Work and Pensions","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","265","230","29130","28120"
"In post","2023","Asian","Department for Work and Pensions","East of England","East Anglia","45","35","27250","28120"
"In post","2023","Asian","Department for Work and Pensions","East of England","Essex","75","70","29530","31280"
"In post","2023","Asian","Department for Work and Pensions","London","Inner London - East","450","405","32290","32520"
"In post","2023","Asian","Department for Work and Pensions","London","Inner London - West","455","435","40050","39150"
"In post","2023","Asian","Department for Work and Pensions","London","Outer London - East and North East","705","620","30550","32520"
"In post","2023","Asian","Department for Work and Pensions","London","Outer London - South","125","115","32360","32520"
"In post","2023","Asian","Department for Work and Pensions","London","Outer London - West and North West","615","540","32100","32520"
"In post","2023","Asian","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","195","185","31670","28120"
"In post","2023","Asian","Department for Work and Pensions","North East (England)","Tees Valley and Durham","40","35","25280","21690"
"In post","2023","Asian","Department for Work and Pensions","North West (England)","Cheshire","10","5","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","North West (England)","Greater Manchester","435","400","28970","28120"
"In post","2023","Asian","Department for Work and Pensions","North West (England)","Lancashire","680","615","26060","28120"
"In post","2023","Asian","Department for Work and Pensions","North West (England)","Merseyside","50","50","32530","28120"
"In post","2023","Asian","Department for Work and Pensions","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
