"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice","Greater Manchester North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester North West","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester North West","SEO/HEO","HEO","40","40","36420","38100"
"In post","2023","Ministry of Justice","Greater Manchester North West","SEO/HEO","SEO","30","25","47140","47100"
"In post","2023","Ministry of Justice","Greater Manchester North West","Unknown","Unknown","235","225","29930","29050"
"In post","2023","Ministry of Justice","Greater Manchester South East","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South East","AA/AO","AO","40","30","21780","21780"
"In post","2023","Ministry of Justice","Greater Manchester South East","EO","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South East","SEO/HEO","SEO","10","10","42300","43780"
"In post","2023","Ministry of Justice","Greater Manchester South East","Unknown","Unknown","170","155","30510","26840"
"In post","2023","Ministry of Justice","Greater Manchester South West","AA/AO","AA","10","10","19930","19930"
"In post","2023","Ministry of Justice","Greater Manchester South West","AA/AO","AO","220","200","22180","21780"
"In post","2023","Ministry of Justice","Greater Manchester South West","EO","EO","60","60","26600","25830"
"In post","2023","Ministry of Justice","Greater Manchester South West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South West","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester South West","SEO/HEO","HEO","45","45","32040","31270"
"In post","2023","Ministry of Justice","Greater Manchester South West","SEO/HEO","SEO","40","40","43710","40470"
"In post","2023","Ministry of Justice","Greater Manchester South West","Unknown","Unknown","240","225","29290","26840"
"In post","2023","Ministry of Justice","Gwent Valleys","AA/AO","AO","55","50","21780","21780"
"In post","2023","Ministry of Justice","Gwent Valleys","EO","EO","15","10","25830","25830"
"In post","2023","Ministry of Justice","Gwent Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gwent Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gwent Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gwent Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gwent Valleys","Unknown","Unknown","110","100","30860","29050"
"In post","2023","Ministry of Justice","Gwynedd","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gwynedd","AA/AO","AO","15","15","21780","21780"
"In post","2023","Ministry of Justice","Gwynedd","EO","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Gwynedd","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gwynedd","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Gwynedd","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Gwynedd","Unknown","Unknown","100","95","29000","26840"
"In post","2023","Ministry of Justice","Hackney and Newham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hackney and Newham","AA/AO","AO","35","30","25480","25480"
"In post","2023","Ministry of Justice","Hackney and Newham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hackney and Newham","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hackney and Newham","Unknown","Unknown","130","125","32960","30840"
"In post","2023","Ministry of Justice","Haringey and Islington","AA/AO","AA","85","80","25210","23670"
"In post","2023","Ministry of Justice","Haringey and Islington","AA/AO","AO","495","470","31870","33800"
"In post","2023","Ministry of Justice","Haringey and Islington","EO","EO","120","115","34450","30920"
"In post","2023","Ministry of Justice","Haringey and Islington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Haringey and Islington","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Haringey and Islington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Haringey and Islington","SEO/HEO","HEO","85","85","39060","36740"
"In post","2023","Ministry of Justice","Haringey and Islington","SEO/HEO","SEO","45","45","50640","50720"
"In post","2023","Ministry of Justice","Haringey and Islington","Unknown","Unknown","240","225","34720","33820"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","AA/AO","AA","10","5","[c]","[c]"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","AA/AO","AO","25","20","25480","25480"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","EO","EO","20","20","29660","29660"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","SEO/HEO","SEO","15","15","45420","43650"
"In post","2023","Ministry of Justice","Harrow and Hillingdon","Unknown","Unknown","55","50","34210","33050"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","AA/AO","AA","105","100","23150","23230"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","AA/AO","AO","415","390","30050","30410"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","EO","EO","110","100","32210","34170"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","75","75","36400","37260"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","40","40","49790","53200"
"In post","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","Unknown","Unknown","215","200","30400","29050"
"In post","2023","Ministry of Justice","Heart of Essex","AA/AO","AA","100","85","22300","23230"
"In post","2023","Ministry of Justice","Heart of Essex","AA/AO","AO","300","290","28970","28880"
"In post","2023","Ministry of Justice","Heart of Essex","EO","EO","65","65","30840","28480"
"In post","2023","Ministry of Justice","Heart of Essex","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Heart of Essex","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Heart of Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Heart of Essex","SEO/HEO","HEO","55","50","35290","33200"
"In post","2023","Ministry of Justice","Heart of Essex","SEO/HEO","SEO","25","25","46420","45620"
"In post","2023","Ministry of Justice","Heart of Essex","Unknown","Unknown","155","145","29520","26840"
"In post","2023","Ministry of Justice","Herefordshire, County of","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Herefordshire, County of","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Herefordshire, County of","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Herefordshire, County of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Herefordshire, County of","Unknown","Unknown","35","35","30820","30810"
"In post","2023","Ministry of Justice","Hertfordshire CC","AA/AO","AA","95","85","22330","23230"
"In post","2023","Ministry of Justice","Hertfordshire CC","AA/AO","AO","285","275","30060","30880"
"In post","2023","Ministry of Justice","Hertfordshire CC","EO","EO","95","90","31090","29070"
"In post","2023","Ministry of Justice","Hertfordshire CC","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Hertfordshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Hertfordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hertfordshire CC","SEO/HEO","HEO","65","65","35590","35410"
"In post","2023","Ministry of Justice","Hertfordshire CC","SEO/HEO","SEO","40","35","47630","46110"
"In post","2023","Ministry of Justice","Hertfordshire CC","Unknown","Unknown","225","210","31240","30110"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","AA/AO","AA","125","110","26140","26630"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","AA/AO","AO","475","450","32500","34110"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","EO","EO","185","180","35720","37580"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","SEO/HEO","HEO","85","80","38970","36140"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","SEO/HEO","SEO","55","55","50970","52590"
"In post","2023","Ministry of Justice","Hounslow and Richmond upon Thames","Unknown","Unknown","90","90","34000","30840"
"In post","2023","Ministry of Justice","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Isle of Wight","AA/AO","AA","125","115","23190","23230"
"In post","2023","Ministry of Justice","Isle of Wight","AA/AO","AO","340","315","30260","31510"
"In post","2023","Ministry of Justice","Isle of Wight","EO","EO","95","85","31250","28480"
"In post","2023","Ministry of Justice","Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Isle of Wight","SEO/HEO","HEO","45","45","36480","38180"
"In post","2023","Ministry of Justice","Isle of Wight","SEO/HEO","SEO","25","25","48420","52650"
"In post","2023","Ministry of Justice","Isle of Wight","Unknown","Unknown","45","40","31880","29050"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","85","80","27230","28400"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","350","330","34250","33800"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","75","75","38610","41120"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","40","40","42060","43570"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","SEO","20","20","54420","54260"
"In post","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","80","80","34400","34820"
"In post","2023","Ministry of Justice","Kent Thames Gateway","AA/AO","AA","160","150","22950","23230"
"In post","2023","Ministry of Justice","Kent Thames Gateway","AA/AO","AO","620","585","30940","32410"
"In post","2023","Ministry of Justice","Kent Thames Gateway","EO","EO","180","170","32690","34170"
"In post","2023","Ministry of Justice","Kent Thames Gateway","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Kent Thames Gateway","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Kent Thames Gateway","SEO/HEO","HEO","130","125","36360","37440"
"In post","2023","Ministry of Justice","Kent Thames Gateway","SEO/HEO","SEO","60","60","50510","52360"
"In post","2023","Ministry of Justice","Kent Thames Gateway","Unknown","Unknown","115","105","29520","28290"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","AA/AO","AA","75","70","22550","23230"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","AA/AO","AO","415","385","29180","30410"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","EO","EO","85","80","32070","35430"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","SEO/HEO","HEO","55","50","35480","32810"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","SEO/HEO","SEO","35","30","45280","45060"
"In post","2023","Ministry of Justice","Kingston upon Hull, City of","Unknown","Unknown","235","220","30040","29050"
"In post","2023","Ministry of Justice","Lambeth","AA/AO","AA","55","50","26860","28400"
"In post","2023","Ministry of Justice","Lambeth","AA/AO","AO","200","195","34170","33800"
"In post","2023","Ministry of Justice","Lambeth","EO","EO","50","50","36520","33470"
"In post","2023","Ministry of Justice","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lambeth","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Lambeth","SEO/HEO","HEO","30","30","41730","43060"
"In post","2023","Ministry of Justice","Lambeth","SEO/HEO","SEO","20","20","54910","57130"
"In post","2023","Ministry of Justice","Lambeth","Unknown","Unknown","140","130","41250","34820"
"In post","2023","Ministry of Justice","Lancaster and Wyre","AA/AO","AA","60","50","22660","23230"
"In post","2023","Ministry of Justice","Lancaster and Wyre","AA/AO","AO","190","180","29720","30440"
"In post","2023","Ministry of Justice","Lancaster and Wyre","EO","EO","45","45","32370","34170"
"In post","2023","Ministry of Justice","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lancaster and Wyre","SEO/HEO","HEO","40","40","36780","38910"
"In post","2023","Ministry of Justice","Lancaster and Wyre","SEO/HEO","SEO","25","20","48400","49900"
"In post","2023","Ministry of Justice","Lancaster and Wyre","Unknown","Unknown","55","50","29160","26840"
"In post","2023","Ministry of Justice","Leeds","AA/AO","AA","225","210","22420","23230"
"In post","2023","Ministry of Justice","Leeds","AA/AO","AO","940","880","27690","28880"
"In post","2023","Ministry of Justice","Leeds","EO","EO","465","440","31330","34170"
"In post","2023","Ministry of Justice","Leeds","G6/G7","G6","35","35","69450","64120"
"In post","2023","Ministry of Justice","Leeds","G6/G7","G7","120","115","55560","51770"
