"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","HM Revenue and Customs","London","Westminster","180","175","55160","48570"
"In post","2023","Analysis","HM Revenue and Customs","North East (England)","Tyneside","40","40","43180","41500"
"In post","2023","Analysis","HM Revenue and Customs","North West (England)","Greater Manchester South West","210","200","44380","41780"
"In post","2023","Analysis","HM Revenue and Customs","North West (England)","Liverpool","110","105","44620","42140"
"In post","2023","Analysis","HM Revenue and Customs","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","South West (England)","Bristol, City of","10","5","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Yorkshire and The Humber","Leeds","20","20","48020","43100"
"In post","2023","Analysis","HM Treasury","London","Camden and City of London","5","5","[c]","[c]"
"In post","2023","Analysis","HM Treasury","London","Westminster","205","200","46930","43200"
"In post","2023","Analysis","HM Treasury","North East (England)","Darlington","20","20","39160","32790"
"In post","2023","Analysis","HM Treasury","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","London","Croydon","115","105","42860","37720"
"In post","2023","Analysis","Home Office","London","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Analysis","Home Office","London","Westminster","355","350","48240","44170"
"In post","2023","Analysis","Home Office","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","North West (England)","Liverpool","20","20","41300","39090"
"In post","2023","Analysis","Home Office","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Yorkshire and The Humber","Sheffield","65","60","40040","39000"
"In post","2023","Analysis","Ministry of Defence","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","London","Westminster","140","140","46890","45750"
"In post","2023","Analysis","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Buckinghamshire","10","10","37490","37650"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Central Hampshire","555","535","45190","49260"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Portsmouth","25","25","38800","34300"
"In post","2023","Analysis","Ministry of Defence","South East (England)","South Hampshire","20","20","42210","41200"
"In post","2023","Analysis","Ministry of Defence","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","65","60","41210","36990"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Wiltshire","515","505","43400","39890"
"In post","2023","Analysis","Ministry of Defence","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","West Midlands (England)","Staffordshire CC","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East Midlands (England)","Nottingham","20","20","38580","37680"
"In post","2023","Analysis","Ministry of Justice","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","London","Tower Hamlets","390","375","49420","43650"
"In post","2023","Analysis","Ministry of Justice","London","Westminster","170","165","48270","43650"
"In post","2023","Analysis","Ministry of Justice","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North East (England)","Tyneside","15","15","35980","34470"
"In post","2023","Analysis","Ministry of Justice","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Liverpool","10","10","36250","37680"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Manchester","10","10","36570","32760"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South East (England)","Brighton and Hove","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Wales","Cardiff and Vale of Glamorgan","25","25","41110","37680"
"In post","2023","Analysis","Ministry of Justice","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","Birmingham","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Yorkshire and The Humber","Leeds","60","60","39880","37680"
"In post","2023","Analysis","Ministry of Justice","Yorkshire and The Humber","Sheffield","10","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Westminster","35","30","48530","36330"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","10","10","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","100","95","41500","40640"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","10","10","33470","32800"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
