"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","HEO","45","40","35070","35000"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","AO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","EO","80","75","30200","30220"
"In post","2023","Declared disabled","Unknown","London","G6","50","50","70520","69690"
"In post","2023","Declared disabled","Unknown","London","G7","85","80","58570","56430"
"In post","2023","Declared disabled","Unknown","London","HEO","180","180","33070","32960"
"In post","2023","Declared disabled","Unknown","London","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","SEO","65","65","43320","41950"
"In post","2023","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","HEO","45","45","33660","34700"
"In post","2023","Declared disabled","Unknown","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","AA","200","185","23740","23340"
"In post","2023","Declared disabled","Unknown","Scotland","AO","120","115","26330","26600"
"In post","2023","Declared disabled","Unknown","Scotland","EO","360","340","30320","29450"
"In post","2023","Declared disabled","Unknown","Scotland","G6","80","75","77340","79110"
"In post","2023","Declared disabled","Unknown","Scotland","G7","175","165","60510","59120"
"In post","2023","Declared disabled","Unknown","Scotland","HEO","345","335","36370","36330"
"In post","2023","Declared disabled","Unknown","Scotland","SCS level","20","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","SEO","250","240","46890","47860"
"In post","2023","Declared disabled","Unknown","South East (England)","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","EO","30","30","26940","27430"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","HEO","30","30","32570","32800"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","G7","[c]","[c]","[c]","[c]"
