"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Security","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Central Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Outside London","EO","15","[c]","27400","26820"
"Leaver Dept.","2023","Unknown","East Wales","Outside London","G6/G7","10","[c]","59500","61440"
"Leaver Dept.","2023","Unknown","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Outside London","SEO/HEO","25","[c]","39580","38160"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Outside London","G6/G7","20","[c]","66610","65280"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Outside London","SEO/HEO","30","[c]","40500","40020"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester","Outside London","SEO/HEO","15","[c]","32470","32000"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","London","SEO/HEO","45","[c]","32950","32000"
"Leaver Dept.","2023","Unknown","Inner London - West","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","London","EO","65","[c]","30490","31060"
"Leaver Dept.","2023","Unknown","Inner London - West","London","G6/G7","190","[c]","59110","55720"
"Leaver Dept.","2023","Unknown","Inner London - West","London","SCS level","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","London","SEO/HEO","440","[c]","33040","32000"
"Leaver Dept.","2023","Unknown","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SEO/HEO","25","[c]","33900","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","EO","15","[c]","27660","29100"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","SEO/HEO","30","[c]","36680","34210"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","SEO/HEO","50","[c]","35710","35110"
"New entrant CS","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","15","[c]","33760","33950"
"New entrant CS","2023","Analysis","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Dorset and Somerset","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Dorset and Somerset","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Anglia","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Anglia","Outside London","SEO/HEO","20","[c]","33720","31050"
"New entrant CS","2023","Analysis","East Wales","Outside London","AA/AO","30","[c]","20910","21200"
"New entrant CS","2023","Analysis","East Wales","Outside London","EO","10","[c]","25410","24840"
"New entrant CS","2023","Analysis","East Wales","Outside London","G6/G7","10","[c]","55980","52760"
"New entrant CS","2023","Analysis","East Wales","Outside London","SEO/HEO","80","[c]","33000","31560"
"New entrant CS","2023","Analysis","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Eastern Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","30","[c]","21570","23340"
"New entrant CS","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","[c]","26700","26870"
"New entrant CS","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","85","[c]","32080","30650"
"New entrant CS","2023","Analysis","Greater Manchester","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Greater Manchester","Outside London","EO","10","[c]","27170","27650"
"New entrant CS","2023","Analysis","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Greater Manchester","Outside London","SEO/HEO","45","[c]","33970","34170"
"New entrant CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","AA/AO","15","[c]","19790","19280"
"New entrant CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","EO","10","[c]","25290","24840"
"New entrant CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","G6/G7","10","[c]","50610","49260"
"New entrant CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","SEO/HEO","115","[c]","32300","31560"
"New entrant CS","2023","Analysis","Inner London - East","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Inner London - East","London","EO","35","[c]","28350","28220"
"New entrant CS","2023","Analysis","Inner London - East","London","G6/G7","20","[c]","65420","55990"
"New entrant CS","2023","Analysis","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Inner London - East","London","SEO/HEO","95","[c]","37200","35670"
"New entrant CS","2023","Analysis","Inner London - West","London","AA/AO","70","[c]","24140","23500"
"New entrant CS","2023","Analysis","Inner London - West","London","EO","65","[c]","29590","29750"
"New entrant CS","2023","Analysis","Inner London - West","London","G6/G7","15","[c]","66360","58690"
"New entrant CS","2023","Analysis","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Inner London - West","London","SEO/HEO","290","[c]","35710","35410"
"New entrant CS","2023","Analysis","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Merseyside","Outside London","SEO/HEO","30","[c]","33610","34400"
"New entrant CS","2023","Analysis","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","25","[c]","34760","34290"
"New entrant CS","2023","Analysis","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Outer London - South","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Outer London - South","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South Yorkshire","Outside London","SEO/HEO","15","[c]","35800","34170"
"New entrant CS","2023","Analysis","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Tees Valley and Durham","Outside London","AA/AO","15","[c]","21710","21200"
"New entrant CS","2023","Analysis","Tees Valley and Durham","Outside London","EO","20","[c]","25170","24840"
"New entrant CS","2023","Analysis","Tees Valley and Durham","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Tees Valley and Durham","Outside London","SEO/HEO","35","[c]","32610","31560"
"New entrant CS","2023","Analysis","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Central Scotland","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Central Scotland","Outside London","SEO/HEO","15","[c]","35770","35000"
"New entrant CS","2023","Analysis","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands","Outside London","SEO/HEO","25","[c]","34660","33950"
"New entrant CS","2023","Analysis","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Yorkshire","Outside London","SEO/HEO","20","[c]","34080","31270"
"New entrant CS","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cheshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon","Outside London","SEO/HEO","15","[c]","34710","32430"
"New entrant CS","2023","Commercial","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","55","[c]","22470","21600"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","30","[c]","26720","27080"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","[c]","62460","60750"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","85","[c]","36050","33990"
"New entrant CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","[c]","34440","27470"
"New entrant CS","2023","Commercial","Greater Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Greater Manchester","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Greater Manchester","Outside London","G6/G7","10","[c]","73510","69130"
"New entrant CS","2023","Commercial","Greater Manchester","Outside London","SEO/HEO","20","[c]","35740","37320"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","Outside London","EO","15","[c]","26140","27080"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","Outside London","SEO/HEO","15","[c]","35410","33830"
"New entrant CS","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","London","SEO/HEO","15","[c]","33390","33500"
"New entrant CS","2023","Commercial","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","London","EO","25","[c]","29590","31000"
"New entrant CS","2023","Commercial","Inner London - West","London","G6/G7","25","[c]","66380","67170"
"New entrant CS","2023","Commercial","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","London","SEO/HEO","65","[c]","35490","35010"
"New entrant CS","2023","Commercial","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
