"Status","Year","Age","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","335","[c]","27260","27080"
"New entrant CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","690","[c]","26680","26310"
"New entrant CS","2023","20-29","South East (England)","Kent","530","[c]","25560","25610"
"New entrant CS","2023","20-29","South East (England)","Surrey, East and West Sussex","390","[c]","26970","25790"
"New entrant CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","25","[c]","27140","23640"
"New entrant CS","2023","20-29","South West (England)","Devon","325","[c]","24920","23640"
"New entrant CS","2023","20-29","South West (England)","Dorset and Somerset","195","[c]","25350","23640"
"New entrant CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1460","[c]","26630","25920"
"New entrant CS","2023","20-29","Unknown","Unknown","155","[c]","23930","22400"
"New entrant CS","2023","20-29","Wales","East Wales","900","[c]","26190","24070"
"New entrant CS","2023","20-29","Wales","West Wales and The Valleys","515","[c]","23490","22500"
"New entrant CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","145","[c]","24990","23640"
"New entrant CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","340","[c]","27780","27500"
"New entrant CS","2023","20-29","West Midlands (England)","West Midlands","1145","[c]","25140","22520"
"New entrant CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","205","[c]","26170","27800"
"New entrant CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","195","[c]","26760","24920"
"New entrant CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","660","[c]","25580","25750"
"New entrant CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","1060","[c]","26410","25190"
"New entrant CS","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","365","[c]","28910","25830"
"New entrant CS","2023","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","185","[c]","25730","23640"
"New entrant CS","2023","30-39","East Midlands (England)","Lincolnshire","80","[c]","31850","28880"
"New entrant CS","2023","30-39","East of England","Bedfordshire and Hertfordshire","110","[c]","29230","26670"
"New entrant CS","2023","30-39","East of England","East Anglia","345","[c]","27700","25970"
"New entrant CS","2023","30-39","East of England","Essex","100","[c]","27520","25750"
"New entrant CS","2023","30-39","London","Inner London - East","495","[c]","42500","37180"
"New entrant CS","2023","30-39","London","Inner London - West","1005","[c]","43010","40470"
"New entrant CS","2023","30-39","London","Outer London - East and North East","70","[c]","33370","32110"
"New entrant CS","2023","30-39","London","Outer London - South","300","[c]","32700","29750"
"New entrant CS","2023","30-39","London","Outer London - West and North West","255","[c]","34110","29840"
"New entrant CS","2023","30-39","North East (England)","Northumberland, and Tyne and Wear","495","[c]","29510","25750"
"New entrant CS","2023","30-39","North East (England)","Tees Valley and Durham","395","[c]","29230","28120"
"New entrant CS","2023","30-39","North West (England)","Cheshire","140","[c]","30120","28880"
"New entrant CS","2023","30-39","North West (England)","Cumbria","70","[c]","28370","23640"
"New entrant CS","2023","30-39","North West (England)","Greater Manchester","640","[c]","31800","27650"
"New entrant CS","2023","30-39","North West (England)","Lancashire","325","[c]","28930","27140"
"New entrant CS","2023","30-39","North West (England)","Merseyside","760","[c]","25990","22520"
"New entrant CS","2023","30-39","Northern Ireland","Northern Ireland","175","[c]","28400","22520"
"New entrant CS","2023","30-39","Overseas","Overseas","25","[c]","50010","45690"
"New entrant CS","2023","30-39","Scotland","Eastern Scotland","755","[c]","32940","29100"
"New entrant CS","2023","30-39","Scotland","Highlands and Islands","40","[c]","26520","24710"
"New entrant CS","2023","30-39","Scotland","North Eastern Scotland","40","[c]","30700","26710"
"New entrant CS","2023","30-39","Scotland","Southern Scotland","175","[c]","25880","22520"
"New entrant CS","2023","30-39","Scotland","West Central Scotland","905","[c]","29890","27080"
"New entrant CS","2023","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","225","[c]","31100","30810"
"New entrant CS","2023","30-39","South East (England)","Hampshire and Isle of Wight","440","[c]","31200","27980"
"New entrant CS","2023","30-39","South East (England)","Kent","275","[c]","26810","25750"
"New entrant CS","2023","30-39","South East (England)","Surrey, East and West Sussex","215","[c]","32430","28880"
"New entrant CS","2023","30-39","South West (England)","Cornwall and Isles of Scilly","20","[c]","26040","23240"
"New entrant CS","2023","30-39","South West (England)","Devon","240","[c]","29240","27500"
"New entrant CS","2023","30-39","South West (England)","Dorset and Somerset","135","[c]","29540","28080"
"New entrant CS","2023","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","825","[c]","34140","32500"
"New entrant CS","2023","30-39","Unknown","Unknown","75","[c]","27370","24330"
"New entrant CS","2023","30-39","Wales","East Wales","590","[c]","30980","28070"
"New entrant CS","2023","30-39","Wales","West Wales and The Valleys","360","[c]","26530","22500"
"New entrant CS","2023","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","105","[c]","27170","24380"
"New entrant CS","2023","30-39","West Midlands (England)","Shropshire and Staffordshire","335","[c]","30970","28880"
"New entrant CS","2023","30-39","West Midlands (England)","West Midlands","605","[c]","28400","23640"
"New entrant CS","2023","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","135","[c]","27000","28720"
"New entrant CS","2023","30-39","Yorkshire and The Humber","North Yorkshire","140","[c]","32920","27410"
"New entrant CS","2023","30-39","Yorkshire and The Humber","South Yorkshire","395","[c]","27900","25750"
"New entrant CS","2023","30-39","Yorkshire and The Humber","West Yorkshire","530","[c]","30700","28120"
"New entrant CS","2023","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","255","[c]","30710","25920"
"New entrant CS","2023","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","140","[c]","26590","23640"
"New entrant CS","2023","40-49","East Midlands (England)","Lincolnshire","75","[c]","29130","24070"
"New entrant CS","2023","40-49","East of England","Bedfordshire and Hertfordshire","105","[c]","30890","27500"
"New entrant CS","2023","40-49","East of England","East Anglia","260","[c]","31170","28120"
"New entrant CS","2023","40-49","East of England","Essex","80","[c]","31180","25750"
"New entrant CS","2023","40-49","London","Inner London - East","290","[c]","45780","39110"
"New entrant CS","2023","40-49","London","Inner London - West","490","[c]","50400","43650"
"New entrant CS","2023","40-49","London","Outer London - East and North East","55","[c]","33800","31140"
"New entrant CS","2023","40-49","London","Outer London - South","215","[c]","33450","29750"
"New entrant CS","2023","40-49","London","Outer London - West and North West","170","[c]","33560","29750"
"New entrant CS","2023","40-49","North East (England)","Northumberland, and Tyne and Wear","305","[c]","31820","25920"
"New entrant CS","2023","40-49","North East (England)","Tees Valley and Durham","245","[c]","30920","28480"
"New entrant CS","2023","40-49","North West (England)","Cheshire","90","[c]","34000","30320"
"New entrant CS","2023","40-49","North West (England)","Cumbria","75","[c]","29210","23640"
"New entrant CS","2023","40-49","North West (England)","Greater Manchester","450","[c]","33620","27890"
"New entrant CS","2023","40-49","North West (England)","Lancashire","185","[c]","28630","24070"
"New entrant CS","2023","40-49","North West (England)","Merseyside","430","[c]","26310","22520"
"New entrant CS","2023","40-49","Northern Ireland","Northern Ireland","110","[c]","28330","25100"
"New entrant CS","2023","40-49","Overseas","Overseas","15","[c]","49930","39680"
"New entrant CS","2023","40-49","Scotland","Eastern Scotland","495","[c]","35530","29270"
"New entrant CS","2023","40-49","Scotland","Highlands and Islands","45","[c]","28800","24430"
"New entrant CS","2023","40-49","Scotland","North Eastern Scotland","35","[c]","33320","29100"
"New entrant CS","2023","40-49","Scotland","Southern Scotland","85","[c]","27380","22520"
"New entrant CS","2023","40-49","Scotland","West Central Scotland","575","[c]","31720","28120"
"New entrant CS","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","195","[c]","33680","31270"
"New entrant CS","2023","40-49","South East (England)","Hampshire and Isle of Wight","340","[c]","33760","27500"
"New entrant CS","2023","40-49","South East (England)","Kent","205","[c]","27890","25750"
"New entrant CS","2023","40-49","South East (England)","Surrey, East and West Sussex","165","[c]","35350","28880"
"New entrant CS","2023","40-49","South West (England)","Cornwall and Isles of Scilly","30","[c]","34880","29420"
"New entrant CS","2023","40-49","South West (England)","Devon","180","[c]","33510","28120"
"New entrant CS","2023","40-49","South West (England)","Dorset and Somerset","115","[c]","29940","27610"
"New entrant CS","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","615","[c]","37240","33830"
"New entrant CS","2023","40-49","Unknown","Unknown","45","[c]","29290","24330"
"New entrant CS","2023","40-49","Wales","East Wales","390","[c]","34580","31060"
"New entrant CS","2023","40-49","Wales","West Wales and The Valleys","245","[c]","26400","22500"
"New entrant CS","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","80","[c]","29120","25170"
"New entrant CS","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","215","[c]","34570","30080"
"New entrant CS","2023","40-49","West Midlands (England)","West Midlands","390","[c]","31430","23640"
"New entrant CS","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","85","[c]","27830","28120"
"New entrant CS","2023","40-49","Yorkshire and The Humber","North Yorkshire","105","[c]","35300","30320"
"New entrant CS","2023","40-49","Yorkshire and The Humber","South Yorkshire","240","[c]","32240","25750"
"New entrant CS","2023","40-49","Yorkshire and The Humber","West Yorkshire","340","[c]","33780","28120"
"New entrant CS","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","220","[c]","30440","23390"
"New entrant CS","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","125","[c]","26850","23230"
"New entrant CS","2023","50-59","East Midlands (England)","Lincolnshire","60","[c]","31530","27490"
"New entrant CS","2023","50-59","East of England","Bedfordshire and Hertfordshire","95","[c]","30920","26670"
"New entrant CS","2023","50-59","East of England","East Anglia","230","[c]","29040","24070"
"New entrant CS","2023","50-59","East of England","Essex","85","[c]","26890","24480"
"New entrant CS","2023","50-59","London","Inner London - East","175","[c]","45100","36950"
"New entrant CS","2023","50-59","London","Inner London - West","330","[c]","49420","41870"
"New entrant CS","2023","50-59","London","Outer London - East and North East","40","[c]","31680","29660"
"New entrant CS","2023","50-59","London","Outer London - South","155","[c]","32520","29750"
"New entrant CS","2023","50-59","London","Outer London - West and North West","140","[c]","31740","29750"
"New entrant CS","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","225","[c]","33270","25750"
"New entrant CS","2023","50-59","North East (England)","Tees Valley and Durham","185","[c]","29470","23640"
"New entrant CS","2023","50-59","North West (England)","Cheshire","85","[c]","33380","28880"
"New entrant CS","2023","50-59","North West (England)","Cumbria","60","[c]","31220","22150"
"New entrant CS","2023","50-59","North West (England)","Greater Manchester","235","[c]","34540","26780"
"New entrant CS","2023","50-59","North West (England)","Lancashire","165","[c]","28730","23640"
"New entrant CS","2023","50-59","North West (England)","Merseyside","375","[c]","25360","22400"
"New entrant CS","2023","50-59","Northern Ireland","Northern Ireland","55","[c]","28890","22520"
"New entrant CS","2023","50-59","Overseas","Overseas","20","[c]","52770","47380"
"New entrant CS","2023","50-59","Scotland","Eastern Scotland","360","[c]","34390","29100"
"New entrant CS","2023","50-59","Scotland","Highlands and Islands","60","[c]","26690","24710"
"New entrant CS","2023","50-59","Scotland","North Eastern Scotland","25","[c]","31290","28120"
"New entrant CS","2023","50-59","Scotland","Southern Scotland","110","[c]","26210","23190"
"New entrant CS","2023","50-59","Scotland","West Central Scotland","490","[c]","30430","25750"
"New entrant CS","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","135","[c]","34060","28680"
"New entrant CS","2023","50-59","South East (England)","Hampshire and Isle of Wight","385","[c]","29420","23640"
"New entrant CS","2023","50-59","South East (England)","Kent","180","[c]","29220","25750"
"New entrant CS","2023","50-59","South East (England)","Surrey, East and West Sussex","175","[c]","34660","27640"
"New entrant CS","2023","50-59","South West (England)","Cornwall and Isles of Scilly","45","[c]","32950","26910"
"New entrant CS","2023","50-59","South West (England)","Devon","175","[c]","30090","27500"
"New entrant CS","2023","50-59","South West (England)","Dorset and Somerset","110","[c]","28360","24070"
"New entrant CS","2023","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","445","[c]","39710","35000"
"New entrant CS","2023","50-59","Unknown","Unknown","35","[c]","33520","28880"
"New entrant CS","2023","50-59","Wales","East Wales","260","[c]","32270","25750"
"New entrant CS","2023","50-59","Wales","West Wales and The Valleys","205","[c]","27530","22500"
"New entrant CS","2023","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","75","[c]","28130","23640"
"New entrant CS","2023","50-59","West Midlands (England)","Shropshire and Staffordshire","165","[c]","32200","27490"
"New entrant CS","2023","50-59","West Midlands (England)","West Midlands","285","[c]","32450","25750"
"New entrant CS","2023","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","60","[c]","26550","24910"
"New entrant CS","2023","50-59","Yorkshire and The Humber","North Yorkshire","95","[c]","33470","27260"
"New entrant CS","2023","50-59","Yorkshire and The Humber","South Yorkshire","195","[c]","28180","24070"
"New entrant CS","2023","50-59","Yorkshire and The Humber","West Yorkshire","210","[c]","35050","26020"
"New entrant CS","2023","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","30","[c]","30040","25980"
"New entrant CS","2023","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","[c]","26520","23640"
"New entrant CS","2023","60-64","East Midlands (England)","Lincolnshire","20","[c]","27760","23640"
"New entrant CS","2023","60-64","East of England","Bedfordshire and Hertfordshire","15","[c]","38800","36150"
"New entrant CS","2023","60-64","East of England","East Anglia","65","[c]","31250","24070"
"New entrant CS","2023","60-64","East of England","Essex","15","[c]","27310","25750"
"New entrant CS","2023","60-64","London","Inner London - East","30","[c]","40390","36790"
"New entrant CS","2023","60-64","London","Inner London - West","70","[c]","49560","44590"
"New entrant CS","2023","60-64","London","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Outer London - South","40","[c]","29490","26400"
"New entrant CS","2023","60-64","London","Outer London - West and North West","30","[c]","35920","29820"
"New entrant CS","2023","60-64","North East (England)","Northumberland, and Tyne and Wear","45","[c]","26960","22520"
"New entrant CS","2023","60-64","North East (England)","Tees Valley and Durham","35","[c]","26500","23230"
"New entrant CS","2023","60-64","North West (England)","Cheshire","15","[c]","29260","23430"
"New entrant CS","2023","60-64","North West (England)","Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester","45","[c]","30530","23640"
"New entrant CS","2023","60-64","North West (England)","Lancashire","45","[c]","24930","22220"
"New entrant CS","2023","60-64","North West (England)","Merseyside","105","[c]","24610","22400"
"New entrant CS","2023","60-64","Northern Ireland","Northern Ireland","15","[c]","31180","32110"
"New entrant CS","2023","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Eastern Scotland","60","[c]","32510","29100"
"New entrant CS","2023","60-64","Scotland","Highlands and Islands","15","[c]","27490","22500"
"New entrant CS","2023","60-64","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Southern Scotland","20","[c]","27690","27450"
"New entrant CS","2023","60-64","Scotland","West Central Scotland","80","[c]","26750","22400"
"New entrant CS","2023","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","32650","28120"
"New entrant CS","2023","60-64","South East (England)","Hampshire and Isle of Wight","125","[c]","24850","21200"
"New entrant CS","2023","60-64","South East (England)","Kent","35","[c]","28720","25750"
"New entrant CS","2023","60-64","South East (England)","Surrey, East and West Sussex","40","[c]","30940","26780"
"New entrant CS","2023","60-64","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Devon","35","[c]","29010","23640"
"New entrant CS","2023","60-64","South West (England)","Dorset and Somerset","30","[c]","28260","23640"
"New entrant CS","2023","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","37440","33500"
"New entrant CS","2023","60-64","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","East Wales","40","[c]","30520","24930"
"New entrant CS","2023","60-64","Wales","West Wales and The Valleys","35","[c]","26060","22500"
"New entrant CS","2023","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","29060","23230"
"New entrant CS","2023","60-64","West Midlands (England)","Shropshire and Staffordshire","35","[c]","34800","28120"
"New entrant CS","2023","60-64","West Midlands (England)","West Midlands","60","[c]","32110","23640"
"New entrant CS","2023","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","26080","23230"
"New entrant CS","2023","60-64","Yorkshire and The Humber","North Yorkshire","25","[c]","30390","24030"
"New entrant CS","2023","60-64","Yorkshire and The Humber","South Yorkshire","30","[c]","25850","23230"
"New entrant CS","2023","60-64","Yorkshire and The Humber","West Yorkshire","50","[c]","29360","25190"
"New entrant CS","2023","65+","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East of England","East Anglia","25","[c]","36080","33560"
"New entrant CS","2023","65+","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Inner London - West","15","[c]","59100","49730"
"New entrant CS","2023","65+","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Outer London - South","15","[c]","29330","26400"
"New entrant CS","2023","65+","London","Outer London - West and North West","10","[c]","43980","34630"
"New entrant CS","2023","65+","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","North West (England)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","North West (England)","Greater Manchester","15","[c]","31610","26020"
"New entrant CS","2023","65+","North West (England)","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","North West (England)","Merseyside","25","[c]","22770","22400"
"New entrant CS","2023","65+","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scotland","Eastern Scotland","15","[c]","28100","25080"
"New entrant CS","2023","65+","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scotland","West Central Scotland","10","[c]","30900","22460"
"New entrant CS","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","25890","26000"
"New entrant CS","2023","65+","South East (England)","Hampshire and Isle of Wight","60","[c]","24300","21200"
"New entrant CS","2023","65+","South East (England)","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","South East (England)","Surrey, East and West Sussex","10","[c]","35360","24490"
"New entrant CS","2023","65+","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","37990","34070"
"New entrant CS","2023","65+","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","West Midlands (England)","Shropshire and Staffordshire","15","[c]","33360","31990"
"New entrant CS","2023","65+","West Midlands (England)","West Midlands","15","[c]","44960","34850"
"New entrant CS","2023","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Inner London - West","70","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
