"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","AA/AO","AO","45","[c]","22540","22500"
"Leaver CS","2023","Declared disabled","Department for Transport","EO","EO","35","[c]","28720","27450"
"Leaver CS","2023","Declared disabled","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","AA/AO","AO","630","[c]","21890","21690"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","EO","EO","790","[c]","28490","28120"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","SEO/HEO","HEO","80","[c]","34770","34290"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","SEO/HEO","SEO","40","[c]","42520","40670"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","HEO","40","[c]","32080","32330"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","AA/AO","AO","220","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","EO","EO","90","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","HEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","AA/AO","AO","55","[c]","22990","22400"
"Leaver CS","2023","Declared disabled","Home Office","EO","EO","75","[c]","27730","27370"
"Leaver CS","2023","Declared disabled","Home Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","AA/AO","AA","45","[c]","20960","20750"
"Leaver CS","2023","Declared disabled","Ministry of Defence","AA/AO","AO","115","[c]","26550","22330"
"Leaver CS","2023","Declared disabled","Ministry of Defence","EO","EO","85","[c]","30400","28550"
"Leaver CS","2023","Declared disabled","Ministry of Defence","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","SEO/HEO","HEO","75","[c]","35360","34300"
"Leaver CS","2023","Declared disabled","Ministry of Defence","SEO/HEO","SEO","75","[c]","44010","42700"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","AA/AO","AA","145","[c]","20440","19930"
"Leaver CS","2023","Declared disabled","Ministry of Justice","AA/AO","AO","415","[c]","22020","21780"
"Leaver CS","2023","Declared disabled","Ministry of Justice","EO","EO","105","[c]","27140","25830"
"Leaver CS","2023","Declared disabled","Ministry of Justice","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","SEO/HEO","HEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","SEO/HEO","SEO","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
