"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","Female","40","[c]","56080","54460"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","Male","40","[c]","56320","53550"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","Female","60","[c]","36020","35620"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","Male","50","[c]","36240","35620"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","G6/G7","Female","35","[c]","59640","55910"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","SEO/HEO","Female","65","[c]","39480","41440"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","SEO/HEO","Female","30","[c]","36190","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
