"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South Yorkshire","G6/G7","60","55","60550","55290"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South Yorkshire","SEO/HEO","60","55","38020","38470"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Central Scotland","SEO/HEO","10","10","34440","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Yorkshire","EO","10","10","28170","28210"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Yorkshire","G6/G7","20","15","57120","53190"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Yorkshire","SEO/HEO","35","30","38300","38470"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","G6/G7","40","40","59080","54690"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","SEO/HEO","30","30","36910","34190"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Yorkshire","G6/G7","30","30","55540","52840"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Yorkshire","SEO/HEO","20","20","34990","34190"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
