"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inner London - West","Wandsworth","Female","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inner London - West","Westminster","Female","165","160","46130","40000"
"In post","2023","Counter Fraud","Inner London - West","Westminster","Male","185","185","50340","43430"
"In post","2023","Counter Fraud","Kent","East Kent","Female","270","245","29500","28130"
"In post","2023","Counter Fraud","Kent","East Kent","Male","190","185","31450","29230"
"In post","2023","Counter Fraud","Kent","Kent Thames Gateway","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent","Medway","Female","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent","Mid Kent","Female","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Kent","Mid Kent","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Blackburn with Darwen","Female","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Blackburn with Darwen","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Blackpool","Female","30","25","31290","28120"
"In post","2023","Counter Fraud","Lancashire","Blackpool","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Chorley and West Lancashire","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Chorley and West Lancashire","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","East Lancashire","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","East Lancashire","Male","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Lancaster and Wyre","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Lancaster and Wyre","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancashire","Mid Lancashire","Female","55","50","30220","28120"
"In post","2023","Counter Fraud","Lancashire","Mid Lancashire","Male","40","40","30770","28120"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicester","Female","30","25","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicester","Male","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire","Lincolnshire CC","Female","25","20","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire","Lincolnshire CC","Male","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Merseyside","East Merseyside","Female","40","35","28450","28120"
"In post","2023","Counter Fraud","Merseyside","East Merseyside","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Merseyside","Liverpool","Female","405","370","33930","29730"
"In post","2023","Counter Fraud","Merseyside","Liverpool","Male","320","310","36930","34700"
"In post","2023","Counter Fraud","Merseyside","Sefton","Female","35","35","30160","28120"
"In post","2023","Counter Fraud","Merseyside","Sefton","Male","35","35","32840","28130"
"In post","2023","Counter Fraud","Merseyside","Wirral","Female","30","25","[c]","[c]"
"In post","2023","Counter Fraud","Merseyside","Wirral","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","North Yorkshire","North Yorkshire CC","Female","40","35","31660","34170"
"In post","2023","Counter Fraud","North Yorkshire","North Yorkshire CC","Male","35","30","33130","34170"
"In post","2023","Counter Fraud","North Yorkshire","York","Female","15","15","[c]","[c]"
"In post","2023","Counter Fraud","North Yorkshire","York","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Belfast","Female","210","195","34230","34400"
"In post","2023","Counter Fraud","Northern Ireland","Belfast","Male","240","230","35070","34700"
"In post","2023","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northumberland, and Tyne and Wear","Sunderland","Female","75","65","28310","28120"
"In post","2023","Counter Fraud","Northumberland, and Tyne and Wear","Sunderland","Male","45","40","34040","28120"
"In post","2023","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","Female","505","470","33420","29730"
"In post","2023","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","Male","415","405","34470","34170"
"In post","2023","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","Female","45","40","32770","32520"
"In post","2023","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","Male","30","30","33170","32520"
"In post","2023","Counter Fraud","Outer London - East and North East","Bexley and Greenwich","Female","25","20","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - East and North East","Bexley and Greenwich","Male","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","Female","225","195","29520","25610"
"In post","2023","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","Male","135","130","30010","25610"
"In post","2023","Counter Fraud","Outer London - South","Bromley","Female","75","65","32860","32520"
"In post","2023","Counter Fraud","Outer London - South","Bromley","Male","45","40","34220","32520"
"In post","2023","Counter Fraud","Outer London - South","Croydon","Female","355","335","40040","39450"
"In post","2023","Counter Fraud","Outer London - South","Croydon","Male","440","430","42620","39790"
"In post","2023","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","25","20","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Barnet","Female","35","30","32250","32520"
"In post","2023","Counter Fraud","Outer London - West and North West","Barnet","Male","25","25","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Ealing","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Ealing","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","Female","35","35","34060","32520"
"In post","2023","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","Male","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Shropshire","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","Female","30","25","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","Male","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","Female","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Telford and Wrekin","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Telford and Wrekin","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","70","60","28290","28120"
"In post","2023","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","30","30","29200","28120"
"In post","2023","Counter Fraud","South Yorkshire","Sheffield","Female","25","20","[c]","[c]"
"In post","2023","Counter Fraud","South Yorkshire","Sheffield","Male","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","140","120","24170","21690"
"In post","2023","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","80","80","24530","21690"
"In post","2023","Counter Fraud","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","South Ayrshire","Female","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Southern Scotland","South Lanarkshire","Female","35","30","33910","29730"
"In post","2023","Counter Fraud","Southern Scotland","South Lanarkshire","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","Female","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","Male","20","15","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","East Surrey","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","Female","50","45","29330","28120"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","Male","25","25","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","West Surrey","Female","40","40","34210","32520"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","West Surrey","Male","25","20","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","Female","30","25","[c]","[c]"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","Male","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tees Valley and Durham","Durham","Female","45","40","29020","28120"
"In post","2023","Counter Fraud","Tees Valley and Durham","Durham","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Tees Valley and Durham","South Teesside","Female","105","85","25480","26500"
"In post","2023","Counter Fraud","Tees Valley and Durham","South Teesside","Male","45","40","25630","28120"
"In post","2023","Counter Fraud","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","Glasgow City","Female","270","235","31710","28130"
"In post","2023","Counter Fraud","West Central Scotland","Glasgow City","Male","230","215","33830","29730"
"In post","2023","Counter Fraud","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","North Lanarkshire","Female","175","165","32430","29730"
