"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Leeds","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Liverpool","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Westminster","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Westminster","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Wiltshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Greater Manchester South West","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Lambeth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Lambeth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Monmouthshire and Newport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Tower Hamlets","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Tower Hamlets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Westminster","Female","30","[c]","43530","40880"
"New entrant CS","2023","30-39","Communications","Westminster","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wiltshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Belfast","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Croydon","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Ayrshire and North Ayrshire mainland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Ayrshire and North Ayrshire mainland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Glasgow City","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Greater Manchester South West","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Hackney and Newham","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Hackney and Newham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Nottingham","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Sunderland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Tyneside","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Westminster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Westminster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Birmingham","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Birmingham","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Blackpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Blackpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Bradford","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Bradford","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Cardiff and Vale of Glamorgan","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Central Valleys","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","City of Edinburgh","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Coventry","Female","[c]","[c]","[c]","[c]"
