"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Property","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South East (England)","SEO/HEO","40","40","40150","41350"
"In post","2023","Undeclared","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South West (England)","AA/AO","20","15","[c]","[c]"
"In post","2023","Undeclared","Property","South West (England)","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Property","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South West (England)","SEO/HEO","35","30","38710","37680"
"In post","2023","Undeclared","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Wales","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands (England)","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Undeclared","Property","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Yorkshire and The Humber","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Yorkshire and The Humber","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Security","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East of England","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","East of England","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","London","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","London","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","London","G6/G7","25","25","[c]","[c]"
"In post","2023","Undeclared","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","London","SEO/HEO","40","40","43320","43240"
"In post","2023","Undeclared","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","AA/AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Scotland","AA/AO","45","45","31120","25350"
"In post","2023","Undeclared","Security","Scotland","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","South East (England)","AA/AO","80","80","32950","37290"
"In post","2023","Undeclared","Security","South East (England)","EO","30","30","40320","46020"
"In post","2023","Undeclared","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","South East (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","South West (England)","AA/AO","65","60","26990","21380"
"In post","2023","Undeclared","Security","South West (England)","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Wales","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Yorkshire and The Humber","AA/AO","35","30","31370","35010"
"In post","2023","Undeclared","Security","Yorkshire and The Humber","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","Security","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Yorkshire and The Humber","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","London","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","London","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Scotland","AA/AO","45","45","24580","24890"
"In post","2023","Undeclared","Unknown","Scotland","EO","50","45","30190","29450"
"In post","2023","Undeclared","Unknown","Scotland","G6/G7","50","50","66580","65280"
"In post","2023","Undeclared","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Scotland","SEO/HEO","105","105","41150","41640"
"In post","2023","Undeclared","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Wales","AA/AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","Wales","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Wales","G6/G7","40","40","65180","63900"
"In post","2023","Undeclared","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Wales","SEO/HEO","90","85","43740","43660"
"In post","2023","Undeclared","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Yorkshire and The Humber","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","East Midlands (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Unknown","Analysis","East of England","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","East of England","G6/G7","30","30","53890","49400"
"In post","2023","Unknown","Analysis","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","East of England","SEO/HEO","50","45","35680","37300"
"In post","2023","Unknown","Analysis","London","AA/AO","40","40","24520","23500"
"In post","2023","Unknown","Analysis","London","EO","115","110","29940","29660"
"In post","2023","Unknown","Analysis","London","G6/G7","290","280","61760","59270"
"In post","2023","Unknown","Analysis","London","SCS level","25","20","[c]","[c]"
"In post","2023","Unknown","Analysis","London","SEO/HEO","615","610","38450","37740"
"In post","2023","Unknown","Analysis","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","North East (England)","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","North East (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","North East (England)","SEO/HEO","40","40","35800","33290"
"In post","2023","Unknown","Analysis","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","North West (England)","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","North West (England)","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","North West (England)","SEO/HEO","90","90","37010","37300"
"In post","2023","Unknown","Analysis","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","South East (England)","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","South East (England)","G6/G7","85","85","53630","51460"
"In post","2023","Unknown","Analysis","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","South East (England)","SEO/HEO","225","220","34310","31610"
"In post","2023","Unknown","Analysis","South West (England)","AA/AO","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","South West (England)","EO","35","35","26740","26310"
"In post","2023","Unknown","Analysis","South West (England)","G6/G7","80","75","54920","51360"
"In post","2023","Unknown","Analysis","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","South West (England)","SEO/HEO","160","155","34270","33480"
"In post","2023","Unknown","Analysis","Wales","AA/AO","10","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Wales","EO","30","30","24880","24840"
"In post","2023","Unknown","Analysis","Wales","G6/G7","60","60","53790","51460"
"In post","2023","Unknown","Analysis","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Wales","SEO/HEO","275","270","35710","37690"
"In post","2023","Unknown","Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Unknown","Analysis","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","Yorkshire and The Humber","G6/G7","25","20","[c]","[c]"
"In post","2023","Unknown","Analysis","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Yorkshire and The Humber","SEO/HEO","95","95","37350","38120"
"In post","2023","Unknown","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
