"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Commercial","Greater Manchester","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - East","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Leicestershire, Rutland and Northamptonshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Leicestershire, Rutland and Northamptonshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Merseyside","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northumberland, and Tyne and Wear","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - West and North West","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - West and North West","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Devon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Devon","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Anglia","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Anglia","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Anglia","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Highlands and Islands","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Inner London - East","G7","Female","10","[c]","[c]","[c]"
