"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Central Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Central Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Conwy and Denbighshire","AA","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Conwy and Denbighshire","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Gwent Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Gwent Valleys","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Gwent Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","AO","35","30","22500","22220"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","EO","20","20","27400","27470"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","HEO","15","15","35320","34300"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","South West Wales","AA","25","25","20830","21380"
"In post","2023","Ministry of Defence","West Wales and The Valleys","South West Wales","AO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","South West Wales","EO","10","10","28420","27470"
"In post","2023","Ministry of Defence","West Wales and The Valleys","South West Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Swansea","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Bradford","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Leeds","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Leeds","AO","20","15","22250","22220"
"In post","2023","Ministry of Defence","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Leeds","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Wakefield","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","AA","55","55","22940","23230"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","AO","225","220","29910","30880"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","EO","30","30","32350","34170"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","HEO","35","30","36220","35910"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","SEO","20","20","48040","47610"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","Unknown","115","105","29290","26840"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","95","85","22330","23230"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","285","275","30060","30880"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","95","90","31090","29070"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","65","65","35590","35410"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","40","35","47630","46110"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","225","210","31240","30110"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","AA","20","15","19930","19930"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","AO","55","45","21780","21780"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","EO","25","20","26160","25830"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","SEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","Unknown","105","95","29300","26840"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","20","15","19930","19930"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","55","55","21780","21780"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","25","25","26400","25940"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","10","10","31990","31270"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","25","20","42460","43230"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","240","230","30210","27390"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","95","90","22950","23230"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","250","240","31380","32380"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","150","140","32580","34170"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","10","10","61260","57960"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","90","80","36230","34150"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","55","50","49020","51500"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","80","75","31900","32050"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","100","90","23200","23230"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","255","250","31510","32380"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","110","110","33800","35710"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","55","55","36800","38800"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","35","35","48770","49780"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","90","90","30210","27900"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","85","80","22760","23230"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","415","395","30660","32380"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","150","140","34520","34170"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","90","85","37240","37710"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","50","50","49730","49510"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","190","170","32150","29600"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","AA","50","45","22960","23230"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","AO","185","175","29160","28880"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","EO","50","50","33080","35430"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","HEO","35","30","36150","34180"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","SEO","30","30","49020","49570"
"In post","2023","Ministry of Justice","Cheshire","Cheshire East","Unknown","120","110","29280","26840"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","AA","10","10","19930","19930"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","AO","20","20","21780","21780"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","EO","15","15","26030","25830"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Cheshire West and Chester","Unknown","160","150","29740","26840"
"In post","2023","Ministry of Justice","Cheshire","Warrington","AA","90","80","22980","23230"
"In post","2023","Ministry of Justice","Cheshire","Warrington","AO","395","370","29540","30410"
"In post","2023","Ministry of Justice","Cheshire","Warrington","EO","85","80","31750","30020"
"In post","2023","Ministry of Justice","Cheshire","Warrington","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Warrington","G7","10","10","59340","55260"
"In post","2023","Ministry of Justice","Cheshire","Warrington","HEO","80","75","36610","38180"
"In post","2023","Ministry of Justice","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","Warrington","SEO","45","45","48760","49510"
"In post","2023","Ministry of Justice","Cheshire","Warrington","Unknown","90","85","29800","27530"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","10","5","19930","19930"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","30","20","21780","21780"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","10","10","25980","25830"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","10","10","43680","44330"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","125","110","29380","26500"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","AO","20","20","21780","21780"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","EO","15","10","25830","25830"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","SEO","10","10","41890","41510"
"In post","2023","Ministry of Justice","Cumbria","East Cumbria","Unknown","105","95","30450","29050"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","AA","40","35","22800","23230"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","AO","105","95","28220","28880"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","EO","40","40","31030","28480"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","HEO","30","25","35240","33200"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","SEO","15","15","45240","43170"
"In post","2023","Ministry of Justice","Cumbria","West Cumbria","Unknown","80","75","30180","29050"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","AA","15","15","19900","19930"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","AO","60","50","21780","21780"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","EO","20","20","25840","25830"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","SEO","10","10","41860","41510"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Derby","Unknown","255","235","28880","26840"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","85","75","30120","29050"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","AA","100","95","22840","23230"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","AO","300","285","29560","29890"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","100","95","31130","28480"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","G7","10","10","65690","67600"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","60","60","36320","37420"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","40","40","49250","50350"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","180","165","29250","29050"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","AA","95","85","21930","23230"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","AO","730","675","25630","21780"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","EO","360","340","27380","25830"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","G6","20","20","69880","65900"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","G7","55","55","54660","51770"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","HEO","165","160","33160","31270"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","SEO","115","110","41920","39080"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Nottingham","Unknown","295","270","29160","29050"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","AA","55","55","23230","23230"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","215","205","29730","29890"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","80","75","30940","28480"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","60","55","35270","32420"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","35","35","49110","50950"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","15","15","34630","34040"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","AA","60","55","22980","23230"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","225","210","29700","30410"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","70","65","31590","28480"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","60","55","36860","38180"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","30","30","49980","53200"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","60","50","32150","31510"
"In post","2023","Ministry of Justice","Devon","Devon CC","AA","140","130","22570","23230"
"In post","2023","Ministry of Justice","Devon","Devon CC","AO","590","550","29610","29890"
"In post","2023","Ministry of Justice","Devon","Devon CC","EO","170","165","31940","34170"
"In post","2023","Ministry of Justice","Devon","Devon CC","G6","10","10","76520","72720"
"In post","2023","Ministry of Justice","Devon","Devon CC","G7","15","15","60190","59590"
"In post","2023","Ministry of Justice","Devon","Devon CC","HEO","130","115","36040","37130"
"In post","2023","Ministry of Justice","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Devon CC","SEO","75","70","47740","48310"
"In post","2023","Ministry of Justice","Devon","Devon CC","Unknown","160","145","30990","29050"
"In post","2023","Ministry of Justice","Devon","Plymouth","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Plymouth","AO","35","35","21840","21780"
"In post","2023","Ministry of Justice","Devon","Plymouth","EO","15","15","26530","26050"
"In post","2023","Ministry of Justice","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Plymouth","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Plymouth","HEO","10","10","31700","31270"
"In post","2023","Ministry of Justice","Devon","Plymouth","SEO","20","15","42270","42920"
"In post","2023","Ministry of Justice","Devon","Plymouth","Unknown","170","150","29480","25900"
"In post","2023","Ministry of Justice","Devon","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","AO","15","10","21780","21780"
"In post","2023","Ministry of Justice","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","Torbay","Unknown","75","65","29550","29050"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA","15","15","19930","19930"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","60","55","21780","21780"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","20","20","26000","25830"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO","10","10","42900","41510"
"In post","2023","Ministry of Justice","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","155","140","29600","26840"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","AA","160","145","23010","23230"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","AO","485","455","29810","30410"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","EO","140","135","31980","33520"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","HEO","95","90","37190","38800"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","SEO","55","55","48740","51500"
"In post","2023","Ministry of Justice","Dorset and Somerset","Dorset","Unknown","85","75","28700","26840"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","AA","15","10","19930","19930"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","AO","30","25","21780","21780"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","EO","15","10","25860","25830"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","SEO","10","10","40800","37680"
"In post","2023","Ministry of Justice","Dorset and Somerset","Somerset CC","Unknown","150","140","29250","26840"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","AA","65","60","22790","23230"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","AO","210","200","29390","29890"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","EO","70","65","31350","28480"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","HEO","50","45","35660","34850"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","SEO","25","25","51150","50350"
"In post","2023","Ministry of Justice","East Anglia","Breckland and South Norfolk","Unknown","10","10","35920","38980"
"In post","2023","Ministry of Justice","East Anglia","Cambridgeshire CC","AA","200","175","22840","23230"
"In post","2023","Ministry of Justice","East Anglia","Cambridgeshire CC","AO","590","555","30000","30410"
"In post","2023","Ministry of Justice","East Anglia","Cambridgeshire CC","EO","195","185","32750","34170"
"In post","2023","Ministry of Justice","East Anglia","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
