"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Human Resources","HM Revenue and Customs","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","20","20","47350","42140"
"In post","2023","Human Resources","HM Revenue and Customs","West Midlands (England)","West Midlands","50","45","46110","39560"
"In post","2023","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","75","70","42330","35000"
"In post","2023","Human Resources","HM Treasury","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","East of England","East Anglia","40","35","31010","25480"
"In post","2023","Human Resources","HM Treasury","London","Inner London - West","75","70","48900","53550"
"In post","2023","Human Resources","HM Treasury","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","London","Inner London - West","70","70","53700","59000"
"In post","2023","Human Resources","Home Office","London","Outer London - South","230","220","45400","43000"
"In post","2023","Human Resources","Home Office","London","Outer London - West and North West","10","10","38860","31230"
"In post","2023","Human Resources","Home Office","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Human Resources","Home Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","North West (England)","Greater Manchester","15","15","56450","54130"
"In post","2023","Human Resources","Home Office","North West (England)","Merseyside","60","60","41260","39000"
"In post","2023","Human Resources","Home Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Wales","East Wales","10","10","45520","46590"
"In post","2023","Human Resources","Home Office","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Yorkshire and The Humber","South Yorkshire","25","25","44680","42240"
"In post","2023","Human Resources","Home Office","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","45820","49620"
"In post","2023","Human Resources","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","30530","30920"
"In post","2023","Human Resources","Ministry of Defence","East Midlands (England)","Lincolnshire","100","95","27430","27110"
"In post","2023","Human Resources","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","90","90","39090","35700"
"In post","2023","Human Resources","Ministry of Defence","East of England","East Anglia","170","165","31520","31470"
"In post","2023","Human Resources","Ministry of Defence","East of England","Essex","30","30","31380","28680"
"In post","2023","Human Resources","Ministry of Defence","London","Inner London - West","250","245","49050","45750"
"In post","2023","Human Resources","Ministry of Defence","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","London","Outer London - West and North West","15","15","41840","37180"
"In post","2023","Human Resources","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","10","10","38410","39300"
"In post","2023","Human Resources","Ministry of Defence","North West (England)","Cheshire","30","30","29420","27140"
"In post","2023","Human Resources","Ministry of Defence","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","North West (England)","Lancashire","75","70","31620","27470"
"In post","2023","Human Resources","Ministry of Defence","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Northern Ireland","Northern Ireland","30","30","27410","27470"
"In post","2023","Human Resources","Ministry of Defence","Overseas","Overseas","235","230","57390","56530"
"In post","2023","Human Resources","Ministry of Defence","Scotland","Eastern Scotland","75","70","37620","42340"
"In post","2023","Human Resources","Ministry of Defence","Scotland","Highlands and Islands","15","15","28030","27140"
"In post","2023","Human Resources","Ministry of Defence","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Scotland","West Central Scotland","170","160","27390","22330"
"In post","2023","Human Resources","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","335","325","36080","34300"
"In post","2023","Human Resources","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","575","560","35070","33670"
"In post","2023","Human Resources","Ministry of Defence","South East (England)","Kent","25","20","33530","33990"
"In post","2023","Human Resources","Ministry of Defence","South East (England)","Surrey, East and West Sussex","20","20","27810","27470"
"In post","2023","Human Resources","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","50","50","29380","27470"
"In post","2023","Human Resources","Ministry of Defence","South West (England)","Devon","50","50","30700","27470"
"In post","2023","Human Resources","Ministry of Defence","South West (England)","Dorset and Somerset","190","185","33770","33470"
"In post","2023","Human Resources","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","800","760","38240","34300"
"In post","2023","Human Resources","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Wales","East Wales","75","70","31410","30470"
"In post","2023","Human Resources","Ministry of Defence","Wales","West Wales and The Valleys","25","20","28770","27470"
"In post","2023","Human Resources","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","25","30330","27470"
"In post","2023","Human Resources","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","360","355","33250","30470"
"In post","2023","Human Resources","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","325","305","27540","27470"
"In post","2023","Human Resources","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","100","100","32710","31470"
"In post","2023","Human Resources","Ministry of Defence","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","50","50","39730","37680"
