"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","Unknown","SEO/HEO","30","30","36740","38050"
"In post","2023","Unknown","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wakefield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wandsworth","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warrington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Warwickshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Lothian","Outside London","AA/AO","50","50","27270","27740"
"In post","2023","Unknown","West Lothian","Outside London","EO","35","35","31610","31180"
"In post","2023","Unknown","West Lothian","Outside London","G6/G7","55","55","69510","68540"
"In post","2023","Unknown","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Lothian","Outside London","SEO/HEO","55","50","43290","42860"
"In post","2023","Unknown","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Surrey","Outside London","AA/AO","10","10","26120","25340"
"In post","2023","Unknown","West Surrey","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","West Surrey","Outside London","G6/G7","15","15","57160","54330"
"In post","2023","Unknown","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Surrey","Outside London","SEO/HEO","20","20","39580","40260"
"In post","2023","Unknown","West Sussex (North East)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (North East)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","Outside London","G6/G7","30","30","59480","58830"
"In post","2023","Unknown","West Sussex (South West)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Sussex (South West)","Outside London","SEO/HEO","60","60","40800","42170"
"In post","2023","Unknown","Westminster","London","AA/AO","115","110","25410","25280"
"In post","2023","Unknown","Westminster","London","EO","500","490","29580","28770"
"In post","2023","Unknown","Westminster","London","G6/G7","1645","1600","61190","58070"
"In post","2023","Unknown","Westminster","London","SCS level","385","370","93430","82620"
"In post","2023","Unknown","Westminster","London","SEO/HEO","1960","1930","36670","35410"
"In post","2023","Unknown","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wiltshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wiltshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wiltshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wirral","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wolverhampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","York","Outside London","AA/AO","80","75","21800","21830"
"In post","2023","Unknown","York","Outside London","EO","120","110","26010","26270"
"In post","2023","Unknown","York","Outside London","G6/G7","35","35","55170","51290"
"In post","2023","Unknown","York","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","York","Outside London","SEO/HEO","85","85","35430","34320"
"In post","2023","Veterinarian","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Breckland and South Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Cornwall and Isles of Scilly","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","10","39680","38610"
"In post","2023","Veterinarian","Derby","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Devon CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","Devon CC","Outside London","SEO/HEO","20","15","41510","38550"
"In post","2023","Veterinarian","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Dumfries and Galloway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Dumfries and Galloway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Cumbria","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Lothian and Midlothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Lothian and Midlothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Gloucestershire CC","Outside London","EO","15","15","25920","25920"
"In post","2023","Veterinarian","Gloucestershire CC","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Veterinarian","Gloucestershire CC","Outside London","SEO/HEO","15","15","36240","37310"
"In post","2023","Veterinarian","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Gwynedd","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Gwynedd","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Heart of Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Hertfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Hounslow and Richmond upon Thames","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Leicestershire CC and Rutland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North Yorkshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","North Yorkshire CC","Outside London","SEO/HEO","15","10","36780","37300"
"In post","2023","Veterinarian","Norwich and East Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Oxfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Oxfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Perth and Kinross, and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Perth and Kinross, and Stirling","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Powys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scottish Borders","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scottish Borders","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Shropshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","Shropshire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Veterinarian","Somerset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Somerset CC","Outside London","SEO/HEO","10","10","38760","37310"
"In post","2023","Veterinarian","South Ayrshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South Ayrshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South West Wales","Outside London","G6/G7","10","10","56970","55230"
"In post","2023","Veterinarian","South West Wales","Outside London","SEO/HEO","10","10","38930","37300"
"In post","2023","Veterinarian","South and West Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South and West Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Staffordshire CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Suffolk CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Surrey","Outside London","G6/G7","20","20","62170","61110"
"In post","2023","Veterinarian","West Surrey","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Veterinarian","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Sussex (North East)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Sussex (South West)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Westminster","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","Wiltshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Worcestershire CC","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Veterinarian","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
