"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Planning Inspectorate","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Planning Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Planning Inspectorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Registers of Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Registers of Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Registers of Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Serious Fraud Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Serious Fraud Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The Insolvency Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Health Security Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Health Security Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Health Security Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Health Security Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Health Security Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Health Security Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Valuation Office Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Valuation Office Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Advisory, Conciliation and Arbitration Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Advisory, Conciliation and Arbitration Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Central Civil Service Fast Stream","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Central Civil Service Fast Stream","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Central Civil Service Fast Stream","SEO/HEO","Unknown","45","[c]","32960","33250"
"Leaver Dept.","2023","Finance","Companies House","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Companies House","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Companies House","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Companies House","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Crown Prosecution Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Defence Equipment and Support","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Defence Equipment and Support","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Defence Science and Technology Laboratory","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Defence Science and Technology Laboratory","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","40","[c]","37660","37710"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Licensing Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Education and Skills Funding Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","FCDO Services","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","FCDO Services","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","FCDO Services","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Government Legal Department","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Government Legal Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
