"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Scotland","Unknown","65","[c]","22300","22180"
"New entrant CS","2023","16-19","Unknown","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","South East (England)","Unknown","70","[c]","23390","22400"
"New entrant CS","2023","16-19","Unknown","South West (England)","Heterosexual / straight","35","[c]","21110","19670"
"New entrant CS","2023","16-19","Unknown","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","South West (England)","Unknown","75","[c]","20000","19450"
"New entrant CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Unknown","30","[c]","18690","16660"
"New entrant CS","2023","16-19","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Wales","Unknown","30","[c]","21430","21960"
"New entrant CS","2023","16-19","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Yorkshire and The Humber","Unknown","45","[c]","24040","22520"
"New entrant CS","2023","20-29","Declared disabled","East Midlands (England)","Heterosexual / straight","55","[c]","23850","23230"
"New entrant CS","2023","20-29","Declared disabled","East Midlands (England)","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","East of England","Heterosexual / straight","50","[c]","24800","23640"
"New entrant CS","2023","20-29","Declared disabled","East of England","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","Heterosexual / straight","170","[c]","31800","30160"
"New entrant CS","2023","20-29","Declared disabled","London","LGBO","70","[c]","31290","29710"
"New entrant CS","2023","20-29","Declared disabled","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","Unknown","70","[c]","29140","28840"
"New entrant CS","2023","20-29","Declared disabled","North East (England)","Heterosexual / straight","50","[c]","27050","25660"
"New entrant CS","2023","20-29","Declared disabled","North East (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","North East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","North West (England)","Heterosexual / straight","105","[c]","25510","23640"
"New entrant CS","2023","20-29","Declared disabled","North West (England)","LGBO","50","[c]","26140","23640"
"New entrant CS","2023","20-29","Declared disabled","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scotland","Heterosexual / straight","60","[c]","25000","22520"
"New entrant CS","2023","20-29","Declared disabled","Scotland","LGBO","60","[c]","26670","23450"
"New entrant CS","2023","20-29","Declared disabled","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","South East (England)","Heterosexual / straight","75","[c]","27350","26630"
"New entrant CS","2023","20-29","Declared disabled","South East (England)","LGBO","40","[c]","26570","25610"
"New entrant CS","2023","20-29","Declared disabled","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","South West (England)","Heterosexual / straight","80","[c]","26120","24750"
"New entrant CS","2023","20-29","Declared disabled","South West (England)","LGBO","35","[c]","25670","25920"
"New entrant CS","2023","20-29","Declared disabled","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Wales","Heterosexual / straight","55","[c]","25320","23520"
"New entrant CS","2023","20-29","Declared disabled","Wales","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","West Midlands (England)","Heterosexual / straight","55","[c]","24240","22520"
"New entrant CS","2023","20-29","Declared disabled","West Midlands (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","75","[c]","24940","23640"
"New entrant CS","2023","20-29","Declared disabled","Yorkshire and The Humber","LGBO","40","[c]","26440","24070"
"New entrant CS","2023","20-29","Declared disabled","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","East Midlands (England)","Heterosexual / straight","445","[c]","25060","23640"
"New entrant CS","2023","20-29","Declared non-disabled","East Midlands (England)","LGBO","70","[c]","24570","23640"
"New entrant CS","2023","20-29","Declared non-disabled","East Midlands (England)","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","East of England","Heterosexual / straight","330","[c]","26050","24270"
"New entrant CS","2023","20-29","Declared non-disabled","East of England","LGBO","35","[c]","24820","23850"
"New entrant CS","2023","20-29","Declared non-disabled","East of England","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","East of England","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","Heterosexual / straight","1460","[c]","32250","30330"
"New entrant CS","2023","20-29","Declared non-disabled","London","LGBO","215","[c]","33570","33800"
"New entrant CS","2023","20-29","Declared non-disabled","London","Undeclared","110","[c]","33510","32520"
"New entrant CS","2023","20-29","Declared non-disabled","London","Unknown","45","[c]","30690","28840"
"New entrant CS","2023","20-29","Declared non-disabled","North East (England)","Heterosexual / straight","580","[c]","25890","23640"
"New entrant CS","2023","20-29","Declared non-disabled","North East (England)","LGBO","75","[c]","26390","24430"
"New entrant CS","2023","20-29","Declared non-disabled","North East (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","North West (England)","Heterosexual / straight","940","[c]","25820","23640"
"New entrant CS","2023","20-29","Declared non-disabled","North West (England)","LGBO","135","[c]","25980","23640"
"New entrant CS","2023","20-29","Declared non-disabled","North West (England)","Undeclared","40","[c]","25140","22520"
"New entrant CS","2023","20-29","Declared non-disabled","North West (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","Heterosexual / straight","45","[c]","25310","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Scotland","Heterosexual / straight","550","[c]","26440","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Scotland","LGBO","90","[c]","26320","23190"
"New entrant CS","2023","20-29","Declared non-disabled","Scotland","Undeclared","45","[c]","27530","23190"
"New entrant CS","2023","20-29","Declared non-disabled","Scotland","Unknown","45","[c]","23820","23190"
"New entrant CS","2023","20-29","Declared non-disabled","South East (England)","Heterosexual / straight","595","[c]","26730","25610"
"New entrant CS","2023","20-29","Declared non-disabled","South East (England)","LGBO","100","[c]","26730","25610"
"New entrant CS","2023","20-29","Declared non-disabled","South East (England)","Undeclared","35","[c]","28900","27890"
"New entrant CS","2023","20-29","Declared non-disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","South West (England)","Heterosexual / straight","570","[c]","26280","24150"
"New entrant CS","2023","20-29","Declared non-disabled","South West (England)","LGBO","75","[c]","26080","24150"
"New entrant CS","2023","20-29","Declared non-disabled","South West (England)","Undeclared","60","[c]","25590","25070"
"New entrant CS","2023","20-29","Declared non-disabled","South West (England)","Unknown","35","[c]","28840","27610"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Wales","Heterosexual / straight","630","[c]","24940","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Wales","LGBO","100","[c]","25900","23230"
"New entrant CS","2023","20-29","Declared non-disabled","Wales","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands (England)","Heterosexual / straight","665","[c]","26090","23640"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands (England)","LGBO","55","[c]","25010","23640"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands (England)","Undeclared","30","[c]","25310","22520"
"New entrant CS","2023","20-29","Declared non-disabled","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","750","[c]","26360","24070"
"New entrant CS","2023","20-29","Declared non-disabled","Yorkshire and The Humber","LGBO","95","[c]","26570","24470"
"New entrant CS","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Undeclared","35","[c]","27330","27720"
"New entrant CS","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","Heterosexual / straight","60","[c]","31310","29470"
"New entrant CS","2023","20-29","Undeclared","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","Undeclared","55","[c]","32050","33630"
"New entrant CS","2023","20-29","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","Heterosexual / straight","40","[c]","26070","23640"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","Unknown","400","[c]","24770","23230"
"New entrant CS","2023","20-29","Unknown","East of England","Heterosexual / straight","70","[c]","26270","25680"
"New entrant CS","2023","20-29","Unknown","East of England","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East of England","Unknown","305","[c]","25050","23230"
"New entrant CS","2023","20-29","Unknown","London","Heterosexual / straight","510","[c]","32180","29900"
"New entrant CS","2023","20-29","Unknown","London","LGBO","85","[c]","33010","32970"
"New entrant CS","2023","20-29","Unknown","London","Undeclared","135","[c]","32540","29840"
"New entrant CS","2023","20-29","Unknown","London","Unknown","2120","[c]","30840","29660"
"New entrant CS","2023","20-29","Unknown","North East (England)","Heterosexual / straight","75","[c]","25860","24430"
"New entrant CS","2023","20-29","Unknown","North East (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","North East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","North East (England)","Unknown","395","[c]","25450","23230"
"New entrant CS","2023","20-29","Unknown","North West (England)","Heterosexual / straight","190","[c]","26560","25330"
"New entrant CS","2023","20-29","Unknown","North West (England)","LGBO","35","[c]","27160","25750"
"New entrant CS","2023","20-29","Unknown","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","North West (England)","Unknown","1345","[c]","24480","22520"
"New entrant CS","2023","20-29","Unknown","Northern Ireland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Northern Ireland","Unknown","105","[c]","24180","22520"
"New entrant CS","2023","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Scotland","Heterosexual / straight","95","[c]","26390","25350"
"New entrant CS","2023","20-29","Unknown","Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Scotland","Unknown","1120","[c]","26630","24710"
"New entrant CS","2023","20-29","Unknown","South East (England)","Heterosexual / straight","235","[c]","27830","27080"
"New entrant CS","2023","20-29","Unknown","South East (England)","LGBO","35","[c]","27090","26780"
"New entrant CS","2023","20-29","Unknown","South East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","South East (England)","Unknown","755","[c]","25590","25340"
"New entrant CS","2023","20-29","Unknown","South West (England)","Heterosexual / straight","350","[c]","27330","27080"
"New entrant CS","2023","20-29","Unknown","South West (England)","LGBO","40","[c]","25810","24630"
"New entrant CS","2023","20-29","Unknown","South West (England)","Undeclared","40","[c]","27080","27330"
"New entrant CS","2023","20-29","Unknown","South West (England)","Unknown","665","[c]","25640","24750"
"New entrant CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","125","[c]","22880","21780"
"New entrant CS","2023","20-29","Unknown","Wales","Heterosexual / straight","105","[c]","27240","24840"
"New entrant CS","2023","20-29","Unknown","Wales","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Wales","Unknown","375","[c]","24870","22520"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","Heterosexual / straight","90","[c]","27130","25750"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","Unknown","615","[c]","24850","22740"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","Heterosexual / straight","125","[c]","27020","25750"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","Unknown","860","[c]","25710","25750"
"New entrant CS","2023","30-39","Declared disabled","East Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East of England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","Heterosexual / straight","65","[c]","41420","40000"
"New entrant CS","2023","30-39","Declared disabled","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","North East (England)","Heterosexual / straight","50","[c]","27840","23640"
"New entrant CS","2023","30-39","Declared disabled","North East (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","North West (England)","Heterosexual / straight","80","[c]","28690","23640"
"New entrant CS","2023","30-39","Declared disabled","North West (England)","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Scotland","Heterosexual / straight","70","[c]","30540","29100"
"New entrant CS","2023","30-39","Declared disabled","Scotland","LGBO","30","[c]","28520","28120"
"New entrant CS","2023","30-39","Declared disabled","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","South East (England)","Heterosexual / straight","50","[c]","26720","25480"
"New entrant CS","2023","30-39","Declared disabled","South East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","South West (England)","Heterosexual / straight","60","[c]","30070","28880"
"New entrant CS","2023","30-39","Declared disabled","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Wales","Heterosexual / straight","55","[c]","27760","23640"
