"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Oxfordshire CC","10","[c]","28340","26250"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Plymouth","40","[c]","30400","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Portsmouth","40","[c]","31760","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Somerset CC","15","[c]","26680","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Cumbria","10","[c]","29480","27480"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Westminster","35","[c]","33250","30440"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Wiltshire","35","[c]","34530","29380"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Westminster","30","[c]","30330","30130"
"Leaver CS","2023","Unknown","Crown Prosecution Service","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","Central Hampshire","20","[c]","39180","39890"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","Wiltshire","50","[c]","39130","30650"
"Leaver CS","2023","Unknown","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Westminster","35","[c]","25330","18300"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","25","[c]","33630","28120"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Sefton","10","[c]","29140","28120"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","10","[c]","32210","24630"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Westminster","75","[c]","43590","39150"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Leeds","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Westminster","305","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Disclosure Scotland","Glasgow City","20","[c]","31970","29450"
"Leaver CS","2023","Unknown","Education Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education Scotland","Glasgow City","10","[c]","57870","65280"
"Leaver CS","2023","Unknown","Education Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education Scotland","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","FCDO Services","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","FCDO Services","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Scotland","Aberdeen City and Aberdeenshire","20","[c]","39220","34730"
"Leaver CS","2023","Unknown","Food Standards Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Milton Keynes","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","225","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","City of Edinburgh","25","[c]","42680","39520"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Dumfries and Galloway","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","[c]","29970","28140"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","25","[c]","27480","26220"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Perth and Kinross, and Stirling","15","[c]","34670","30370"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scottish Borders","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Legal Department","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","35","[c]","43160","40850"
"Leaver CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","120","[c]","54040","53830"
"Leaver CS","2023","Unknown","Met Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","City of Edinburgh","40","[c]","33460","29450"
"Leaver CS","2023","Unknown","National Records of Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Glasgow City","65","[c]","36510","35000"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Tower Hamlets","90","[c]","47700","40110"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Revenue Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
