"Status","Year","Disability","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","G7","40","[c]","52290","51360"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","HEO","85","[c]","32860","33400"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","SEO","50","[c]","38330","38460"
"Leaver Dept.","2023","Declared non-disabled","White","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","AO","235","[c]","21730","21690"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","EO","240","[c]","27370","28120"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","G7","60","[c]","53390","51770"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","HEO","115","[c]","32030","32160"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","SEO","115","[c]","39580","39000"
"Leaver Dept.","2023","Declared non-disabled","White","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","AO","210","[c]","21980","21690"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","EO","255","[c]","27590","27570"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","G7","40","[c]","53790","52360"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","HEO","85","[c]","34200","33560"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Scotland","SEO","40","[c]","43140","42700"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","AO","105","[c]","22520","21810"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","EO","100","[c]","28140","28120"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","HEO","50","[c]","33800","33560"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","SEO","35","[c]","40070","40530"
"Leaver Dept.","2023","Declared non-disabled","White","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","AO","75","[c]","21810","21730"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","EO","85","[c]","27280","27570"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","G7","45","[c]","52870","52150"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","HEO","85","[c]","33210","33290"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","SEO","90","[c]","41320","41250"
"Leaver Dept.","2023","Declared non-disabled","White","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","AO","100","[c]","22150","22500"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","EO","145","[c]","27150","27450"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","G7","45","[c]","53940","51460"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","HEO","100","[c]","32490","31660"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","SEO","90","[c]","41580","40220"
"Leaver Dept.","2023","Declared non-disabled","White","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","AO","85","[c]","21630","21690"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","EO","95","[c]","27420","28120"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","HEO","65","[c]","33320","32480"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","SEO","45","[c]","40220","39560"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","AO","70","[c]","21770","21690"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","EO","125","[c]","27310","27570"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","G7","55","[c]","52780","51910"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","HEO","70","[c]","32700","32540"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","SEO","95","[c]","39470","38470"
"Leaver Dept.","2023","Declared non-disabled","White","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
