"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Policy","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Policy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Wales","EO","10","10","30610","30610"
"In post","2023","65+","Policy","Wales","G6/G7","10","10","67690","63900"
"In post","2023","65+","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Wales","SEO/HEO","20","15","40590","39690"
"In post","2023","65+","Policy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Policy","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","London","EO","10","10","32390","32510"
"In post","2023","65+","Project Delivery","London","G6/G7","25","20","66370","65350"
"In post","2023","65+","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","London","SEO/HEO","25","25","43010","43230"
"In post","2023","65+","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","North East (England)","SEO/HEO","10","10","38530","38930"
"In post","2023","65+","Project Delivery","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","North West (England)","SEO/HEO","15","10","37070","34970"
"In post","2023","65+","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","South East (England)","G6/G7","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","South East (England)","SEO/HEO","25","20","39180","40530"
"In post","2023","65+","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","South West (England)","G6/G7","15","10","60070","56180"
"In post","2023","65+","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","South West (England)","SEO/HEO","35","30","40590","41680"
"In post","2023","65+","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Wales","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Project Delivery","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Project Delivery","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Property","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Property","East of England","AA/AO","10","10","19710","18830"
"In post","2023","65+","Property","East of England","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","East of England","SEO/HEO","15","10","41910","41800"
"In post","2023","65+","Property","London","AA/AO","10","10","[c]","[c]"
"In post","2023","65+","Property","London","EO","15","15","31970","32190"
"In post","2023","65+","Property","London","G6/G7","10","10","62500","64140"
"In post","2023","65+","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","London","SEO/HEO","20","15","45710","45330"
"In post","2023","65+","Property","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","65+","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Property","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North West (England)","SEO/HEO","10","10","39090","36750"
"In post","2023","65+","Property","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Scotland","AA/AO","15","15","19980","18830"
"In post","2023","65+","Property","Scotland","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Property","South East (England)","AA/AO","15","10","18900","18830"
"In post","2023","65+","Property","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Property","South East (England)","SEO/HEO","25","25","39600","38620"
"In post","2023","65+","Property","South West (England)","AA/AO","15","10","19780","18830"
"In post","2023","65+","Property","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","South West (England)","SEO/HEO","10","10","39540","37710"
"In post","2023","65+","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","Wales","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Wales","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Property","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Property","Yorkshire and The Humber","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Property","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Yorkshire and The Humber","SEO/HEO","10","10","38780","36540"
"In post","2023","65+","Psychology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","East Midlands (England)","SEO/HEO","10","10","43020","42990"
"In post","2023","65+","Science and Engineering","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","East of England","EO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","East of England","SEO/HEO","10","10","38390","35680"
"In post","2023","65+","Science and Engineering","London","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","London","G6/G7","10","10","64060","62030"
"In post","2023","65+","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","London","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Scotland","AA/AO","10","10","22640","23430"
"In post","2023","65+","Science and Engineering","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","South East (England)","AA/AO","15","15","23750","24590"
"In post","2023","65+","Science and Engineering","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","South East (England)","G6/G7","35","30","55210","53280"
"In post","2023","65+","Science and Engineering","South East (England)","SEO/HEO","25","20","38230","36920"
"In post","2023","65+","Science and Engineering","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","South West (England)","EO","20","20","28450","26720"
"In post","2023","65+","Science and Engineering","South West (England)","G6/G7","45","30","61600","59890"
"In post","2023","65+","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","South West (England)","SEO/HEO","80","65","40720","42620"
"In post","2023","65+","Science and Engineering","South West (England)","Unknown","20","20","52540","47280"
"In post","2023","65+","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","Wales","EO","10","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","65+","Science and Engineering","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","East of England","AA/AO","10","10","29100","23300"
"In post","2023","65+","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","London","AA/AO","40","35","27650","25280"
"In post","2023","65+","Security","London","EO","10","10","31040","30310"
"In post","2023","65+","Security","London","G6/G7","10","10","[c]","[c]"
"In post","2023","65+","Security","London","SEO/HEO","10","10","47550","42020"
"In post","2023","65+","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North West (England)","AA/AO","15","10","21890","21380"
"In post","2023","65+","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Northern Ireland","AA/AO","10","10","21990","22130"
"In post","2023","65+","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Scotland","AA/AO","25","20","23690","21380"
"In post","2023","65+","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","South East (England)","AA/AO","35","35","24510","21380"
"In post","2023","65+","Security","South East (England)","EO","10","5","[c]","[c]"
"In post","2023","65+","Security","South East (England)","SEO/HEO","15","10","37810","35250"
"In post","2023","65+","Security","South West (England)","AA/AO","55","45","25780","22220"
"In post","2023","65+","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Wales","AA/AO","15","10","21610","21380"
"In post","2023","65+","Security","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Yorkshire and The Humber","AA/AO","10","5","21490","21380"
"In post","2023","65+","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Social Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Social Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Social Research","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Social Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","East Midlands (England)","G6/G7","10","5","[c]","[c]"
"In post","2023","65+","Tax","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","East Midlands (England)","SEO/HEO","15","10","38470","36990"
"In post","2023","65+","Tax","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","London","EO","30","20","33590","34370"
"In post","2023","65+","Tax","London","G6/G7","10","10","71700","66710"
"In post","2023","65+","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","London","SEO/HEO","55","40","43160","42060"
"In post","2023","65+","Tax","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Tax","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","North West (England)","EO","20","15","29370","29730"
"In post","2023","65+","Tax","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","North West (England)","SEO/HEO","20","10","39430","36990"
"In post","2023","65+","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Tax","Scotland","EO","20","10","29630","29730"
"In post","2023","65+","Tax","Scotland","G6/G7","10","5","[c]","[c]"
"In post","2023","65+","Tax","Scotland","SEO/HEO","15","10","38190","36990"
"In post","2023","65+","Tax","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","South East (England)","EO","10","10","29580","29730"
"In post","2023","65+","Tax","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","South East (England)","SEO/HEO","20","10","39630","36990"
"In post","2023","65+","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","South West (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Tax","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Tax","Wales","EO","10","5","[c]","[c]"
"In post","2023","65+","Tax","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Wales","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Tax","West Midlands (England)","EO","10","5","29290","29730"
"In post","2023","65+","Tax","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Tax","West Midlands (England)","SEO/HEO","10","10","40450","42330"
"In post","2023","65+","Tax","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tax","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","London","AA/AO","15","10","27790","26510"
"In post","2023","65+","Unknown","London","EO","15","15","30860","30770"
"In post","2023","65+","Unknown","London","G6/G7","15","15","64500","63960"
"In post","2023","65+","Unknown","London","SCS level","5","5","[c]","[c]"
"In post","2023","65+","Unknown","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Scotland","AA/AO","120","105","26890","26220"
"In post","2023","65+","Unknown","Scotland","EO","50","40","32440","31940"
"In post","2023","65+","Unknown","Scotland","G6/G7","40","35","72820","76600"
"In post","2023","65+","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Scotland","SEO/HEO","70","55","45930","49860"
"In post","2023","65+","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
