"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","London","Heterosexual / straight","260","255","40690","37100"
"In post","2023","Black","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Black","Human Resources","London","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Human Resources","Outside London","Heterosexual / straight","125","120","37900","33470"
"In post","2023","Black","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","London","Heterosexual / straight","440","430","42590","36050"
"In post","2023","Black","Legal","London","LGBO","10","10","[c]","[c]"
"In post","2023","Black","Legal","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Black","Legal","London","Unknown","55","50","44170","34450"
"In post","2023","Black","Legal","Outside London","Heterosexual / straight","145","140","39220","35000"
"In post","2023","Black","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","London","Heterosexual / straight","6000","5770","35270","32520"
"In post","2023","Black","No function","London","LGBO","130","130","37960","33600"
"In post","2023","Black","No function","London","Undeclared","350","330","33620","32520"
"In post","2023","Black","No function","London","Unknown","510","460","33620","32520"
"In post","2023","Black","No function","Outside London","Heterosexual / straight","4205","3980","29830","28120"
"In post","2023","Black","No function","Outside London","LGBO","115","110","28810","28120"
"In post","2023","Black","No function","Outside London","Undeclared","200","185","29410","28120"
"In post","2023","Black","No function","Outside London","Unknown","290","265","30400","28120"
"In post","2023","Black","No function","Overseas","Heterosexual / straight","55","55","46890","40550"
"In post","2023","Black","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Black","No function","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","London","Heterosexual / straight","365","360","47260","44060"
"In post","2023","Black","Project Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2023","Black","Project Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Black","Project Delivery","London","Unknown","40","40","43370","39790"
"In post","2023","Black","Project Delivery","Outside London","Heterosexual / straight","260","255","39530","38340"
"In post","2023","Black","Project Delivery","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Project Delivery","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Black","Project Delivery","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","London","Heterosexual / straight","85","85","40560","37870"
"In post","2023","Black","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Black","Property","London","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Property","Outside London","Heterosexual / straight","65","65","35540","32960"
"In post","2023","Black","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","London","Heterosexual / straight","110","105","37560","35530"
"In post","2023","Black","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","London","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Security","Outside London","Heterosexual / straight","45","45","31210","27490"
"In post","2023","Black","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","London","Heterosexual / straight","65","60","39550","39150"
"In post","2023","Black","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","London","Unknown","25","25","[c]","[c]"
"In post","2023","Black","Unknown","Outside London","Heterosexual / straight","125","120","38100","33520"
"In post","2023","Black","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Unknown","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","London","Heterosexual / straight","125","120","47270","43650"
"In post","2023","Mixed","Analysis","London","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","London","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Outside London","Heterosexual / straight","85","80","40290","37300"
"In post","2023","Mixed","Analysis","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","London","Heterosexual / straight","45","45","55010","43750"
"In post","2023","Mixed","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","London","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Commercial","Outside London","Heterosexual / straight","70","65","41760","37490"
"In post","2023","Mixed","Commercial","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
