"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Westminster","London","25","[c]","36370","30070"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office for Standards in Education, Children's Services and Skills","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Glasgow City","Outside London","95","[c]","29840","24500"
"New entrant CS","2023","No function","Office of Gas and Electricity Markets","Tower Hamlets","London","90","[c]","39220","33400"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Coventry","Outside London","55","[c]","38090","34000"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Qualifications and Examinations Regulation","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of Rail and Road","Tower Hamlets","London","10","[c]","38200","35000"
"New entrant CS","2023","No function","Office of Rail and Road","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Scotland","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Office of the Secretary of State for Wales","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","45","[c]","25190","23190"
"New entrant CS","2023","No function","Scottish Government","Angus and Dundee City","Outside London","20","[c]","23330","22180"
"New entrant CS","2023","No function","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","City of Edinburgh","Outside London","145","[c]","26440","24010"
"New entrant CS","2023","No function","Scottish Government","Clackmannanshire and Fife","Outside London","30","[c]","26100","24710"
"New entrant CS","2023","No function","Scottish Government","Dumfries and Galloway","Outside London","20","[c]","24850","24710"
"New entrant CS","2023","No function","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","35","[c]","25360","24710"
"New entrant CS","2023","No function","Scottish Government","Falkirk","Outside London","65","[c]","25450","24710"
"New entrant CS","2023","No function","Scottish Government","Glasgow City","Outside London","115","[c]","26060","24710"
"New entrant CS","2023","No function","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","20","[c]","25870","24710"
"New entrant CS","2023","No function","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","25","[c]","25200","24710"
"New entrant CS","2023","No function","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","North Lanarkshire","Outside London","40","[c]","26480","24710"
"New entrant CS","2023","No function","Scottish Government","Perth and Kinross, and Stirling","Outside London","70","[c]","25970","24710"
"New entrant CS","2023","No function","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Scottish Government","South Lanarkshire","Outside London","65","[c]","23570","23190"
"New entrant CS","2023","No function","Scottish Government","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","The National Archives","Hounslow and Richmond upon Thames","London","65","[c]","28390","24990"
"New entrant CS","2023","No function","The National Archives","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","Darlington","Outside London","15","[c]","33780","31060"
"New entrant CS","2023","No function","UK Statistics Authority","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","UK Statistics Authority","Monmouthshire and Newport","Outside London","165","[c]","25780","21200"
"New entrant CS","2023","No function","UK Statistics Authority","South Hampshire","Outside London","345","[c]","22570","21200"
"New entrant CS","2023","No function","UK Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Water Services Regulation Authority","Birmingham","Outside London","15","[c]","46240","46000"
"New entrant CS","2023","No function","Water Services Regulation Authority","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Attorney General's Departments","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cabinet Office","Westminster","London","60","[c]","28840","28840"
"New entrant CS","2023","Project Delivery","Cabinet Office","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Chancellor's other departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Chancellor's other departments","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Chancellor's other departments","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Charity Commission","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Competition and Markets Authority","Tower Hamlets","London","65","[c]","44010","34110"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","10","[c]","40120","43400"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","70","[c]","32360","35430"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Manchester","Outside London","10","[c]","34990","28330"
"New entrant CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Westminster","London","10","[c]","29470","29560"
"New entrant CS","2023","Project Delivery","Department for Education","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Coventry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Sheffield","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Education","Westminster","London","15","[c]","33420","31780"
"New entrant CS","2023","Project Delivery","Department for Education","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for International Trade","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Transport","Westminster","London","10","[c]","45590","35400"
"New entrant CS","2023","Project Delivery","Department for Transport","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Sefton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department for Work and Pensions","Westminster","London","15","[c]","36360","39150"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Hertfordshire CC","Outside London","20","[c]","38390","33500"
"New entrant CS","2023","Project Delivery","Department of Health and Social Care","Tower Hamlets","London","70","[c]","45470","41190"
"New entrant CS","2023","Project Delivery","Estyn","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Estyn","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Estyn","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Estyn","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Estyn","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Food Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Food Standards Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Food Standards Agency","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Food Standards Agency","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","West Sussex (North East)","Outside London","15","[c]","27710","25030"
"New entrant CS","2023","Project Delivery","HM Land Registry","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Land Registry","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
