"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","G6/G7","G7","15","[c]","52940","52260"
"Leaver Dept.","2023","Property","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office","SEO/HEO","HEO","15","[c]","33810","33980"
"Leaver Dept.","2023","Property","Cabinet Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department of Health and Social Care","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs","AA/AO","AO","40","[c]","22400","22520"
"Leaver Dept.","2023","Property","HM Revenue and Customs","EO","EO","20","[c]","26190","26020"
"Leaver Dept.","2023","Property","HM Revenue and Customs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice","SEO/HEO","SEO","15","[c]","41360","41510"
"Leaver Dept.","2023","Property","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office","AA/AO","AO","10","[c]","21910","21720"
"Leaver Dept.","2023","Security","Cabinet Office","EO","EO","35","[c]","25700","24860"
"Leaver Dept.","2023","Security","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office","G6/G7","G7","10","[c]","53880","54700"
"Leaver Dept.","2023","Security","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office","SEO/HEO","HEO","30","[c]","34500","34430"
"Leaver Dept.","2023","Security","Cabinet Office","SEO/HEO","SEO","10","[c]","39740","40580"
"Leaver Dept.","2023","Security","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence","AA/AO","AA","30","[c]","24320","24430"
"Leaver Dept.","2023","Security","Ministry of Defence","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Justice","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Justice","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office","SEO/HEO","HEO","290","[c]","31740","32000"
"Leaver Dept.","2023","Unknown","Cabinet Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","EO","EO","20","[c]","29850","28120"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","G6/G7","G7","25","[c]","54070","55150"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","SEO/HEO","HEO","45","[c]","36680","37380"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","SEO/HEO","SEO","20","[c]","40020","38470"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","EO","EO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","G7","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","HEO","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","SEO","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","G6/G7","G7","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","EO","EO","15","[c]","25730","25750"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","SEO/HEO","HEO","20","[c]","34010","33400"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","AA/AO","AO","15","[c]","27880","27740"
"Leaver Dept.","2023","Unknown","Scottish Government","EO","EO","20","[c]","30470","29940"
"Leaver Dept.","2023","Unknown","Scottish Government","G6/G7","G6","10","[c]","77830","79110"
"Leaver Dept.","2023","Unknown","Scottish Government","G6/G7","G7","10","[c]","59820","58850"
"Leaver Dept.","2023","Unknown","Scottish Government","SEO/HEO","HEO","30","[c]","37070","36330"
"Leaver Dept.","2023","Unknown","Scottish Government","SEO/HEO","SEO","20","[c]","46980","49370"
"Leaver Dept.","2023","Unknown","Welsh Government","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","EO","EO","15","[c]","27230","26820"
"Leaver Dept.","2023","Unknown","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","G6/G7","G7","10","[c]","60820","61440"
"Leaver Dept.","2023","Unknown","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","SEO/HEO","HEO","15","[c]","36210","38160"
"Leaver Dept.","2023","Unknown","Welsh Government","SEO/HEO","SEO","15","[c]","44840","47470"
"New entrant CS","2023","Analysis","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cabinet Office","SEO/HEO","HEO","35","[c]","28930","28840"
"New entrant CS","2023","Analysis","Chancellor's other departments","EO","EO","10","[c]","29890","30090"
"New entrant CS","2023","Analysis","Chancellor's other departments","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Chancellor's other departments","SEO/HEO","HEO","10","[c]","35450","32940"
"New entrant CS","2023","Analysis","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Competition and Markets Authority","SEO/HEO","HEO","10","[c]","34110","34110"
"New entrant CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","EO","EO","15","[c]","27630","28510"
"New entrant CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","40","[c]","35400","34480"
"New entrant CS","2023","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Digital, Culture, Media and Sport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","15","[c]","38790","39040"
"New entrant CS","2023","Analysis","Department for Education","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Education","SEO/HEO","HEO","15","[c]","27300","32140"
"New entrant CS","2023","Analysis","Department for Education","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Environment, Food and Rural Affairs","AA/AO","AO","10","[c]","22150","22150"
"New entrant CS","2023","Analysis","Department for Environment, Food and Rural Affairs","EO","EO","15","[c]","25940","25920"
"New entrant CS","2023","Analysis","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","15","[c]","30480","30350"
"New entrant CS","2023","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for International Trade","EO","EO","15","[c]","28720","29280"
"New entrant CS","2023","Analysis","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for International Trade","SEO/HEO","HEO","20","[c]","34740","35010"
"New entrant CS","2023","Analysis","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities","AA/AO","AO","15","[c]","26140","26870"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","30","[c]","31940","33880"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport","EO","EO","10","[c]","28780","28750"
"New entrant CS","2023","Analysis","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport","SEO/HEO","HEO","25","[c]","30960","29970"
"New entrant CS","2023","Analysis","Department for Transport","SEO/HEO","SEO","10","[c]","42150","43320"
"New entrant CS","2023","Analysis","Department for Work and Pensions","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Work and Pensions","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Work and Pensions","SEO/HEO","HEO","50","[c]","35470","34170"
"New entrant CS","2023","Analysis","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care","EO","EO","10","[c]","27940","27840"
"New entrant CS","2023","Analysis","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care","SEO/HEO","HEO","10","[c]","33600","34190"
"New entrant CS","2023","Analysis","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","SEO/HEO","HEO","70","[c]","36590","36030"
"New entrant CS","2023","Analysis","HM Revenue and Customs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","AA/AO","AO","25","[c]","23100","23210"
"New entrant CS","2023","Analysis","HM Treasury","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","SEO/HEO","HEO","15","[c]","34460","33630"
"New entrant CS","2023","Analysis","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","AA/AO","AA","25","[c]","23150","23500"
"New entrant CS","2023","Analysis","Home Office","EO","EO","15","[c]","30000","29750"
"New entrant CS","2023","Analysis","Home Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","SEO/HEO","HEO","25","[c]","34560","36000"
"New entrant CS","2023","Analysis","Home Office","SEO/HEO","SEO","10","[c]","42220","43170"
"New entrant CS","2023","Analysis","Ministry of Defence","AA/AO","AA","30","[c]","19870","19280"
"New entrant CS","2023","Analysis","Ministry of Defence","AA/AO","AO","25","[c]","23550","23340"
"New entrant CS","2023","Analysis","Ministry of Defence","EO","EO","15","[c]","28310","28270"
"New entrant CS","2023","Analysis","Ministry of Defence","G6/G7","G7","15","[c]","51780","49260"
"New entrant CS","2023","Analysis","Ministry of Defence","SEO/HEO","HEO","110","[c]","30290","30650"
