"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","SCS level","Undeclared","[c]","[c]","[c]","[c]"
