"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","West Midlands (England)","Solihull","AA/AO","Female","160","135","22210","22400"
"In post","2023","West Midlands (England)","Solihull","AA/AO","Male","75","75","22050","22400"
"In post","2023","West Midlands (England)","Solihull","EO","Female","335","295","26890","26410"
"In post","2023","West Midlands (England)","Solihull","EO","Male","250","235","27060","26180"
"In post","2023","West Midlands (England)","Solihull","G6/G7","Female","40","40","57260","54260"
"In post","2023","West Midlands (England)","Solihull","G6/G7","Male","35","30","59930","54570"
"In post","2023","West Midlands (England)","Solihull","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Solihull","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Solihull","SEO/HEO","Female","190","175","35720","33860"
"In post","2023","West Midlands (England)","Solihull","SEO/HEO","Male","145","140","35420","34050"
"In post","2023","West Midlands (England)","Solihull","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Solihull","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Staffordshire CC","AA/AO","Female","865","795","25710","24270"
"In post","2023","West Midlands (England)","Staffordshire CC","AA/AO","Male","820","790","27810","28880"
"In post","2023","West Midlands (England)","Staffordshire CC","EO","Female","555","500","28740","28120"
"In post","2023","West Midlands (England)","Staffordshire CC","EO","Male","525","510","30750","28480"
"In post","2023","West Midlands (England)","Staffordshire CC","G6/G7","Female","175","165","60770","56180"
"In post","2023","West Midlands (England)","Staffordshire CC","G6/G7","Male","130","130","62910","58110"
"In post","2023","West Midlands (England)","Staffordshire CC","SCS level","Female","10","10","[c]","[c]"
"In post","2023","West Midlands (England)","Staffordshire CC","SCS level","Male","15","15","[c]","[c]"
"In post","2023","West Midlands (England)","Staffordshire CC","SEO/HEO","Female","615","590","38010","34570"
"In post","2023","West Midlands (England)","Staffordshire CC","SEO/HEO","Male","500","485","39970","40660"
"In post","2023","West Midlands (England)","Staffordshire CC","Unknown","Female","195","180","30900","29050"
"In post","2023","West Midlands (England)","Staffordshire CC","Unknown","Male","65","60","32350","29050"
"In post","2023","West Midlands (England)","Stoke-on-Trent","AA/AO","Female","345","295","21770","21780"
"In post","2023","West Midlands (England)","Stoke-on-Trent","AA/AO","Male","150","140","21820","21780"
"In post","2023","West Midlands (England)","Stoke-on-Trent","EO","Female","210","195","27150","27960"
"In post","2023","West Midlands (England)","Stoke-on-Trent","EO","Male","130","125","27210","27730"
"In post","2023","West Midlands (England)","Stoke-on-Trent","G6/G7","Female","40","40","56720","54260"
"In post","2023","West Midlands (England)","Stoke-on-Trent","G6/G7","Male","30","25","[c]","[c]"
"In post","2023","West Midlands (England)","Stoke-on-Trent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Stoke-on-Trent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Stoke-on-Trent","SEO/HEO","Female","85","85","35750","34470"
"In post","2023","West Midlands (England)","Stoke-on-Trent","SEO/HEO","Male","55","55","36450","34170"
"In post","2023","West Midlands (England)","Stoke-on-Trent","Unknown","Female","135","125","30180","29050"
"In post","2023","West Midlands (England)","Stoke-on-Trent","Unknown","Male","40","35","31570","29050"
"In post","2023","West Midlands (England)","Telford and Wrekin","AA/AO","Female","245","210","22460","22330"
"In post","2023","West Midlands (England)","Telford and Wrekin","AA/AO","Male","180","175","24390","22520"
"In post","2023","West Midlands (England)","Telford and Wrekin","EO","Female","365","325","28150","28120"
"In post","2023","West Midlands (England)","Telford and Wrekin","EO","Male","235","225","28200","28120"
"In post","2023","West Midlands (England)","Telford and Wrekin","G6/G7","Female","155","150","59690","57970"
"In post","2023","West Midlands (England)","Telford and Wrekin","G6/G7","Male","225","225","60780","57970"
"In post","2023","West Midlands (England)","Telford and Wrekin","SCS level","Female","10","10","[c]","[c]"
"In post","2023","West Midlands (England)","Telford and Wrekin","SCS level","Male","15","15","[c]","[c]"
"In post","2023","West Midlands (England)","Telford and Wrekin","SEO/HEO","Female","435","405","38540","36990"
"In post","2023","West Midlands (England)","Telford and Wrekin","SEO/HEO","Male","485","475","39330","40940"
"In post","2023","West Midlands (England)","Telford and Wrekin","Unknown","Female","55","50","30890","26840"
"In post","2023","West Midlands (England)","Telford and Wrekin","Unknown","Male","15","15","[c]","[c]"
"In post","2023","West Midlands (England)","Walsall","AA/AO","Female","35","25","21680","21780"
"In post","2023","West Midlands (England)","Walsall","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","West Midlands (England)","Walsall","EO","Female","115","95","27920","28120"
"In post","2023","West Midlands (England)","Walsall","EO","Male","50","50","28090","28120"
"In post","2023","West Midlands (England)","Walsall","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","West Midlands (England)","Walsall","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Walsall","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","West Midlands (England)","Walsall","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","West Midlands (England)","Walsall","Unknown","Female","65","60","29520","29050"
"In post","2023","West Midlands (England)","Walsall","Unknown","Male","20","20","[c]","[c]"
"In post","2023","West Midlands (England)","Warwickshire CC","AA/AO","Female","230","195","21790","21690"
"In post","2023","West Midlands (England)","Warwickshire CC","AA/AO","Male","200","190","22300","21690"
"In post","2023","West Midlands (England)","Warwickshire CC","EO","Female","210","185","27760","28120"
"In post","2023","West Midlands (England)","Warwickshire CC","EO","Male","140","135","28060","28120"
"In post","2023","West Midlands (England)","Warwickshire CC","G6/G7","Female","40","40","60010","56680"
"In post","2023","West Midlands (England)","Warwickshire CC","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","West Midlands (England)","Warwickshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Warwickshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Warwickshire CC","SEO/HEO","Female","130","120","38560","37680"
"In post","2023","West Midlands (England)","Warwickshire CC","SEO/HEO","Male","105","100","37720","35390"
"In post","2023","West Midlands (England)","Warwickshire CC","Unknown","Female","145","130","28570","26840"
"In post","2023","West Midlands (England)","Warwickshire CC","Unknown","Male","45","40","35820","29810"
"In post","2023","West Midlands (England)","Wolverhampton","AA/AO","Female","340","265","21590","21690"
"In post","2023","West Midlands (England)","Wolverhampton","AA/AO","Male","145","140","21620","21690"
"In post","2023","West Midlands (England)","Wolverhampton","EO","Female","285","245","27710","28120"
"In post","2023","West Midlands (England)","Wolverhampton","EO","Male","155","145","27970","28120"
"In post","2023","West Midlands (England)","Wolverhampton","G6/G7","Female","30","30","54560","49820"
"In post","2023","West Midlands (England)","Wolverhampton","G6/G7","Male","35","35","55100","49700"
"In post","2023","West Midlands (England)","Wolverhampton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Wolverhampton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","West Midlands (England)","Wolverhampton","SEO/HEO","Female","130","125","34690","34170"
"In post","2023","West Midlands (England)","Wolverhampton","SEO/HEO","Male","65","65","35600","34440"
"In post","2023","West Midlands (England)","Wolverhampton","Unknown","Female","120","115","28350","26840"
"In post","2023","West Midlands (England)","Wolverhampton","Unknown","Male","45","40","31920","29050"
"In post","2023","West Midlands (England)","Worcestershire CC","AA/AO","Female","565","505","24800","23230"
"In post","2023","West Midlands (England)","Worcestershire CC","AA/AO","Male","505","490","27700","28880"
"In post","2023","West Midlands (England)","Worcestershire CC","EO","Female","285","260","28250","28120"
"In post","2023","West Midlands (England)","Worcestershire CC","EO","Male","260","245","30410","28120"
"In post","2023","West Midlands (England)","Worcestershire CC","G6/G7","Female","65","60","59380","53290"
"In post","2023","West Midlands (England)","Worcestershire CC","G6/G7","Male","65","60","58580","54190"
"In post","2023","West Midlands (England)","Worcestershire CC","SCS level","Female","5","5","[c]","[c]"
"In post","2023","West Midlands (England)","Worcestershire CC","SCS level","Male","5","5","[c]","[c]"
"In post","2023","West Midlands (England)","Worcestershire CC","SEO/HEO","Female","235","225","36780","36920"
"In post","2023","West Midlands (England)","Worcestershire CC","SEO/HEO","Male","180","175","38910","38140"
"In post","2023","West Midlands (England)","Worcestershire CC","Unknown","Female","150","140","31360","29050"
"In post","2023","West Midlands (England)","Worcestershire CC","Unknown","Male","60","55","30490","29050"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","Female","795","675","23920","21780"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","Male","590","560","27720","28880"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","Female","550","460","28560","28120"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","Male","315","295","31790","28120"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","Female","35","35","58860","55360"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","Female","225","210","38110","34550"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","Male","170","165","40150","39060"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","Female","290","265","29520","29050"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","Male","60","55","31920","29050"
"In post","2023","Yorkshire and The Humber","Bradford","AA/AO","Female","775","625","22150","22520"
"In post","2023","Yorkshire and The Humber","Bradford","AA/AO","Male","580","545","22350","22520"
"In post","2023","Yorkshire and The Humber","Bradford","EO","Female","490","420","27970","28120"
"In post","2023","Yorkshire and The Humber","Bradford","EO","Male","300","290","28080","28120"
"In post","2023","Yorkshire and The Humber","Bradford","G6/G7","Female","45","40","58380","57970"
"In post","2023","Yorkshire and The Humber","Bradford","G6/G7","Male","30","25","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Bradford","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Bradford","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Bradford","SEO/HEO","Female","205","190","36770","35000"
"In post","2023","Yorkshire and The Humber","Bradford","SEO/HEO","Male","120","120","36980","35000"
"In post","2023","Yorkshire and The Humber","Bradford","Unknown","Female","155","150","28790","26840"
"In post","2023","Yorkshire and The Humber","Bradford","Unknown","Male","95","85","29980","29050"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","Female","100","75","21550","21690"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","Male","45","45","21590","21690"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","EO","Female","340","290","27910","28120"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","EO","Male","190","185","28000","28120"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","Female","40","35","61040","57990"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","Female","65","60","36650","34170"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","Male","30","30","36480","34170"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","Female","180","165","29570","26840"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","Male","50","45","27910","26840"
