"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Lincolnshire CC","Heterosexual / straight","2320","2180","30870","28120"
"In post","2023","Lincolnshire CC","LGBO","110","105","30320","28120"
"In post","2023","Lincolnshire CC","Undeclared","280","265","31840","28120"
"In post","2023","Lincolnshire CC","Unknown","370","345","29190","28120"
"In post","2023","Lisburn and Castlereagh","Heterosexual / straight","385","370","29920","26180"
"In post","2023","Lisburn and Castlereagh","LGBO","10","10","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Undeclared","35","35","29450","27650"
"In post","2023","Lisburn and Castlereagh","Unknown","120","115","29050","25750"
"In post","2023","Liverpool","Heterosexual / straight","9530","8920","32290","28120"
"In post","2023","Liverpool","LGBO","585","565","31900","28120"
"In post","2023","Liverpool","Undeclared","870","810","31710","28120"
"In post","2023","Liverpool","Unknown","3780","3520","27780","24270"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","185","170","31540","28140"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","5","5","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","20","20","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","105","100","31940","30810"
"In post","2023","Luton","Heterosexual / straight","410","370","28920","27650"
"In post","2023","Luton","LGBO","20","20","[c]","[c]"
"In post","2023","Luton","Undeclared","50","45","29480","28120"
"In post","2023","Luton","Unknown","100","85","27480","25880"
"In post","2023","Manchester","Heterosexual / straight","5415","5185","37050","32920"
"In post","2023","Manchester","LGBO","585","575","35880","31830"
"In post","2023","Manchester","Undeclared","620","585","36110","32160"
"In post","2023","Manchester","Unknown","1155","1095","34980","29380"
"In post","2023","Medway","Heterosexual / straight","1035","985","33380","31280"
"In post","2023","Medway","LGBO","70","70","34280","31720"
"In post","2023","Medway","Undeclared","100","95","31830","31280"
"In post","2023","Medway","Unknown","195","185","32790","30940"
"In post","2023","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","485","460","35590","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","LGBO","25","25","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","Undeclared","60","55","36240","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","Unknown","100","90","34610","32520"
"In post","2023","Mid Kent","Heterosexual / straight","710","670","32530","31280"
"In post","2023","Mid Kent","LGBO","55","55","32990","31280"
"In post","2023","Mid Kent","Undeclared","80","70","36310","32920"
"In post","2023","Mid Kent","Unknown","135","130","33310","31280"
"In post","2023","Mid Lancashire","Heterosexual / straight","3970","3610","30600","28120"
"In post","2023","Mid Lancashire","LGBO","180","170","29780","28120"
"In post","2023","Mid Lancashire","Undeclared","470","410","29780","28120"
"In post","2023","Mid Lancashire","Unknown","1200","1065","27950","23390"
"In post","2023","Mid Ulster","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Milton Keynes","Heterosexual / straight","1570","1495","35800","32380"
"In post","2023","Milton Keynes","LGBO","105","105","32100","29400"
"In post","2023","Milton Keynes","Undeclared","120","115","38130","35250"
"In post","2023","Milton Keynes","Unknown","345","335","32140","28480"
"In post","2023","Monmouthshire and Newport","Heterosexual / straight","4000","3755","37360","32550"
"In post","2023","Monmouthshire and Newport","LGBO","300","295","35320","31560"
"In post","2023","Monmouthshire and Newport","Undeclared","285","270","38040","34130"
"In post","2023","Monmouthshire and Newport","Unknown","1380","1290","36180","31560"
"In post","2023","Na h-Eileanan Siar","Heterosexual / straight","130","120","28350","27450"
"In post","2023","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Undeclared","10","10","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Unknown","30","25","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Heterosexual / straight","55","55","24320","22130"
"In post","2023","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Undeclared","10","10","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Unknown","10","10","[c]","[c]"
"In post","2023","North Hampshire","Heterosexual / straight","780","735","35030","29050"
"In post","2023","North Hampshire","LGBO","35","30","35100","30540"
"In post","2023","North Hampshire","Undeclared","115","110","37920","32050"
"In post","2023","North Hampshire","Unknown","120","110","39230","29120"
"In post","2023","North Lanarkshire","Heterosexual / straight","1045","950","29860","28120"
"In post","2023","North Lanarkshire","LGBO","55","55","29130","28120"
"In post","2023","North Lanarkshire","Undeclared","110","100","26860","27890"
"In post","2023","North Lanarkshire","Unknown","535","485","31020","28540"
"In post","2023","North Northamptonshire","Heterosexual / straight","425","380","28370","28120"
"In post","2023","North Northamptonshire","LGBO","30","30","25870","28120"
"In post","2023","North Northamptonshire","Undeclared","50","45","27230","28120"
"In post","2023","North Northamptonshire","Unknown","100","90","25690","25880"
"In post","2023","North Nottinghamshire","Heterosexual / straight","820","770","32730","28880"
"In post","2023","North Nottinghamshire","LGBO","35","35","32480","28120"
"In post","2023","North Nottinghamshire","Undeclared","75","70","33090","28120"
"In post","2023","North Nottinghamshire","Unknown","215","200","29020","28880"
"In post","2023","North Yorkshire CC","Heterosexual / straight","1475","1400","32910","28120"
"In post","2023","North Yorkshire CC","LGBO","60","60","33400","29890"
"In post","2023","North Yorkshire CC","Undeclared","205","195","33140","30400"
"In post","2023","North Yorkshire CC","Unknown","280","265","31400","28120"
"In post","2023","North and North East Lincolnshire","Heterosexual / straight","625","555","28430","28120"
"In post","2023","North and North East Lincolnshire","LGBO","40","40","27370","26880"
"In post","2023","North and North East Lincolnshire","Undeclared","85","75","27920","27650"
"In post","2023","North and North East Lincolnshire","Unknown","145","135","26310","25880"
"In post","2023","North and West Norfolk","Heterosexual / straight","760","705","30550","28880"
"In post","2023","North and West Norfolk","LGBO","30","30","28450","28120"
"In post","2023","North and West Norfolk","Undeclared","60","55","33390","32920"
"In post","2023","North and West Norfolk","Unknown","105","95","28970","28120"
"In post","2023","Northumberland","Heterosexual / straight","345","315","31680","28120"
"In post","2023","Northumberland","LGBO","20","20","[c]","[c]"
"In post","2023","Northumberland","Undeclared","50","45","30950","28120"
"In post","2023","Northumberland","Unknown","60","50","33370","28120"
"In post","2023","Norwich and East Norfolk","Heterosexual / straight","1480","1360","31380","28120"
"In post","2023","Norwich and East Norfolk","LGBO","110","105","29970","28120"
"In post","2023","Norwich and East Norfolk","Undeclared","205","190","31720","28120"
"In post","2023","Norwich and East Norfolk","Unknown","265","230","30000","28120"
"In post","2023","Nottingham","Heterosexual / straight","6060","5710","35060","31510"
"In post","2023","Nottingham","LGBO","475","460","32520","28130"
"In post","2023","Nottingham","Undeclared","705","645","34120","31940"
"In post","2023","Nottingham","Unknown","2165","2025","30820","28080"
"In post","2023","Orkney Islands","Heterosexual / straight","30","30","38300","33520"
"In post","2023","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","Unknown","10","10","[c]","[c]"
"In post","2023","Overseas","Heterosexual / straight","2260","2250","52970","51500"
"In post","2023","Overseas","LGBO","175","175","52870","53970"
"In post","2023","Overseas","Undeclared","140","140","54130","50500"
"In post","2023","Overseas","Unknown","940","935","54560","55070"
"In post","2023","Oxfordshire CC","Heterosexual / straight","1820","1715","34520","32050"
"In post","2023","Oxfordshire CC","LGBO","100","100","36890","34080"
"In post","2023","Oxfordshire CC","Undeclared","270","250","37620","34300"
"In post","2023","Oxfordshire CC","Unknown","405","370","35810","33390"
"In post","2023","Perth and Kinross, and Stirling","Heterosexual / straight","630","590","34430","31940"
"In post","2023","Perth and Kinross, and Stirling","LGBO","25","20","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","Undeclared","50","50","33430","28140"
"In post","2023","Perth and Kinross, and Stirling","Unknown","695","655","33180","31290"
"In post","2023","Peterborough","Heterosexual / straight","1230","1110","30740","27420"
"In post","2023","Peterborough","LGBO","45","40","28130","23640"
"In post","2023","Peterborough","Undeclared","170","150","30210","28080"
"In post","2023","Peterborough","Unknown","290","265","27590","23390"
"In post","2023","Plymouth","Heterosexual / straight","2205","2050","33960","29240"
"In post","2023","Plymouth","LGBO","120","115","30200","28120"
"In post","2023","Plymouth","Undeclared","290","265","35490","34080"
"In post","2023","Plymouth","Unknown","705","660","30380","28080"
"In post","2023","Portsmouth","Heterosexual / straight","2670","2505","34350","30560"
"In post","2023","Portsmouth","LGBO","135","125","31220","28130"
"In post","2023","Portsmouth","Undeclared","420","395","35400","33830"
"In post","2023","Portsmouth","Unknown","720","670","29900","27080"
"In post","2023","Powys","Heterosexual / straight","470","440","32430","28120"
"In post","2023","Powys","LGBO","10","10","[c]","[c]"
"In post","2023","Powys","Undeclared","70","65","32230","27470"
"In post","2023","Powys","Unknown","45","40","30340","27470"
"In post","2023","Redbridge and Waltham Forest","Heterosexual / straight","970","890","31820","32520"
"In post","2023","Redbridge and Waltham Forest","LGBO","45","45","30970","32520"
"In post","2023","Redbridge and Waltham Forest","Undeclared","150","130","28590","25610"
"In post","2023","Redbridge and Waltham Forest","Unknown","380","330","29580","28780"
"In post","2023","Sandwell","Heterosexual / straight","305","280","29320","28120"
"In post","2023","Sandwell","LGBO","15","10","[c]","[c]"
"In post","2023","Sandwell","Undeclared","35","35","28450","28120"
"In post","2023","Sandwell","Unknown","100","90","27130","28120"
"In post","2023","Scottish Borders","Heterosexual / straight","280","260","34240","29450"
"In post","2023","Scottish Borders","LGBO","10","10","[c]","[c]"
"In post","2023","Scottish Borders","Undeclared","10","10","[c]","[c]"
"In post","2023","Scottish Borders","Unknown","270","250","30550","27740"
"In post","2023","Sefton","Heterosexual / straight","3175","2950","32460","28120"
"In post","2023","Sefton","LGBO","170","165","30610","28120"
"In post","2023","Sefton","Undeclared","330","295","32260","28120"
"In post","2023","Sefton","Unknown","1045","980","28180","25750"
"In post","2023","Sheffield","Heterosexual / straight","5645","5215","36080","32160"
"In post","2023","Sheffield","LGBO","375","365","35700","34050"
"In post","2023","Sheffield","Undeclared","625","585","35150","32310"
"In post","2023","Sheffield","Unknown","1620","1530","31350","25750"
"In post","2023","Shetland Islands","Heterosexual / straight","45","40","30670","29450"
"In post","2023","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Undeclared","5","5","[c]","[c]"
"In post","2023","Shetland Islands","Unknown","5","5","[c]","[c]"
"In post","2023","Shropshire","Heterosexual / straight","950","900","31430","30320"
"In post","2023","Shropshire","LGBO","35","35","36680","30440"
"In post","2023","Shropshire","Undeclared","100","90","32440","30470"
"In post","2023","Shropshire","Unknown","170","160","32390","30080"
"In post","2023","Solihull","Heterosexual / straight","770","705","31250","27930"
"In post","2023","Solihull","LGBO","35","35","34220","28120"
"In post","2023","Solihull","Undeclared","95","85","31500","27990"
"In post","2023","Solihull","Unknown","335","315","28700","25880"
"In post","2023","Somerset CC","Heterosexual / straight","1780","1665","34120","31270"
"In post","2023","Somerset CC","LGBO","90","85","29860","28090"
"In post","2023","Somerset CC","Undeclared","250","235","33660","30810"
"In post","2023","Somerset CC","Unknown","420","390","32980","28120"
