"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","AA/AO","AO","60","[c]","21820","20980"
"New entrant CS","2023","Declared disabled","Legal","EO","EO","35","[c]","27630","27760"
"New entrant CS","2023","Declared disabled","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","AA/AO","AA","165","[c]","22380","23230"
"New entrant CS","2023","Declared disabled","No function","AA/AO","AO","890","[c]","23900","22400"
"New entrant CS","2023","Declared disabled","No function","EO","EO","360","[c]","27450","28120"
"New entrant CS","2023","Declared disabled","No function","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","G6/G7","G7","40","[c]","54130","54330"
"New entrant CS","2023","Declared disabled","No function","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","No function","SEO/HEO","HEO","185","[c]","33260","33200"
"New entrant CS","2023","Declared disabled","No function","SEO/HEO","SEO","90","[c]","41710","40800"
"New entrant CS","2023","Declared disabled","No function","Unknown","Unknown","455","[c]","23130","23640"
"New entrant CS","2023","Declared disabled","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","SEO/HEO","HEO","55","[c]","31630","30650"
"New entrant CS","2023","Declared disabled","Project Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","AA","60","[c]","22100","22180"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","AO","30","[c]","22780","22150"
"New entrant CS","2023","Declared disabled","Unknown","EO","EO","95","[c]","28810","29100"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","HEO","120","[c]","32200","32460"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","AA/AO","AO","85","[c]","22760","22320"
"New entrant CS","2023","Declared non-disabled","Analysis","EO","EO","120","[c]","27490","27650"
"New entrant CS","2023","Declared non-disabled","Analysis","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","SEO/HEO","HEO","345","[c]","33730","33880"
"New entrant CS","2023","Declared non-disabled","Analysis","SEO/HEO","SEO","90","[c]","40560","40000"
"New entrant CS","2023","Declared non-disabled","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","EO","40","[c]","28280","27110"
"New entrant CS","2023","Declared non-disabled","Commercial","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6/G7","G7","70","[c]","64610","65500"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO/HEO","HEO","85","[c]","32610","32470"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO/HEO","SEO","55","[c]","40280","39860"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","EO","EO","40","[c]","26960","27550"
"New entrant CS","2023","Declared non-disabled","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SEO/HEO","HEO","100","[c]","33910","33500"
"New entrant CS","2023","Declared non-disabled","Communications","SEO/HEO","SEO","65","[c]","42150","42000"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AA/AO","AO","175","[c]","23410","22520"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","EO","175","[c]","28470","27890"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","HEO","65","[c]","34650","34170"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","AA/AO","AO","890","[c]","22610","22520"
"New entrant CS","2023","Declared non-disabled","Debt","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","AA/AO","AO","80","[c]","20870","20660"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","EO","EO","315","[c]","27580","27650"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G6/G7","G6","70","[c]","70690","69980"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","G6/G7","G7","310","[c]","55260","54970"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SEO/HEO","HEO","380","[c]","34320","34400"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","SEO/HEO","SEO","405","[c]","41290","41450"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA/AO","AO","100","[c]","22390","22520"
"New entrant CS","2023","Declared non-disabled","Finance","EO","EO","80","[c]","26930","27000"
"New entrant CS","2023","Declared non-disabled","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6/G7","G7","40","[c]","54700","54210"
"New entrant CS","2023","Declared non-disabled","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SEO/HEO","HEO","85","[c]","34560","34170"
"New entrant CS","2023","Declared non-disabled","Finance","SEO/HEO","SEO","80","[c]","42060","41780"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","AA/AO","AO","210","[c]","21990","22150"
"New entrant CS","2023","Declared non-disabled","Grants Management","EO","EO","30","[c]","25000","25920"
"New entrant CS","2023","Declared non-disabled","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA/AO","AO","80","[c]","21990","21780"
"New entrant CS","2023","Declared non-disabled","Human Resources","EO","EO","110","[c]","26950","27080"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6/G7","G7","55","[c]","53570","54330"
"New entrant CS","2023","Declared non-disabled","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO/HEO","HEO","105","[c]","33210","33000"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO/HEO","SEO","70","[c]","40800","40080"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","AA/AO","AO","330","[c]","21880","21120"
"New entrant CS","2023","Declared non-disabled","Legal","EO","EO","215","[c]","27790","27760"
"New entrant CS","2023","Declared non-disabled","Legal","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G6/G7","G7","265","[c]","53380","52360"
"New entrant CS","2023","Declared non-disabled","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SEO/HEO","HEO","75","[c]","38350","39110"
"New entrant CS","2023","Declared non-disabled","Legal","SEO/HEO","SEO","110","[c]","39430","38760"
"New entrant CS","2023","Declared non-disabled","No function","AA/AO","AA","1300","[c]","22560","23230"
"New entrant CS","2023","Declared non-disabled","No function","AA/AO","AO","6665","[c]","25390","23190"
"New entrant CS","2023","Declared non-disabled","No function","EO","EO","1595","[c]","27650","28120"
"New entrant CS","2023","Declared non-disabled","No function","G6/G7","G6","100","[c]","67970","65790"
"New entrant CS","2023","Declared non-disabled","No function","G6/G7","G7","495","[c]","59220","55190"
"New entrant CS","2023","Declared non-disabled","No function","SCS level","SCS level","30","[c]","97540","88360"
"New entrant CS","2023","Declared non-disabled","No function","SEO/HEO","HEO","1110","[c]","33460","33250"
"New entrant CS","2023","Declared non-disabled","No function","SEO/HEO","SEO","745","[c]","43340","42140"
"New entrant CS","2023","Declared non-disabled","No function","Unknown","Unknown","2320","[c]","23170","23640"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA/AO","AO","45","[c]","22920","23200"
"New entrant CS","2023","Declared non-disabled","Project Delivery","EO","EO","120","[c]","26930","26750"
"New entrant CS","2023","Declared non-disabled","Project Delivery","G6/G7","G6","35","[c]","71500","70630"
"New entrant CS","2023","Declared non-disabled","Project Delivery","G6/G7","G7","105","[c]","52520","52550"
"New entrant CS","2023","Declared non-disabled","Project Delivery","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","SEO/HEO","HEO","170","[c]","34240","34110"
"New entrant CS","2023","Declared non-disabled","Project Delivery","SEO/HEO","SEO","105","[c]","40980","41000"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Unknown","Unknown","75","[c]","36990","33000"
"New entrant CS","2023","Declared non-disabled","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","AA/AO","AO","135","[c]","22590","22520"
"New entrant CS","2023","Declared non-disabled","Property","EO","EO","60","[c]","26910","26020"
"New entrant CS","2023","Declared non-disabled","Property","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","G6/G7","G7","40","[c]","53580","54250"
"New entrant CS","2023","Declared non-disabled","Property","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","SEO/HEO","HEO","55","[c]","33600","33990"
"New entrant CS","2023","Declared non-disabled","Property","SEO/HEO","SEO","60","[c]","41530","41000"
"New entrant CS","2023","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","AA/AO","AO","65","[c]","23480","21720"
"New entrant CS","2023","Declared non-disabled","Security","EO","EO","45","[c]","25690","24610"
"New entrant CS","2023","Declared non-disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SEO/HEO","HEO","45","[c]","33590","32640"
"New entrant CS","2023","Declared non-disabled","Security","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","AA","125","[c]","22260","22180"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","AO","185","[c]","22790","22150"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","EO","375","[c]","28720","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","G7","105","[c]","55740","53440"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","HEO","280","[c]","34470","33520"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","SEO","175","[c]","42840","41700"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AA/AO","AO","35","[c]","22260","22520"
"New entrant CS","2023","Undeclared","Debt","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AA/AO","AA","65","[c]","22600","23230"
"New entrant CS","2023","Undeclared","No function","AA/AO","AO","295","[c]","24390","22500"
"New entrant CS","2023","Undeclared","No function","EO","EO","100","[c]","27590","27820"
"New entrant CS","2023","Undeclared","No function","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SEO/HEO","HEO","80","[c]","33410","33710"
"New entrant CS","2023","Undeclared","No function","SEO/HEO","SEO","40","[c]","41030","40000"
"New entrant CS","2023","Undeclared","No function","Unknown","Unknown","135","[c]","23260","23640"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA/AO","AA","60","[c]","21250","21380"
"New entrant CS","2023","Unknown","Analysis","AA/AO","AO","50","[c]","23000","23330"
"New entrant CS","2023","Unknown","Analysis","EO","EO","85","[c]","27990","28090"
"New entrant CS","2023","Unknown","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G6/G7","G7","40","[c]","54370","53540"
"New entrant CS","2023","Unknown","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO/HEO","HEO","325","[c]","32180","32000"
"New entrant CS","2023","Unknown","Analysis","SEO/HEO","SEO","70","[c]","40850","40560"
"New entrant CS","2023","Unknown","Commercial","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","AO","55","[c]","23170","22220"
"New entrant CS","2023","Unknown","Commercial","EO","EO","80","[c]","26740","27080"
"New entrant CS","2023","Unknown","Commercial","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","HEO","115","[c]","32300","32500"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","SEO","55","[c]","41270","41000"
"New entrant CS","2023","Unknown","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","EO","50","[c]","28130","28510"
"New entrant CS","2023","Unknown","Communications","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","HEO","100","[c]","35190","34930"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","SEO","60","[c]","42470","41490"
"New entrant CS","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","AO","30","[c]","22720","22520"
"New entrant CS","2023","Unknown","Counter Fraud","EO","EO","45","[c]","29210","27890"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","HEO","30","[c]","35870","34700"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","AA/AO","AO","605","[c]","22880","22520"
