"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Finance","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Hampshire and Isle of Wight","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - East","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - West","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - West","G6/G7","35","[c]","61360","59320"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Inner London - West","SEO/HEO","45","[c]","41440","40070"
"Leaver CS","2023","Declared non-disabled","Finance","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Southern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Central Scotland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cheshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cumbria","AA/AO","40","[c]","21800","22150"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Devon","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","North Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","North Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
