"Status","Year","Disability","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Essex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","65","[c]","39190","37170"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","[c]","40210","37410"
"Leaver Dept.","2023","Unknown","Greater Manchester","Female","90","[c]","33260","31320"
"Leaver Dept.","2023","Unknown","Greater Manchester","Male","85","[c]","37260","32560"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Female","40","[c]","32170","31040"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Male","40","[c]","35800","35680"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","Female","135","[c]","39250","32960"
"Leaver Dept.","2023","Unknown","Inner London - East","Male","95","[c]","39900","33250"
"Leaver Dept.","2023","Unknown","Inner London - West","Female","1050","[c]","41060","35410"
"Leaver Dept.","2023","Unknown","Inner London - West","Male","860","[c]","43260","36580"
"Leaver Dept.","2023","Unknown","Kent","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Kent","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Female","75","[c]","32740","26750"
"Leaver Dept.","2023","Unknown","Merseyside","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Female","75","[c]","28490","27780"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","Female","55","[c]","34570","31390"
"Leaver Dept.","2023","Unknown","Outer London - South","Male","50","[c]","36710","36180"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Female","35","[c]","32560","31770"
"Leaver Dept.","2023","Unknown","South Yorkshire","Male","35","[c]","32900","30330"
"Leaver Dept.","2023","Unknown","Southern Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","55","[c]","32800","32000"
"Leaver Dept.","2023","Unknown","Unknown","Male","45","[c]","34150","32000"
"Leaver Dept.","2023","Unknown","West Central Scotland","Female","50","[c]","33090","30700"
"Leaver Dept.","2023","Unknown","West Central Scotland","Male","40","[c]","28480","25880"
"Leaver Dept.","2023","Unknown","West Midlands","Female","75","[c]","32270","30330"
"Leaver Dept.","2023","Unknown","West Midlands","Male","75","[c]","31590","28120"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Female","130","[c]","34020","32000"
"Leaver Dept.","2023","Unknown","West Yorkshire","Male","90","[c]","34480","31180"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","35","[c]","28090","26840"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Female","75","[c]","25710","23360"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Male","50","[c]","27970","23640"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Devon","Female","45","[c]","28960","24150"
"New entrant CS","2023","Declared disabled","Devon","Male","35","[c]","24580","22880"
"New entrant CS","2023","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Anglia","Female","70","[c]","26400","23640"
"New entrant CS","2023","Declared disabled","East Anglia","Male","50","[c]","27920","25460"
"New entrant CS","2023","Declared disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Wales","Female","85","[c]","27700","24070"
"New entrant CS","2023","Declared disabled","East Wales","Male","70","[c]","30620","24840"
"New entrant CS","2023","Declared disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Female","80","[c]","30990","29100"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Male","60","[c]","29570","28120"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","100","[c]","29620","27080"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","120","[c]","33170","31350"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester","Female","115","[c]","29170","25790"
"New entrant CS","2023","Declared disabled","Greater Manchester","Male","80","[c]","28490","23640"
"New entrant CS","2023","Declared disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Female","80","[c]","26620","23640"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Male","60","[c]","30560","27500"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","Female","70","[c]","33940","29660"
"New entrant CS","2023","Declared disabled","Inner London - East","Male","45","[c]","36830","33400"
"New entrant CS","2023","Declared disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - West","Female","255","[c]","35870","30120"
"New entrant CS","2023","Declared disabled","Inner London - West","Male","155","[c]","36190","34310"
"New entrant CS","2023","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Female","40","[c]","25770","25610"
"New entrant CS","2023","Declared disabled","Kent","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancashire","Female","65","[c]","24450","22720"
"New entrant CS","2023","Declared disabled","Lancashire","Male","40","[c]","25740","23640"
"New entrant CS","2023","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","30","[c]","24030","21780"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merseyside","Female","70","[c]","24710","22520"
"New entrant CS","2023","Declared disabled","Merseyside","Male","45","[c]","26470","22520"
"New entrant CS","2023","Declared disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Female","45","[c]","29090","27230"
"New entrant CS","2023","Declared disabled","North Yorkshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Female","80","[c]","26700","23640"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Male","65","[c]","32440","27650"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Female","35","[c]","28250","23640"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Male","35","[c]","30590","24070"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Yorkshire","Female","35","[c]","30190","27000"
"New entrant CS","2023","Declared disabled","South Yorkshire","Male","30","[c]","30790","28120"
"New entrant CS","2023","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Female","50","[c]","30400","26700"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Female","55","[c]","28490","25900"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Male","55","[c]","28500","24810"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Central Scotland","Female","140","[c]","27560","25790"
"New entrant CS","2023","Declared disabled","West Central Scotland","Male","85","[c]","27730","22520"
"New entrant CS","2023","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands","Female","115","[c]","25990","23080"
"New entrant CS","2023","Declared disabled","West Midlands","Male","70","[c]","27750","22500"
"New entrant CS","2023","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Female","70","[c]","25360","23640"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Male","55","[c]","26250","22500"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Yorkshire","Female","105","[c]","27410","24070"
"New entrant CS","2023","Declared disabled","West Yorkshire","Male","50","[c]","28940","25750"
"New entrant CS","2023","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Female","150","[c]","27960","23640"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Male","100","[c]","30820","30880"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","205","[c]","28410","24270"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","190","[c]","30160","30930"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire","Female","125","[c]","29180","24070"
"New entrant CS","2023","Declared non-disabled","Cheshire","Male","75","[c]","30930","28880"
"New entrant CS","2023","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cumbria","Female","115","[c]","24890","22150"
"New entrant CS","2023","Declared non-disabled","Cumbria","Male","70","[c]","30980","22150"
"New entrant CS","2023","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Female","470","[c]","27650","23640"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Male","305","[c]","28420","23850"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Devon","Female","255","[c]","28510","24150"
"New entrant CS","2023","Declared non-disabled","Devon","Male","240","[c]","30160","27490"
"New entrant CS","2023","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Female","150","[c]","26650","23640"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Male","125","[c]","30710","28880"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Anglia","Female","365","[c]","26970","24070"
"New entrant CS","2023","Declared non-disabled","East Anglia","Male","330","[c]","30320","28880"
"New entrant CS","2023","Declared non-disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Wales","Female","645","[c]","29760","25610"
"New entrant CS","2023","Declared non-disabled","East Wales","Male","550","[c]","31600","28880"
"New entrant CS","2023","Declared non-disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Female","160","[c]","26080","23640"
"New entrant CS","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Male","135","[c]","28030","28880"
"New entrant CS","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Eastern Scotland","Female","485","[c]","32230","29100"
"New entrant CS","2023","Declared non-disabled","Eastern Scotland","Male","315","[c]","33740","29100"
"New entrant CS","2023","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex","Female","110","[c]","25650","23640"
"New entrant CS","2023","Declared non-disabled","Essex","Male","70","[c]","27900","27320"
"New entrant CS","2023","Declared non-disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","655","[c]","30970","27320"
"New entrant CS","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","575","[c]","34300","32500"
"New entrant CS","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Greater Manchester","Female","660","[c]","30070","23810"
"New entrant CS","2023","Declared non-disabled","Greater Manchester","Male","540","[c]","32070","28120"
"New entrant CS","2023","Declared non-disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hampshire and Isle of Wight","Female","365","[c]","27150","23640"
"New entrant CS","2023","Declared non-disabled","Hampshire and Isle of Wight","Male","325","[c]","29000","26870"
"New entrant CS","2023","Declared non-disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Female","120","[c]","27540","23640"
"New entrant CS","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Male","70","[c]","28850","28120"
"New entrant CS","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Highlands and Islands","Female","35","[c]","27280","22200"
"New entrant CS","2023","Declared non-disabled","Highlands and Islands","Male","35","[c]","26510","23190"
"New entrant CS","2023","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inner London - East","Female","475","[c]","38510","33800"
"New entrant CS","2023","Declared non-disabled","Inner London - East","Male","465","[c]","41650","35410"
"New entrant CS","2023","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inner London - West","Female","1150","[c]","37960","34170"
"New entrant CS","2023","Declared non-disabled","Inner London - West","Male","975","[c]","39730","35010"
"New entrant CS","2023","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Kent","Female","245","[c]","27810","25610"
"New entrant CS","2023","Declared non-disabled","Kent","Male","180","[c]","28720","28880"
"New entrant CS","2023","Declared non-disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lancashire","Female","345","[c]","26920","23640"
"New entrant CS","2023","Declared non-disabled","Lancashire","Male","310","[c]","28810","28120"
"New entrant CS","2023","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Female","255","[c]","24840","23230"
"New entrant CS","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Male","165","[c]","26350","25560"
"New entrant CS","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Lincolnshire","Female","95","[c]","28150","24070"
"New entrant CS","2023","Declared non-disabled","Lincolnshire","Male","85","[c]","31680","28880"
"New entrant CS","2023","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Merseyside","Female","355","[c]","27200","23640"
"New entrant CS","2023","Declared non-disabled","Merseyside","Male","255","[c]","28160","24320"
"New entrant CS","2023","Declared non-disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North Eastern Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North Eastern Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North Yorkshire","Female","155","[c]","31710","25350"
"New entrant CS","2023","Declared non-disabled","North Yorkshire","Male","120","[c]","32180","27320"
"New entrant CS","2023","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Female","80","[c]","31430","26260"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Male","60","[c]","27280","22520"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Female","560","[c]","27790","22520"
"New entrant CS","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Male","470","[c]","30110","27650"
"New entrant CS","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outer London - East and North East","Female","70","[c]","31220","27640"
"New entrant CS","2023","Declared non-disabled","Outer London - East and North East","Male","45","[c]","32660","32110"
"New entrant CS","2023","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outer London - South","Female","125","[c]","33120","26920"
"New entrant CS","2023","Declared non-disabled","Outer London - South","Male","75","[c]","32260","27640"
"New entrant CS","2023","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outer London - West and North West","Female","100","[c]","31070","29660"
"New entrant CS","2023","Declared non-disabled","Outer London - West and North West","Male","90","[c]","34370","34110"
"New entrant CS","2023","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire and Staffordshire","Female","270","[c]","28720","25920"
"New entrant CS","2023","Declared non-disabled","Shropshire and Staffordshire","Male","260","[c]","33860","28880"
"New entrant CS","2023","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Yorkshire","Female","235","[c]","29230","25750"
"New entrant CS","2023","Declared non-disabled","South Yorkshire","Male","140","[c]","31460","28120"
