"Status","Year","Function_of_post","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","London","Heterosexual / straight","85","80","51480","43690"
"In post","2023","Communications","Unknown","London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","Unknown","London","Undeclared","30","30","[c]","[c]"
"In post","2023","Communications","Unknown","London","Unknown","45","45","51910","44770"
"In post","2023","Communications","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","London","Heterosexual / straight","1260","1195","37200","32520"
"In post","2023","Counter Fraud","Counter Fraud","London","LGBO","70","70","36120","32540"
"In post","2023","Counter Fraud","Counter Fraud","London","Undeclared","165","150","37690","34370"
"In post","2023","Counter Fraud","Counter Fraud","London","Unknown","435","405","36750","32540"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","Heterosexual / straight","5065","4660","30260","28120"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","LGBO","330","315","30470","28120"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","Undeclared","635","570","29710","28120"
"In post","2023","Counter Fraud","Counter Fraud","Outside London","Unknown","1375","1235","30820","28120"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","London","Heterosexual / straight","55","55","47240","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","London","LGBO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","London","Unknown","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Outside London","Heterosexual / straight","100","95","38270","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Counter Fraud","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","London","Heterosexual / straight","345","335","40070","39450"
"In post","2023","Counter Fraud","Legal","London","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Legal","London","Undeclared","70","65","41760","39790"
"In post","2023","Counter Fraud","Legal","London","Unknown","170","165","38070","39110"
"In post","2023","Counter Fraud","Legal","Outside London","Heterosexual / straight","870","825","33530","32540"
"In post","2023","Counter Fraud","Legal","Outside London","LGBO","45","45","33170","29730"
"In post","2023","Counter Fraud","Legal","Outside London","Undeclared","120","110","32930","34700"
"In post","2023","Counter Fraud","Legal","Outside London","Unknown","340","325","32170","29210"
"In post","2023","Counter Fraud","Operational Delivery","London","Heterosexual / straight","285","270","40200","39450"
"In post","2023","Counter Fraud","Operational Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","London","Undeclared","45","40","37470","34370"
"In post","2023","Counter Fraud","Operational Delivery","London","Unknown","105","100","35610","32540"
"In post","2023","Counter Fraud","Operational Delivery","Outside London","Heterosexual / straight","1840","1700","33630","34170"
"In post","2023","Counter Fraud","Operational Delivery","Outside London","LGBO","105","100","31550","28130"
"In post","2023","Counter Fraud","Operational Delivery","Outside London","Undeclared","220","200","32370","29730"
"In post","2023","Counter Fraud","Operational Delivery","Outside London","Unknown","595","550","30280","28130"
"In post","2023","Counter Fraud","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","London","Heterosexual / straight","35","35","49210","45960"
"In post","2023","Counter Fraud","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Other","London","Unknown","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Other","Outside London","Heterosexual / straight","145","135","45940","42510"
"In post","2023","Counter Fraud","Other","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Other","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","Counter Fraud","Other","Outside London","Unknown","45","40","40420","35000"
"In post","2023","Counter Fraud","Policy","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","London","Heterosexual / straight","205","195","47070","39880"
"In post","2023","Counter Fraud","Tax","London","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Tax","London","Undeclared","30","30","47460","42060"
"In post","2023","Counter Fraud","Tax","London","Unknown","75","75","40540","39450"
"In post","2023","Counter Fraud","Tax","Outside London","Heterosexual / straight","895","845","42480","35430"
"In post","2023","Counter Fraud","Tax","Outside London","LGBO","55","50","41870","35000"
"In post","2023","Counter Fraud","Tax","Outside London","Undeclared","140","130","47310","42510"
"In post","2023","Counter Fraud","Tax","Outside London","Unknown","300","280","37740","35000"
"In post","2023","Counter Fraud","Unknown","London","Heterosexual / straight","50","50","41570","39450"
