"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Chancellor's other departments","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","G6","Female","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","G6","Male","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","SEO","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G6","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","G6","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Female","15","15","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","Female","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","Female","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","AO","Female","10","5","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","AO","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","EO","Female","75","70","25560","25300"
"In post","2023","Charity Commission","North West (England)","EO","Male","35","35","25690","25300"
"In post","2023","Charity Commission","North West (England)","G6","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","G6","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","G7","Female","25","25","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","G7","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","HEO","Female","75","70","30420","30170"
"In post","2023","Charity Commission","North West (England)","HEO","Male","60","60","30440","30170"
"In post","2023","Charity Commission","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","SEO","Female","40","40","39160","38800"
"In post","2023","Charity Commission","North West (England)","SEO","Male","35","35","39580","38800"
"In post","2023","Charity Commission","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","HEO","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","SEO","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AO","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AO","Male","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Female","35","30","28610","28200"
"In post","2023","Competition and Markets Authority","London","EO","Male","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6","Female","100","95","77200","76720"
"In post","2023","Competition and Markets Authority","London","G6","Male","95","95","77990","77300"
"In post","2023","Competition and Markets Authority","London","G7","Female","105","95","58000","56360"
"In post","2023","Competition and Markets Authority","London","G7","Male","110","110","58910","58050"
"In post","2023","Competition and Markets Authority","London","HEO","Female","70","70","35710","35400"
"In post","2023","Competition and Markets Authority","London","HEO","Male","65","65","35460","34620"
"In post","2023","Competition and Markets Authority","London","SCS level","Female","45","45","110320","102320"
"In post","2023","Competition and Markets Authority","London","SCS level","Male","70","65","110800","102320"
"In post","2023","Competition and Markets Authority","London","SEO","Female","25","25","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SEO","Male","25","25","[c]","[c]"
"In post","2023","Competition and Markets Authority","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
