"Status","Year","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","North Yorkshire CC","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","North Yorkshire CC","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","North Yorkshire CC","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","North Yorkshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North Yorkshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","North Yorkshire CC","SEO/HEO","Heterosexual / straight","360","350","37610","35650"
"In post","2023","North Yorkshire CC","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","North Yorkshire CC","SEO/HEO","Undeclared","60","60","37110","35360"
"In post","2023","North Yorkshire CC","SEO/HEO","Unknown","50","45","38140","37890"
"In post","2023","North Yorkshire CC","Unknown","Heterosexual / straight","105","95","30600","29050"
"In post","2023","North Yorkshire CC","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","North Yorkshire CC","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","North Yorkshire CC","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","AA/AO","Heterosexual / straight","175","145","21660","21690"
"In post","2023","North and North East Lincolnshire","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2023","North and North East Lincolnshire","AA/AO","Unknown","55","50","21940","21690"
"In post","2023","North and North East Lincolnshire","EO","Heterosexual / straight","240","215","27760","28120"
"In post","2023","North and North East Lincolnshire","EO","LGBO","10","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","EO","Undeclared","35","30","27720","28120"
"In post","2023","North and North East Lincolnshire","EO","Unknown","75","70","27520","28120"
"In post","2023","North and North East Lincolnshire","G6/G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","North and North East Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North and North East Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","North and North East Lincolnshire","SEO/HEO","Heterosexual / straight","70","65","35060","34170"
"In post","2023","North and North East Lincolnshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","North and North East Lincolnshire","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","North and North East Lincolnshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","North and North East Lincolnshire","Unknown","Heterosexual / straight","115","105","30390","29050"
"In post","2023","North and North East Lincolnshire","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","North and West Norfolk","AA/AO","Heterosexual / straight","390","370","26400","24070"
"In post","2023","North and West Norfolk","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","North and West Norfolk","AA/AO","Undeclared","30","30","29570","26430"
"In post","2023","North and West Norfolk","AA/AO","Unknown","65","60","26540","22780"
"In post","2023","North and West Norfolk","EO","Heterosexual / straight","145","130","29970","28120"
"In post","2023","North and West Norfolk","EO","LGBO","5","5","[c]","[c]"
"In post","2023","North and West Norfolk","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","North and West Norfolk","EO","Unknown","25","20","[c]","[c]"
"In post","2023","North and West Norfolk","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","North and West Norfolk","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North and West Norfolk","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","North and West Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","North and West Norfolk","SEO/HEO","Heterosexual / straight","165","155","37570","34970"
"In post","2023","North and West Norfolk","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","North and West Norfolk","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2023","North and West Norfolk","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","North and West Norfolk","Unknown","Heterosexual / straight","45","40","31170","29050"
"In post","2023","North and West Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North and West Norfolk","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","North and West Norfolk","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Northumberland","AA/AO","Heterosexual / straight","75","65","21640","21690"
"In post","2023","Northumberland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northumberland","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Northumberland","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Northumberland","EO","Heterosexual / straight","125","110","28120","28120"
"In post","2023","Northumberland","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Northumberland","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Northumberland","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Northumberland","G6/G7","Heterosexual / straight","30","30","60950","59340"
"In post","2023","Northumberland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northumberland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northumberland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Northumberland","SEO/HEO","Heterosexual / straight","65","60","36620","34970"
"In post","2023","Northumberland","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Northumberland","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Northumberland","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Northumberland","Unknown","Heterosexual / straight","50","50","31110","30810"
"In post","2023","Northumberland","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Northumberland","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Northumberland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Norwich and East Norfolk","AA/AO","Heterosexual / straight","455","415","25000","23230"
"In post","2023","Norwich and East Norfolk","AA/AO","LGBO","40","35","25360","23650"
"In post","2023","Norwich and East Norfolk","AA/AO","Undeclared","55","55","24330","21780"
"In post","2023","Norwich and East Norfolk","AA/AO","Unknown","85","70","24310","21780"
"In post","2023","Norwich and East Norfolk","EO","Heterosexual / straight","405","360","28280","28120"
"In post","2023","Norwich and East Norfolk","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Norwich and East Norfolk","EO","Undeclared","75","65","28380","28120"
"In post","2023","Norwich and East Norfolk","EO","Unknown","70","60","28800","28120"
"In post","2023","Norwich and East Norfolk","G6/G7","Heterosexual / straight","100","95","58270","55230"
"In post","2023","Norwich and East Norfolk","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Norwich and East Norfolk","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Norwich and East Norfolk","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Norwich and East Norfolk","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Norwich and East Norfolk","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Norwich and East Norfolk","SEO/HEO","Heterosexual / straight","290","275","37150","35110"
"In post","2023","Norwich and East Norfolk","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Norwich and East Norfolk","SEO/HEO","Undeclared","35","35","40960","38910"
"In post","2023","Norwich and East Norfolk","SEO/HEO","Unknown","40","40","36740","37210"
"In post","2023","Norwich and East Norfolk","Unknown","Heterosexual / straight","220","205","27210","24890"
"In post","2023","Norwich and East Norfolk","Unknown","LGBO","25","25","[c]","[c]"
"In post","2023","Norwich and East Norfolk","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Norwich and East Norfolk","Unknown","Unknown","45","45","24070","20630"
"In post","2023","Nottingham","AA/AO","Heterosexual / straight","1395","1285","23740","22520"
"In post","2023","Nottingham","AA/AO","LGBO","140","135","23180","22520"
"In post","2023","Nottingham","AA/AO","Undeclared","150","130","22740","22280"
"In post","2023","Nottingham","AA/AO","Unknown","765","695","22940","22520"
"In post","2023","Nottingham","EO","Heterosexual / straight","1455","1360","27950","28080"
"In post","2023","Nottingham","EO","LGBO","125","120","27730","28080"
"In post","2023","Nottingham","EO","Undeclared","185","165","27880","28080"
"In post","2023","Nottingham","EO","Unknown","585","550","28010","28080"
"In post","2023","Nottingham","G6/G7","Heterosexual / straight","840","810","58910","57970"
"In post","2023","Nottingham","G6/G7","LGBO","50","50","59300","57970"
"In post","2023","Nottingham","G6/G7","Undeclared","75","70","58170","57970"
"In post","2023","Nottingham","G6/G7","Unknown","140","130","58360","57970"
"In post","2023","Nottingham","SCS level","Heterosexual / straight","45","45","90440","84050"
"In post","2023","Nottingham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Nottingham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Nottingham","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Nottingham","SEO/HEO","Heterosexual / straight","2120","2025","37330","35000"
"In post","2023","Nottingham","SEO/HEO","LGBO","140","140","36670","35000"
"In post","2023","Nottingham","SEO/HEO","Undeclared","275","255","37430","35000"
"In post","2023","Nottingham","SEO/HEO","Unknown","625","600","36590","35000"
"In post","2023","Nottingham","Unknown","Heterosexual / straight","210","190","29120","29050"
"In post","2023","Nottingham","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Nottingham","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2023","Nottingham","Unknown","Unknown","50","45","28050","25300"
"In post","2023","Orkney Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Orkney Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Orkney Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Orkney Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Overseas","AA/AO","Heterosexual / straight","40","40","28370","24350"
"In post","2023","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Overseas","EO","Heterosexual / straight","140","140","35510","33870"
"In post","2023","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Overseas","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Overseas","EO","Unknown","35","35","33000","28760"
"In post","2023","Overseas","G6/G7","Heterosexual / straight","795","795","62280","59770"
"In post","2023","Overseas","G6/G7","LGBO","75","75","58710","56100"
"In post","2023","Overseas","G6/G7","Undeclared","35","35","68330","64940"
"In post","2023","Overseas","G6/G7","Unknown","405","400","60540","58030"
"In post","2023","Overseas","SCS level","Heterosexual / straight","195","195","88820","78550"
"In post","2023","Overseas","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Overseas","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Overseas","SCS level","Unknown","70","70","83170","75960"
"In post","2023","Overseas","SEO/HEO","Heterosexual / straight","970","970","41590","38600"
"In post","2023","Overseas","SEO/HEO","LGBO","65","65","39150","35910"
"In post","2023","Overseas","SEO/HEO","Undeclared","60","60","46750","43800"
"In post","2023","Overseas","SEO/HEO","Unknown","415","415","46310","42840"
"In post","2023","Overseas","Unknown","Heterosexual / straight","110","110","[c]","[c]"
"In post","2023","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2023","Overseas","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Oxfordshire CC","AA/AO","Heterosexual / straight","640","600","26130","23720"
"In post","2023","Oxfordshire CC","AA/AO","LGBO","35","35","30400","31890"
"In post","2023","Oxfordshire CC","AA/AO","Undeclared","75","70","27300","23780"
"In post","2023","Oxfordshire CC","AA/AO","Unknown","145","130","27010","24360"
"In post","2023","Oxfordshire CC","EO","Heterosexual / straight","360","340","29840","28120"
"In post","2023","Oxfordshire CC","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Oxfordshire CC","EO","Undeclared","55","50","31570","29300"
"In post","2023","Oxfordshire CC","EO","Unknown","70","65","29640","28120"
"In post","2023","Oxfordshire CC","G6/G7","Heterosexual / straight","155","145","62610","59290"
"In post","2023","Oxfordshire CC","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Oxfordshire CC","G6/G7","Undeclared","30","30","59420","55170"
"In post","2023","Oxfordshire CC","G6/G7","Unknown","55","50","60430","54440"
"In post","2023","Oxfordshire CC","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Oxfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Oxfordshire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Oxfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Oxfordshire CC","SEO/HEO","Heterosexual / straight","515","500","38080","37420"
"In post","2023","Oxfordshire CC","SEO/HEO","LGBO","30","25","[c]","[c]"
"In post","2023","Oxfordshire CC","SEO/HEO","Undeclared","90","85","39290","38910"
"In post","2023","Oxfordshire CC","SEO/HEO","Unknown","100","95","40030","39730"
"In post","2023","Oxfordshire CC","Unknown","Heterosexual / straight","135","120","32870","30810"
"In post","2023","Oxfordshire CC","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Oxfordshire CC","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2023","Oxfordshire CC","Unknown","Unknown","35","30","29840","29050"
"In post","2023","Perth and Kinross, and Stirling","AA/AO","Heterosexual / straight","180","170","25120","24890"
"In post","2023","Perth and Kinross, and Stirling","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","AA/AO","Unknown","270","255","26220","25060"
"In post","2023","Perth and Kinross, and Stirling","EO","Heterosexual / straight","260","240","32300","31940"
"In post","2023","Perth and Kinross, and Stirling","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","EO","Unknown","285","275","34150","34070"
"In post","2023","Perth and Kinross, and Stirling","G6/G7","Heterosexual / straight","50","50","60030","57260"
"In post","2023","Perth and Kinross, and Stirling","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","SEO/HEO","Heterosexual / straight","140","130","41110","39490"
"In post","2023","Perth and Kinross, and Stirling","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Perth and Kinross, and Stirling","SEO/HEO","Unknown","115","105","42700","42590"
"In post","2023","Peterborough","AA/AO","Heterosexual / straight","455","390","22180","22400"
"In post","2023","Peterborough","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Peterborough","AA/AO","Undeclared","65","55","22040","22400"
