"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Communications","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Unknown","London","10","10","[c]","[c]"
"In post","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","East Midlands (England)","50","45","29790","28120"
"In post","2023","Asian","Counter Fraud","Counter Fraud","East of England","20","20","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","London","385","355","32690","32520"
"In post","2023","Asian","Counter Fraud","Counter Fraud","North East (England)","20","20","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","North West (England)","55","55","29310","28120"
"In post","2023","Asian","Counter Fraud","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","Scotland","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","South East (England)","75","65","29990","31280"
"In post","2023","Asian","Counter Fraud","Counter Fraud","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","Wales","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Counter Fraud","West Midlands (England)","140","135","28760","28120"
"In post","2023","Asian","Counter Fraud","Counter Fraud","Yorkshire and The Humber","60","60","29830","28120"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","London","65","65","37420","34370"
"In post","2023","Asian","Counter Fraud","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","North West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","South East (England)","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Legal","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","London","75","70","35400","32540"
"In post","2023","Asian","Counter Fraud","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","North West (England)","45","45","29190","28130"
"In post","2023","Asian","Counter Fraud","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","Scotland","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Delivery","West Midlands (England)","50","45","31080","28130"
"In post","2023","Asian","Counter Fraud","Operational Delivery","Yorkshire and The Humber","40","35","29910","28130"
"In post","2023","Asian","Counter Fraud","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","London","15","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Other","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","London","75","70","40380","39620"
"In post","2023","Asian","Counter Fraud","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","North West (England)","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Tax","West Midlands (England)","40","40","33960","34700"
"In post","2023","Asian","Counter Fraud","Tax","Yorkshire and The Humber","20","20","[c]","[c]"
