"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Debt","Outside London","AA/AO","35","[c]","21990","21690"
"New entrant CS","2023","60-64","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","G6/G7","15","[c]","58540","55050"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","SEO/HEO","20","[c]","38970","38370"
"New entrant CS","2023","60-64","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Grants Management","Outside London","AA/AO","25","[c]","21990","22150"
"New entrant CS","2023","60-64","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","EO","15","[c]","28740","27140"
"New entrant CS","2023","60-64","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","London","AA/AO","50","[c]","26070","26400"
"New entrant CS","2023","60-64","No function","London","EO","35","[c]","30680","29750"
"New entrant CS","2023","60-64","No function","London","G6/G7","20","[c]","62450","60440"
"New entrant CS","2023","60-64","No function","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","London","SEO/HEO","20","[c]","40010","40050"
"New entrant CS","2023","60-64","No function","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Outside London","AA/AO","560","[c]","22420","22400"
"New entrant CS","2023","60-64","No function","Outside London","EO","160","[c]","28560","27080"
"New entrant CS","2023","60-64","No function","Outside London","G6/G7","35","[c]","61020","60050"
"New entrant CS","2023","60-64","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Outside London","SEO/HEO","110","[c]","38780","37130"
"New entrant CS","2023","60-64","No function","Outside London","Unknown","95","[c]","24000","23640"
"New entrant CS","2023","60-64","No function","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Outside London","SEO/HEO","10","[c]","37910","38320"
"New entrant CS","2023","60-64","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","AA/AO","15","[c]","23870","22520"
"New entrant CS","2023","60-64","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","SEO/HEO","15","[c]","37240","34700"
"New entrant CS","2023","60-64","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Outside London","AA/AO","15","[c]","29110","27500"
"New entrant CS","2023","60-64","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Outside London","AA/AO","55","[c]","22880","22180"
"New entrant CS","2023","60-64","Unknown","Outside London","EO","25","[c]","28950","29100"
"New entrant CS","2023","60-64","Unknown","Outside London","G6/G7","15","[c]","56250","53440"
"New entrant CS","2023","60-64","Unknown","Outside London","SEO/HEO","25","[c]","35550","34730"
"New entrant CS","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Grants Management","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","AA/AO","20","[c]","26780","26400"
"New entrant CS","2023","65+","No function","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Outside London","AA/AO","170","[c]","22010","22220"
"New entrant CS","2023","65+","No function","Outside London","EO","30","[c]","27940","26940"
"New entrant CS","2023","65+","No function","Outside London","G6/G7","15","[c]","58650","57610"
"New entrant CS","2023","65+","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Outside London","SEO/HEO","45","[c]","41530","41910"
"New entrant CS","2023","65+","No function","Outside London","Unknown","20","[c]","26740","23640"
"New entrant CS","2023","65+","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","London","EO","45","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
