"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Welsh Government","Wales","Outside London","G6","10","[c]","74770","75480"
"Leaver CS","2023","Welsh Government","Wales","Outside London","G7","25","[c]","60070","61440"
"Leaver CS","2023","Welsh Government","Wales","Outside London","HEO","35","[c]","36250","38160"
"Leaver CS","2023","Welsh Government","Wales","Outside London","SCS level","10","[c]","99490","92110"
"Leaver CS","2023","Welsh Government","Wales","Outside London","SEO","40","[c]","46300","47470"
"Leaver CS","2023","Welsh Government","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","London","London","AO","15","[c]","24680","24480"
"Leaver Dept.","2023","Attorney General's Departments","London","London","EO","35","[c]","27960","27760"
"Leaver Dept.","2023","Attorney General's Departments","London","London","G6","35","[c]","67870","66090"
"Leaver Dept.","2023","Attorney General's Departments","London","London","G7","50","[c]","54000","52670"
"Leaver Dept.","2023","Attorney General's Departments","London","London","HEO","25","[c]","33980","32630"
"Leaver Dept.","2023","Attorney General's Departments","London","London","SCS level","10","[c]","86000","79940"
"Leaver Dept.","2023","Attorney General's Departments","London","London","SEO","10","[c]","41040","41340"
"Leaver Dept.","2023","Attorney General's Departments","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South East (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","London","London","AO","20","[c]","23530","24490"
"Leaver Dept.","2023","Cabinet Office","London","London","EO","115","[c]","27830","28280"
"Leaver Dept.","2023","Cabinet Office","London","London","G6","100","[c]","67050","66530"
"Leaver Dept.","2023","Cabinet Office","London","London","G7","225","[c]","56180","56430"
"Leaver Dept.","2023","Cabinet Office","London","London","HEO","585","[c]","33020","32830"
"Leaver Dept.","2023","Cabinet Office","London","London","SCS level","75","[c]","83850","77410"
"Leaver Dept.","2023","Cabinet Office","London","London","SEO","130","[c]","41580","41870"
"Leaver Dept.","2023","Cabinet Office","North East (England)","Outside London","AO","15","[c]","21580","21720"
"Leaver Dept.","2023","Cabinet Office","North East (England)","Outside London","EO","15","[c]","25160","24860"
"Leaver Dept.","2023","Cabinet Office","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North East (England)","Outside London","HEO","20","[c]","31620","32480"
"Leaver Dept.","2023","Cabinet Office","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","HEO","30","[c]","32290","32000"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North West (England)","Outside London","SEO","20","[c]","38970","38980"
"Leaver Dept.","2023","Cabinet Office","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Scotland","Outside London","EO","10","[c]","24980","24610"
"Leaver Dept.","2023","Cabinet Office","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Scotland","Outside London","G7","10","[c]","52450","51290"
"Leaver Dept.","2023","Cabinet Office","Scotland","Outside London","HEO","25","[c]","32180","32480"
"Leaver Dept.","2023","Cabinet Office","Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South East (England)","Outside London","HEO","10","[c]","32180","32960"
"Leaver Dept.","2023","Cabinet Office","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South West (England)","Outside London","G7","10","[c]","52960","52630"
"Leaver Dept.","2023","Cabinet Office","South West (England)","Outside London","HEO","10","[c]","32310","32990"
"Leaver Dept.","2023","Cabinet Office","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","HEO","45","[c]","31480","32000"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Wales","Outside London","HEO","15","[c]","32320","32000"
"Leaver Dept.","2023","Cabinet Office","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","West Midlands (England)","Outside London","HEO","15","[c]","32910","32960"
"Leaver Dept.","2023","Cabinet Office","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","EO","15","[c]","25160","24610"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","G7","10","[c]","51590","51290"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","HEO","45","[c]","32620","32800"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Yorkshire and The Humber","Outside London","SEO","15","[c]","39290","40050"
"Leaver Dept.","2023","Chancellor's other departments","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","North West (England)","Outside London","HEO","10","[c]","29200","29260"
"Leaver Dept.","2023","Charity Commission","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","HEO","10","[c]","35280","34590"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","EO","40","[c]","27800","27680"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","G6","35","[c]","67910","64700"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","G7","140","[c]","54340","53600"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","HEO","130","[c]","33540","33570"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","SCS level","20","[c]","86680","75810"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","London","SEO","125","[c]","40660","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","AO","10","[c]","21550","21130"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","AO","15","[c]","21750","21810"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","EO","20","[c]","25430","24680"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","HEO","20","[c]","31450","31350"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","SEO","20","[c]","42700","42990"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","London","EO","20","[c]","27330","27780"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","London","G6","20","[c]","63400","62260"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","London","G7","70","[c]","53730","53030"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","London","HEO","125","[c]","35970","35620"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","London","SCS level","15","[c]","87200","79260"
"Leaver Dept.","2023","Department for Education","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","London","London","EO","20","[c]","30130","29530"
"Leaver Dept.","2023","Department for Education","London","London","G6","15","[c]","68940","65990"
"Leaver Dept.","2023","Department for Education","London","London","G7","45","[c]","56510","55380"
"Leaver Dept.","2023","Department for Education","London","London","HEO","45","[c]","35230","34030"
"Leaver Dept.","2023","Department for Education","London","London","SCS level","15","[c]","89590","84500"
"Leaver Dept.","2023","Department for Education","London","London","SEO","50","[c]","43260","41440"
"Leaver Dept.","2023","Department for Education","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North East (England)","Outside London","G7","15","[c]","52090","51640"
"Leaver Dept.","2023","Department for Education","North East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North East (England)","Outside London","SEO","15","[c]","38930","37840"
"Leaver Dept.","2023","Department for Education","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","EO","10","[c]","26090","25900"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","G7","20","[c]","52560","51580"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","HEO","30","[c]","31200","30330"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","North West (England)","Outside London","SEO","40","[c]","39690","37880"
"Leaver Dept.","2023","Department for Education","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","South West (England)","Outside London","SEO","10","[c]","39280","37710"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","G7","10","[c]","53580","52150"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","HEO","20","[c]","31470","30710"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","West Midlands (England)","Outside London","SEO","30","[c]","38920","37590"
"Leaver Dept.","2023","Department for Education","Yorkshire and The Humber","Outside London","EO","10","[c]","26070","25900"
"Leaver Dept.","2023","Department for Education","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Yorkshire and The Humber","Outside London","G7","15","[c]","53470","52150"
"Leaver Dept.","2023","Department for Education","Yorkshire and The Humber","Outside London","HEO","15","[c]","31410","30520"
"Leaver Dept.","2023","Department for Education","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Yorkshire and The Humber","Outside London","SEO","30","[c]","40110","38650"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
