"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Na h-Eileanan Siar","30","25","30010","28120"
"In post","2023","30-39","Newry, Mourne and Down","10","10","29480","22130"
"In post","2023","30-39","North Hampshire","175","165","34840","32440"
"In post","2023","30-39","North Lanarkshire","345","330","31160","28130"
"In post","2023","30-39","North Northamptonshire","115","100","27040","26780"
"In post","2023","30-39","North Nottinghamshire","260","250","31750","30610"
"In post","2023","30-39","North Yorkshire CC","290","280","34110","30700"
"In post","2023","30-39","North and North East Lincolnshire","165","150","26980","26180"
"In post","2023","30-39","North and West Norfolk","145","140","29290","28880"
"In post","2023","30-39","Northumberland","70","65","31640","28120"
"In post","2023","30-39","Norwich and East Norfolk","390","360","30890","28880"
"In post","2023","30-39","Nottingham","2125","2030","33490","31270"
"In post","2023","30-39","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Overseas","1030","1025","50090","52850"
"In post","2023","30-39","Oxfordshire CC","485","455","33900","32830"
"In post","2023","30-39","Perth and Kinross, and Stirling","315","305","33450","31940"
"In post","2023","30-39","Peterborough","315","285","29210","25880"
"In post","2023","30-39","Plymouth","625","580","32290","28120"
"In post","2023","30-39","Portsmouth","625","595","33570","30140"
"In post","2023","30-39","Powys","75","70","30750","28120"
"In post","2023","30-39","Redbridge and Waltham Forest","225","210","33220","32520"
"In post","2023","30-39","Sandwell","100","90","27940","28120"
"In post","2023","30-39","Scottish Borders","125","120","31590","29100"
"In post","2023","30-39","Sefton","990","935","30010","27620"
"In post","2023","30-39","Sheffield","2065","1935","34830","32160"
"In post","2023","30-39","Shetland Islands","10","10","31990","31350"
"In post","2023","30-39","Shropshire","195","185","31870","30440"
"In post","2023","30-39","Solihull","340","320","30080","26790"
"In post","2023","30-39","Somerset CC","455","430","34630","34370"
"In post","2023","30-39","South Ayrshire","30","30","29880","28120"
"In post","2023","30-39","South Hampshire","720","655","34710","31560"
"In post","2023","30-39","South Lanarkshire","905","860","33020","28130"
"In post","2023","30-39","South Nottinghamshire","215","200","34740","32420"
"In post","2023","30-39","South Teesside","280","265","28410","28120"
"In post","2023","30-39","South West Wales","330","310","30910","28120"
"In post","2023","30-39","South and West Derbyshire","205","190","32610","31510"
"In post","2023","30-39","Southampton","275","260","33370","31270"
"In post","2023","30-39","Southend-on-Sea","55","50","28990","26960"
"In post","2023","30-39","Staffordshire CC","985","955","33050","32000"
"In post","2023","30-39","Stoke-on-Trent","265","245","27610","25830"
"In post","2023","30-39","Suffolk CC","740","690","31560","30350"
"In post","2023","30-39","Sunderland","700","635","27960","27650"
"In post","2023","30-39","Swansea","2280","2095","28200","25480"
"In post","2023","30-39","Swindon","105","105","34420","31270"
"In post","2023","30-39","Telford and Wrekin","405","385","36210","34400"
"In post","2023","30-39","Thurrock","70","65","28180","25980"
"In post","2023","30-39","Torbay","60","50","29380","28120"
"In post","2023","30-39","Tower Hamlets","1765","1720","51320","54090"
"In post","2023","30-39","Tyneside","4340","4115","33060","28130"
"In post","2023","30-39","Unknown","570","565","39240","38340"
"In post","2023","30-39","Wakefield","385","370","31630","30440"
"In post","2023","30-39","Walsall","60","55","28200","28120"
"In post","2023","30-39","Wandsworth","185","185","35620","34980"
"In post","2023","30-39","Warrington","665","645","36030","35220"
"In post","2023","30-39","Warwickshire CC","235","215","29570","28120"
"In post","2023","30-39","West Cumbria","250","230","29250","25930"
"In post","2023","30-39","West Essex","95","85","31350","31070"
"In post","2023","30-39","West Kent","25","25","35390","33820"
"In post","2023","30-39","West Lothian","85","80","37360","29560"
"In post","2023","30-39","West Northamptonshire","230","210","30760","28880"
"In post","2023","30-39","West Surrey","420","395","35250","33830"
"In post","2023","30-39","West Sussex (North East)","240","230","30960","27450"
"In post","2023","30-39","West Sussex (South West)","150","140","33380","30320"
"In post","2023","30-39","Westminster","15310","14975","52380","54660"
"In post","2023","30-39","Wiltshire","1700","1630","38470","38290"
"In post","2023","30-39","Wirral","360","335","28710","28080"
"In post","2023","30-39","Wolverhampton","235","215","29510","28120"
"In post","2023","30-39","Worcestershire CC","455","435","30100","29050"
"In post","2023","30-39","York","580","560","35460","33020"
"In post","2023","40-49","Aberdeen City and Aberdeenshire","445","425","41750","36640"
"In post","2023","40-49","Angus and Dundee City","615","585","30860","29100"
"In post","2023","40-49","Antrim and Newtownabbey","45","45","29050","25750"
"In post","2023","40-49","Ards and North Down","60","60","28570","22500"
"In post","2023","40-49","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2023","40-49","Barking & Dagenham and Havering","140","130","33430","32520"
"In post","2023","40-49","Barnet","400","380","46800","41340"
"In post","2023","40-49","Barnsley, Doncaster and Rotherham","640","580","30580","28120"
"In post","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","3055","2930","43800","41670"
"In post","2023","40-49","Bedford","215","200","33660","30880"
"In post","2023","40-49","Belfast","850","795","33700","28130"
"In post","2023","40-49","Berkshire","675","640","38140","36990"
"In post","2023","40-49","Bexley and Greenwich","355","340","35260","33810"
"In post","2023","40-49","Birmingham","3025","2835","35910","31270"
"In post","2023","40-49","Blackburn with Darwen","105","100","30590","28120"
"In post","2023","40-49","Blackpool","1250","1170","32830","28120"
"In post","2023","40-49","Bournemouth, Christchurch and Poole","170","160","31220","28120"
"In post","2023","40-49","Bradford","595","515","28560","28120"
"In post","2023","40-49","Breckland and South Norfolk","110","105","34160","31510"
"In post","2023","40-49","Brent","75","70","36150","32520"
"In post","2023","40-49","Bridgend and Neath Port Talbot","175","160","31490","28120"
"In post","2023","40-49","Brighton and Hove","135","120","36190","30560"
"In post","2023","40-49","Bristol, City of","1615","1495","40610","37300"
"In post","2023","40-49","Bromley","130","120","34700","32520"
"In post","2023","40-49","Buckinghamshire","355","335","36570","35520"
"In post","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","45","45","32340","29560"
"In post","2023","40-49","Calderdale and Kirklees","280","250","31550","28120"
"In post","2023","40-49","Cambridgeshire CC","790","755","37880","34300"
"In post","2023","40-49","Camden and City of London","385","360","43960","35410"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","3000","2840","40570","36930"
"In post","2023","40-49","Causeway Coast and Glens","20","20","26530","22130"
"In post","2023","40-49","Central Bedfordshire","95","90","35100","33470"
"In post","2023","40-49","Central Hampshire","985","950","42530","40730"
"In post","2023","40-49","Central Valleys","835","785","33430","28120"
"In post","2023","40-49","Cheshire East","280","265","35060","30320"
"In post","2023","40-49","Cheshire West and Chester","110","105","32400","28120"
"In post","2023","40-49","Chorley and West Lancashire","315","300","34400","32920"
"In post","2023","40-49","City of Edinburgh","3365","3220","46870","42590"
"In post","2023","40-49","Clackmannanshire and Fife","225","215","35070","32830"
"In post","2023","40-49","Conwy and Denbighshire","175","165","38600","39690"
"In post","2023","40-49","Cornwall and Isles of Scilly","355","325","31060","28120"
"In post","2023","40-49","Coventry","660","625","44300","40760"
"In post","2023","40-49","Croydon","2655","2540","44030","39450"
"In post","2023","40-49","Darlington","415","400","42090","37750"
"In post","2023","40-49","Derby","295","265","29300","28120"
"In post","2023","40-49","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Devon CC","1475","1360","36710","34170"
"In post","2023","40-49","Dorset","490","470","33240","30820"
"In post","2023","40-49","Dudley","330","290","28010","28120"
"In post","2023","40-49","Dumfries and Galloway","115","110","32300","31180"
"In post","2023","40-49","Durham","1290","1200","30680","28120"
"In post","2023","40-49","Ealing","80","75","35980","32520"
"In post","2023","40-49","East Ayrshire and North Ayrshire mainland","240","220","30430","28120"
"In post","2023","40-49","East Cumbria","330","295","31390","26850"
"In post","2023","40-49","East Derbyshire","90","80","31400","28120"
"In post","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","410","400","35790","37060"
"In post","2023","40-49","East Kent","1150","1080","30760","27650"
"In post","2023","40-49","East Lancashire","140","125","31360","28120"
"In post","2023","40-49","East Lothian and Midlothian","35","35","37620","28120"
"In post","2023","40-49","East Merseyside","265","250","31580","28120"
"In post","2023","40-49","East Riding of Yorkshire","375","365","32800","30690"
"In post","2023","40-49","East Surrey","200","195","38860","35850"
"In post","2023","40-49","East Sussex CC","455","410","31630","28120"
"In post","2023","40-49","Enfield","55","50","36170","32520"
"In post","2023","40-49","Essex Haven Gateway","210","195","36210","31280"
"In post","2023","40-49","Essex Thames Gateway","205","180","31460","31280"
"In post","2023","40-49","Falkirk","470","415","29590","28120"
"In post","2023","40-49","Fermanagh and Omagh","5","5","[c]","[c]"
"In post","2023","40-49","Flintshire and Wrexham","455","430","32280","28880"
"In post","2023","40-49","Glasgow City","3690","3515","37480","33520"
"In post","2023","40-49","Gloucestershire CC","310","285","34200","28350"
"In post","2023","40-49","Greater Manchester North East","260","245","32440","28300"
"In post","2023","40-49","Greater Manchester North West","520","475","29000","28120"
"In post","2023","40-49","Greater Manchester South East","200","185","29180","26840"
"In post","2023","40-49","Greater Manchester South West","2145","2055","36730","34700"
"In post","2023","40-49","Gwent Valleys","185","170","34980","28120"
"In post","2023","40-49","Gwynedd","185","170","30030","28120"
"In post","2023","40-49","Hackney and Newham","1565","1480","44660","39790"
"In post","2023","40-49","Haringey and Islington","335","310","35320","32520"
"In post","2023","40-49","Harrow and Hillingdon","895","840","33780","30200"
"In post","2023","40-49","Hartlepool and Stockton-on-Tees","305","285","32480","29890"
"In post","2023","40-49","Heart of Essex","280","260","35850","31280"
"In post","2023","40-49","Herefordshire, County of","105","100","32220","28120"
"In post","2023","40-49","Hertfordshire CC","660","620","40460","37080"
"In post","2023","40-49","Hounslow and Richmond upon Thames","625","590","36520","33810"
"In post","2023","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","225","210","35180","31290"
"In post","2023","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","285","270","35290","31940"
"In post","2023","40-49","Isle of Anglesey","65","65","30620","28120"
"In post","2023","40-49","Isle of Wight","180","170","31410","30440"
"In post","2023","40-49","Kensington & Chelsea and Hammersmith & Fulham","165","155","35570","33800"
"In post","2023","40-49","Kent Thames Gateway","320","305","33810","31830"
"In post","2023","40-49","Kingston upon Hull, City of","455","415","31120","28120"
"In post","2023","40-49","Lambeth","530","510","46290","43560"
"In post","2023","40-49","Lancaster and Wyre","240","225","32680","28730"
"In post","2023","40-49","Leeds","3230","3060","39330","35000"
"In post","2023","40-49","Leicester","580","520","30650","28120"
"In post","2023","40-49","Leicestershire CC and Rutland","485","455","33900","30410"
"In post","2023","40-49","Lewisham and Southwark","250","240","38430","33050"
"In post","2023","40-49","Lincolnshire CC","610","580","31610","28120"
"In post","2023","40-49","Lisburn and Castlereagh","145","140","30380","26160"
"In post","2023","40-49","Liverpool","3420","3215","33270","28130"
"In post","2023","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","70","65","30600","29560"
"In post","2023","40-49","Luton","125","115","29350","28120"
"In post","2023","40-49","Manchester","1840","1765","39660","34750"
"In post","2023","40-49","Medway","315","300","34310","31280"
"In post","2023","40-49","Merton, Kingston upon Thames and Sutton","140","130","37760","32520"
"In post","2023","40-49","Mid Kent","200","190","35540","31280"
"In post","2023","40-49","Mid Lancashire","1525","1390","30920","28120"
"In post","2023","40-49","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Milton Keynes","435","420","37410","32750"
"In post","2023","40-49","Monmouthshire and Newport","1440","1355","41310","38460"
"In post","2023","40-49","Na h-Eileanan Siar","40","35","28800","28120"
"In post","2023","40-49","Newry, Mourne and Down","20","20","26850","22130"
"In post","2023","40-49","North Hampshire","230","215","40140","34080"
"In post","2023","40-49","North Lanarkshire","370","345","30030","28120"
"In post","2023","40-49","North Northamptonshire","135","125","28380","27490"
"In post","2023","40-49","North Nottinghamshire","240","225","34260","29050"
"In post","2023","40-49","North Yorkshire CC","420","400","35480","31730"
"In post","2023","40-49","North and North East Lincolnshire","215","195","30270","28120"
"In post","2023","40-49","North and West Norfolk","220","205","31700","28880"
"In post","2023","40-49","Northumberland","130","120","35190","28120"
"In post","2023","40-49","Norwich and East Norfolk","520","480","33080","28480"
"In post","2023","40-49","Nottingham","2170","2045","36390","34400"
"In post","2023","40-49","Orkney Islands","15","15","35050","32750"
"In post","2023","40-49","Overseas","1060","1050","57330","57290"
"In post","2023","40-49","Oxfordshire CC","590","565","37760","34170"
