"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","70","70","42130","40900"
"In post","2023","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","London","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","London","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","Wales","Undeclared","[c]","[c]","[c]","[c]"
