"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","Outside London","Heterosexual / straight","65","60","39860","32420"
"In post","2023","Undeclared","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2023","Undeclared","Psychology","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","London","Heterosexual / straight","65","65","49370","51290"
"In post","2023","Undeclared","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","London","Undeclared","35","30","54610","54450"
"In post","2023","Undeclared","Science and Engineering","London","Unknown","105","100","50520","46000"
"In post","2023","Undeclared","Science and Engineering","Outside London","Heterosexual / straight","310","295","43230","42140"
"In post","2023","Undeclared","Science and Engineering","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Outside London","Undeclared","390","370","40740","38580"
"In post","2023","Undeclared","Science and Engineering","Outside London","Unknown","220","210","46530","43810"
"In post","2023","Undeclared","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","London","Heterosexual / straight","35","35","46040","43150"
"In post","2023","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","London","Undeclared","35","35","45350","45390"
"In post","2023","Undeclared","Security","London","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","Outside London","Heterosexual / straight","245","235","32260","27500"
"In post","2023","Undeclared","Security","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","Outside London","Undeclared","260","255","36630","38920"
"In post","2023","Undeclared","Security","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","London","Undeclared","10","5","[c]","[c]"
"In post","2023","Undeclared","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Statistics","London","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Statistics","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","Outside London","Undeclared","30","30","41110","36920"
"In post","2023","Undeclared","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tax","London","Heterosexual / straight","40","40","47760","39790"
"In post","2023","Undeclared","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tax","London","Undeclared","80","75","48210","40350"
"In post","2023","Undeclared","Tax","London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Tax","Outside London","Heterosexual / straight","190","185","36600","34700"
"In post","2023","Undeclared","Tax","Outside London","LGBO","35","30","35740","34700"
"In post","2023","Undeclared","Tax","Outside London","Undeclared","440","410","42590","36990"
"In post","2023","Undeclared","Tax","Outside London","Unknown","40","35","41080","35030"
"In post","2023","Undeclared","Unknown","London","Heterosexual / straight","75","75","47020","42800"
"In post","2023","Undeclared","Unknown","London","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","London","Undeclared","60","60","47410","42570"
"In post","2023","Undeclared","Unknown","London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Outside London","Heterosexual / straight","270","260","39860","34730"
"In post","2023","Undeclared","Unknown","Outside London","LGBO","50","50","35070","29450"
"In post","2023","Undeclared","Unknown","Outside London","Undeclared","150","145","44600","39730"
"In post","2023","Undeclared","Unknown","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","London","Heterosexual / straight","90","85","57060","45080"
"In post","2023","Unknown","Commercial","London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Commercial","London","Unknown","195","195","48250","43260"
"In post","2023","Unknown","Commercial","Outside London","Heterosexual / straight","505","490","40950","37060"
"In post","2023","Unknown","Commercial","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Commercial","Outside London","Undeclared","45","45","43790","41800"
"In post","2023","Unknown","Commercial","Outside London","Unknown","535","520","39990","34290"
"In post","2023","Unknown","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","London","Heterosexual / straight","195","190","45370","41550"
"In post","2023","Unknown","Communications","London","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Communications","London","Undeclared","30","30","48740","46600"
"In post","2023","Unknown","Communications","London","Unknown","415","410","47740","43650"
"In post","2023","Unknown","Communications","Outside London","Heterosexual / straight","130","125","37490","34110"
"In post","2023","Unknown","Communications","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Communications","Outside London","Unknown","220","215","38600","35000"
"In post","2023","Unknown","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","London","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","London","Heterosexual / straight","35","35","42830","39450"
"In post","2023","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","London","Unknown","235","225","39370","39150"
"In post","2023","Unknown","Counter Fraud","Outside London","Heterosexual / straight","95","90","33090","34170"
"In post","2023","Unknown","Counter Fraud","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Outside London","Unknown","575","550","32040","28130"
"In post","2023","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","London","Heterosexual / straight","350","345","50170","43830"
"In post","2023","Unknown","Digital, Data and Technology","London","LGBO","35","35","44870","42240"
"In post","2023","Unknown","Digital, Data and Technology","London","Undeclared","40","40","48600","43150"
"In post","2023","Unknown","Digital, Data and Technology","London","Unknown","970","960","48800","43650"
"In post","2023","Unknown","Digital, Data and Technology","Outside London","Heterosexual / straight","1090","1070","41800","38640"
"In post","2023","Unknown","Digital, Data and Technology","Outside London","LGBO","80","80","36390","33990"
"In post","2023","Unknown","Digital, Data and Technology","Outside London","Undeclared","140","140","42140","37720"
"In post","2023","Unknown","Digital, Data and Technology","Outside London","Unknown","2385","2350","42100","38470"
"In post","2023","Unknown","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
