"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Leicestershire CC and Rutland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","EO","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Liverpool","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Liverpool","EO","EO","25","20","26500","26410"
"In post","2023","Commercial","Liverpool","G6/G7","G6","15","15","67650","66270"
"In post","2023","Commercial","Liverpool","G6/G7","G7","30","30","58940","56000"
"In post","2023","Commercial","Liverpool","SCS level","SCS level","10","10","94700","87160"
"In post","2023","Commercial","Liverpool","SEO/HEO","HEO","65","65","31790","32110"
"In post","2023","Commercial","Liverpool","SEO/HEO","SEO","100","95","40270","40470"
"In post","2023","Commercial","Luton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Manchester","EO","EO","10","10","26810","26910"
"In post","2023","Commercial","Manchester","G6/G7","G6","35","35","75820","72020"
"In post","2023","Commercial","Manchester","G6/G7","G7","55","55","60660","57970"
"In post","2023","Commercial","Manchester","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","Manchester","SEO/HEO","HEO","45","45","32690","33200"
"In post","2023","Commercial","Manchester","SEO/HEO","SEO","60","60","39330","38470"
"In post","2023","Commercial","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid and East Antrim","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","EO","EO","15","15","28670","28540"
"In post","2023","Commercial","Milton Keynes","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","G6/G7","G7","15","15","57780","58750"
"In post","2023","Commercial","Milton Keynes","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","SEO/HEO","HEO","10","10","35370","34900"
"In post","2023","Commercial","Milton Keynes","SEO/HEO","SEO","20","20","43250","43980"
"In post","2023","Commercial","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Monmouthshire and Newport","EO","EO","20","20","26450","26220"
"In post","2023","Commercial","Monmouthshire and Newport","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Monmouthshire and Newport","G6/G7","G7","20","20","56710","56000"
"In post","2023","Commercial","Monmouthshire and Newport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Monmouthshire and Newport","SEO/HEO","HEO","35","35","32270","32110"
"In post","2023","Commercial","Monmouthshire and Newport","SEO/HEO","SEO","35","35","39900","40450"
"In post","2023","Commercial","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","EO","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","SEO/HEO","SEO","10","10","41180","41500"
"In post","2023","Commercial","North and North East Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","EO","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","G6/G7","G7","15","15","61770","62560"
"In post","2023","Commercial","Norwich and East Norfolk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","SEO/HEO","HEO","25","20","32490","32110"
"In post","2023","Commercial","Norwich and East Norfolk","SEO/HEO","SEO","40","35","40450","40620"
"In post","2023","Commercial","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","EO","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Nottingham","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Nottingham","G6/G7","G7","10","10","58020","56000"
"In post","2023","Commercial","Nottingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Nottingham","SEO/HEO","SEO","20","20","41830","41700"
"In post","2023","Commercial","Nottingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Overseas","SEO/HEO","SEO","10","10","68790","69790"
"In post","2023","Commercial","Oxfordshire CC","EO","EO","10","10","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","SEO/HEO","HEO","15","15","34420","33990"
"In post","2023","Commercial","Oxfordshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Peterborough","G6/G7","G7","10","10","66370","67670"
"In post","2023","Commercial","Peterborough","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Peterborough","SEO/HEO","SEO","20","20","43130","40970"
"In post","2023","Commercial","Plymouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Plymouth","Unknown","Unknown","10","10","41150","42620"
"In post","2023","Commercial","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Portsmouth","EO","EO","15","15","27780","27470"
"In post","2023","Commercial","Portsmouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Portsmouth","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Portsmouth","SEO/HEO","HEO","15","15","35000","35490"
"In post","2023","Commercial","Portsmouth","SEO/HEO","SEO","20","20","42600","42660"
"In post","2023","Commercial","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Redbridge and Waltham Forest","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sheffield","AA/AO","AO","20","20","21670","21690"
"In post","2023","Commercial","Sheffield","EO","EO","25","25","27270","28120"
"In post","2023","Commercial","Sheffield","G6/G7","G6","20","20","69890","66860"
"In post","2023","Commercial","Sheffield","G6/G7","G7","55","55","56600","56000"
"In post","2023","Commercial","Sheffield","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Sheffield","SEO/HEO","HEO","55","50","33400","34170"
"In post","2023","Commercial","Sheffield","SEO/HEO","SEO","90","85","39380","38470"
"In post","2023","Commercial","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Somerset CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Somerset CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","SEO/HEO","HEO","15","15","33960","34270"
"In post","2023","Commercial","Somerset CC","SEO/HEO","SEO","15","10","43110","43400"
"In post","2023","Commercial","South Ayrshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","South Hampshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","G6/G7","G7","25","25","58530","56000"
"In post","2023","Commercial","South Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","SEO/HEO","SEO","15","15","41520","40810"
"In post","2023","Commercial","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","AA/AO","AO","20","20","21780","21780"
"In post","2023","Commercial","Staffordshire CC","EO","EO","40","40","26560","26350"
"In post","2023","Commercial","Staffordshire CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","SEO/HEO","HEO","30","30","33720","33990"
"In post","2023","Commercial","Staffordshire CC","SEO/HEO","SEO","25","25","44170","41800"
