"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence","Worcestershire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Worcestershire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","York","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","York","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","York","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","York","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","York","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Aberdeen City and Aberdeenshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Aberdeen City and Aberdeenshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barking & Dagenham and Havering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barking & Dagenham and Havering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barking & Dagenham and Havering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barking & Dagenham and Havering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barking & Dagenham and Havering","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnet","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnet","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnet","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA/AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Berkshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","AA/AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","AA/AO","Female","130","[c]","21480","21780"
"Leaver CS","2023","Ministry of Justice","Birmingham","AA/AO","Male","100","[c]","21440","21780"
"Leaver CS","2023","Ministry of Justice","Birmingham","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Birmingham","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackburn with Darwen","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackburn with Darwen","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackburn with Darwen","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackburn with Darwen","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackburn with Darwen","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Blackpool","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bradford","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bradford","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bradford","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bradford","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bradford","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Breckland and South Norfolk","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Breckland and South Norfolk","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Breckland and South Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Breckland and South Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Breckland and South Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Brighton and Hove","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bristol, City of","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Bromley","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Buckinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Calderdale and Kirklees","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Calderdale and Kirklees","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Calderdale and Kirklees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Calderdale and Kirklees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Calderdale and Kirklees","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Calderdale and Kirklees","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Cambridgeshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Camden and City of London","AA/AO","Female","55","[c]","24790","25480"
"Leaver CS","2023","Ministry of Justice","Camden and City of London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Camden and City of London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Camden and City of London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Camden and City of London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Camden and City of London","G6/G7","Male","[c]","[c]","[c]","[c]"
