"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
