"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Operational Delivery","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","West Midlands","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","30540","27470"
"New entrant CS","2023","Unknown","Commercial","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - West","65","[c]","39980","37900"
"New entrant CS","2023","Unknown","Communications","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
