"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Economics","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South West (England)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Economics","South West (England)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Economics","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Wales","Outside London","AA/AO","20","20","21770","21200"
"In post","2023","Economics","Wales","Outside London","EO","15","15","26410","24840"
"In post","2023","Economics","Wales","Outside London","G6/G7","50","45","60980","61240"
"In post","2023","Economics","Wales","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Economics","Wales","Outside London","SEO/HEO","75","75","35540","32460"
"In post","2023","Economics","West Midlands (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Economics","West Midlands (England)","Outside London","G6/G7","15","15","72320","66960"
"In post","2023","Economics","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","West Midlands (England)","Outside London","SEO/HEO","30","30","38410","36340"
"In post","2023","Economics","Yorkshire and The Humber","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Economics","Yorkshire and The Humber","Outside London","G6/G7","30","30","57330","53710"
"In post","2023","Economics","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Yorkshire and The Humber","Outside London","SEO/HEO","30","30","35810","37300"
"In post","2023","Finance","East Midlands (England)","Outside London","AA/AO","30","30","22000","22220"
"In post","2023","Finance","East Midlands (England)","Outside London","EO","50","45","27340","27180"
"In post","2023","Finance","East Midlands (England)","Outside London","G6/G7","50","45","58020","56870"
"In post","2023","Finance","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Midlands (England)","Outside London","SEO/HEO","100","100","36800","35000"
"In post","2023","Finance","East of England","Outside London","AA/AO","45","40","22620","22220"
"In post","2023","Finance","East of England","Outside London","EO","60","60","28010","27470"
"In post","2023","Finance","East of England","Outside London","G6/G7","60","60","58520","59180"
"In post","2023","Finance","East of England","Outside London","SCS level","10","10","88130","79660"
"In post","2023","Finance","East of England","Outside London","SEO/HEO","140","135","38380","37850"
"In post","2023","Finance","London","London","AA/AO","90","85","25870","25500"
"In post","2023","Finance","London","London","EO","295","285","30650","30730"
"In post","2023","Finance","London","London","G6/G7","965","940","63750","62310"
"In post","2023","Finance","London","London","SCS level","170","165","94580","86110"
"In post","2023","Finance","London","London","SEO/HEO","1115","1090","41140","41270"
"In post","2023","Finance","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","Outside London","AA/AO","25","20","21940","21720"
"In post","2023","Finance","North East (England)","Outside London","EO","65","60","27670","28120"
"In post","2023","Finance","North East (England)","Outside London","G6/G7","175","170","58320","57210"
"In post","2023","Finance","North East (England)","Outside London","SCS level","10","10","86170","80080"
"In post","2023","Finance","North East (England)","Outside London","SEO/HEO","295","285","37510","37590"
"In post","2023","Finance","North West (England)","Outside London","AA/AO","140","115","21780","21690"
"In post","2023","Finance","North West (England)","Outside London","EO","175","170","27510","27890"
"In post","2023","Finance","North West (England)","Outside London","G6/G7","270","260","57640","56180"
"In post","2023","Finance","North West (England)","Outside London","SCS level","10","10","86740","77890"
"In post","2023","Finance","North West (England)","Outside London","SEO/HEO","505","485","37400","37710"
"In post","2023","Finance","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Northern Ireland","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Finance","Northern Ireland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Northern Ireland","Outside London","SEO/HEO","20","20","40090","38640"
"In post","2023","Finance","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","Overseas","EO","15","15","40400","36850"
"In post","2023","Finance","Overseas","Overseas","G6/G7","15","15","64400","62280"
"In post","2023","Finance","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","Overseas","SEO/HEO","15","15","49150","45780"
"In post","2023","Finance","Scotland","Outside London","AA/AO","185","165","23740","22840"
"In post","2023","Finance","Scotland","Outside London","EO","105","100","28440","27650"
"In post","2023","Finance","Scotland","Outside London","G6/G7","90","85","58050","57000"
"In post","2023","Finance","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","Outside London","SEO/HEO","180","170","39580","39450"
"In post","2023","Finance","South East (England)","Outside London","AA/AO","185","170","24450","25700"
"In post","2023","Finance","South East (England)","Outside London","EO","245","230","27950","27650"
"In post","2023","Finance","South East (England)","Outside London","G6/G7","165","160","58640","57970"
"In post","2023","Finance","South East (England)","Outside London","SCS level","15","15","88610","86210"
"In post","2023","Finance","South East (England)","Outside London","SEO/HEO","495","475","38950","37050"
"In post","2023","Finance","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Outside London","AA/AO","145","140","22000","21780"
"In post","2023","Finance","South West (England)","Outside London","EO","200","190","26920","27140"
"In post","2023","Finance","South West (England)","Outside London","G6/G7","285","280","59450","58110"
"In post","2023","Finance","South West (England)","Outside London","SCS level","30","30","102830","91440"
"In post","2023","Finance","South West (England)","Outside London","SEO/HEO","660","630","39000","37820"
"In post","2023","Finance","South West (England)","Outside London","Unknown","60","55","54220","49410"
"In post","2023","Finance","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Outside London","AA/AO","125","115","22930","22500"
"In post","2023","Finance","Wales","Outside London","EO","155","145","28560","27890"
"In post","2023","Finance","Wales","Outside London","G6/G7","135","130","61120","63690"
"In post","2023","Finance","Wales","Outside London","SCS level","25","25","90610","83390"
"In post","2023","Finance","Wales","Outside London","SEO/HEO","325","310","40200","39690"
"In post","2023","Finance","West Midlands (England)","Outside London","AA/AO","25","25","22120","22220"
"In post","2023","Finance","West Midlands (England)","Outside London","EO","110","105","26810","26940"
"In post","2023","Finance","West Midlands (England)","Outside London","G6/G7","135","130","57180","55340"
"In post","2023","Finance","West Midlands (England)","Outside London","SCS level","15","15","95640","85180"
"In post","2023","Finance","West Midlands (England)","Outside London","SEO/HEO","300","290","37750","37680"
"In post","2023","Finance","Yorkshire and The Humber","Outside London","AA/AO","60","55","22360","22520"
"In post","2023","Finance","Yorkshire and The Humber","Outside London","EO","130","120","27320","27740"
"In post","2023","Finance","Yorkshire and The Humber","Outside London","G6/G7","260","255","56940","53810"
"In post","2023","Finance","Yorkshire and The Humber","Outside London","SCS level","20","20","84270","78690"
"In post","2023","Finance","Yorkshire and The Humber","Outside London","SEO/HEO","395","375","36710","37590"
"In post","2023","Geography","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South West (England)","Outside London","AA/AO","35","35","21700","21690"
"In post","2023","Geography","South West (England)","Outside London","EO","185","175","28360","27610"
"In post","2023","Geography","South West (England)","Outside London","G6/G7","10","10","57850","55470"
"In post","2023","Geography","South West (England)","Outside London","SEO/HEO","240","230","37050","34370"
"In post","2023","Geography","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","East Midlands (England)","Outside London","AA/AO","55","55","22070","22220"
"In post","2023","Human Resources","East Midlands (England)","Outside London","EO","110","105","27890","27740"
"In post","2023","Human Resources","East Midlands (England)","Outside London","G6/G7","80","80","60180","57970"
"In post","2023","Human Resources","East Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Human Resources","East Midlands (England)","Outside London","SEO/HEO","305","295","37860","36500"
"In post","2023","Human Resources","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","East of England","Outside London","AA/AO","65","60","22410","22220"
"In post","2023","Human Resources","East of England","Outside London","EO","140","135","28370","27740"
"In post","2023","Human Resources","East of England","Outside London","G6/G7","55","55","57100","55110"
"In post","2023","Human Resources","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","East of England","Outside London","SEO/HEO","220","215","37230","35520"
"In post","2023","Human Resources","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","London","London","AA/AO","80","80","26210","26400"
"In post","2023","Human Resources","London","London","EO","415","400","30350","29970"
"In post","2023","Human Resources","London","London","G6/G7","1000","975","62240","60220"
