"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Office of the Scottish Charity Regulator","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Scottish Charity Regulator","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Scottish Charity Regulator","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Royal Fleet Auxiliary","Unknown","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","20-29","Rural Payments Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Fiscal Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Fiscal Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Fiscal Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Forestry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Forestry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","AA/AO","Unknown","30","[c]","23660","23340"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","AA/AO","Unknown","50","[c]","25020","24710"
"Leaver CS","2023","20-29","Scottish Prison Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Standards and Testing Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Standards and Testing Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Submarine Delivery Agency","Unknown","Heterosexual / straight","30","[c]","30320","31920"
"Leaver CS","2023","20-29","Submarine Delivery Agency","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Teaching Regulation Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Teaching Regulation Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Teaching Regulation Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","AA/AO","Heterosexual / straight","90","[c]","21380","20880"
"Leaver CS","2023","20-29","UK Health Security Agency","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","EO","Heterosexual / straight","85","[c]","25820","26010"
"Leaver CS","2023","20-29","UK Health Security Agency","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","EO","Unknown","35","[c]","26580","27270"
"Leaver CS","2023","20-29","UK Health Security Agency","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","SEO/HEO","Heterosexual / straight","115","[c]","34260","33330"
"Leaver CS","2023","20-29","UK Health Security Agency","SEO/HEO","LGBO","35","[c]","32690","32330"
"Leaver CS","2023","20-29","UK Health Security Agency","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Health Security Agency","SEO/HEO","Unknown","90","[c]","34980","33790"
"Leaver CS","2023","20-29","UK Hydrographic Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Hydrographic Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Hydrographic Office","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Hydrographic Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Hydrographic Office","EO","Undeclared","[c]","[c]","[c]","[c]"
