"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","London","Female","110","[c]","47290","43410"
"Leaver Dept.","2023","Digital, Data & Technology","London","London","Male","130","[c]","47430","43700"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Outside London","Male","45","[c]","39430","34400"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Outside London","Female","55","[c]","36430","36010"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Outside London","Male","50","[c]","38780","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Outside London","Male","40","[c]","40830","40580"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","Outside London","Male","35","[c]","42030","42990"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","London","Female","95","[c]","46900","39550"
"Leaver Dept.","2023","Finance","London","London","Male","100","[c]","50310","43110"
"Leaver Dept.","2023","Finance","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Outside London","Female","35","[c]","40670","36560"
"Leaver Dept.","2023","Finance","North West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","London","Female","190","[c]","43290","36670"
"Leaver Dept.","2023","Human Resources","London","London","Male","60","[c]","43520","40340"
"Leaver Dept.","2023","Human Resources","North East (England)","Outside London","Female","50","[c]","31530","31200"
"Leaver Dept.","2023","Human Resources","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","Outside London","Female","70","[c]","36570","33300"
"Leaver Dept.","2023","Human Resources","North West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South West (England)","Outside London","Female","45","[c]","32740","31660"
"Leaver Dept.","2023","Human Resources","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Wales","Outside London","Female","65","[c]","33170","31660"
"Leaver Dept.","2023","Human Resources","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","Outside London","Female","40","[c]","37770","35020"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","London","Female","105","[c]","48220","50500"
"Leaver Dept.","2023","Legal","London","London","Male","70","[c]","49210","51830"
"Leaver Dept.","2023","Legal","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Midlands (England)","Outside London","Female","150","[c]","27640","27570"
"Leaver Dept.","2023","No function","East Midlands (England)","Outside London","Male","90","[c]","29820","27570"
"Leaver Dept.","2023","No function","East of England","Outside London","Female","95","[c]","28340","27570"
"Leaver Dept.","2023","No function","East of England","Outside London","Male","100","[c]","31720","28120"
"Leaver Dept.","2023","No function","London","London","Female","2095","[c]","43470","39050"
"Leaver Dept.","2023","No function","London","London","Male","1655","[c]","45850","40600"
"Leaver Dept.","2023","No function","North East (England)","Outside London","Female","300","[c]","29750","28120"
"Leaver Dept.","2023","No function","North East (England)","Outside London","Male","185","[c]","29370","27570"
"Leaver Dept.","2023","No function","North West (England)","Outside London","Female","615","[c]","28650","27570"
"Leaver Dept.","2023","No function","North West (England)","Outside London","Male","435","[c]","29910","28120"
"Leaver Dept.","2023","No function","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Northern Ireland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Scotland","Outside London","Female","435","[c]","26630","27570"
"Leaver Dept.","2023","No function","Scotland","Outside London","Male","280","[c]","27150","27570"
"Leaver Dept.","2023","No function","South East (England)","Outside London","Female","220","[c]","30130","28120"
"Leaver Dept.","2023","No function","South East (England)","Outside London","Male","220","[c]","30110","28120"
"Leaver Dept.","2023","No function","South West (England)","Outside London","Female","235","[c]","30990","28120"
"Leaver Dept.","2023","No function","South West (England)","Outside London","Male","135","[c]","34550","28490"
"Leaver Dept.","2023","No function","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Wales","Outside London","Female","295","[c]","28420","27190"
"Leaver Dept.","2023","No function","Wales","Outside London","Male","175","[c]","31790","28090"
"Leaver Dept.","2023","No function","West Midlands (England)","Outside London","Female","380","[c]","28520","27570"
"Leaver Dept.","2023","No function","West Midlands (England)","Outside London","Male","250","[c]","31940","28120"
"Leaver Dept.","2023","No function","Yorkshire and The Humber","Outside London","Female","320","[c]","31750","28120"
"Leaver Dept.","2023","No function","Yorkshire and The Humber","Outside London","Male","255","[c]","31480","28120"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","London","Female","140","[c]","41410","35750"
"Leaver Dept.","2023","Project Delivery","London","London","Male","85","[c]","41010","34980"
"Leaver Dept.","2023","Project Delivery","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South West (England)","Outside London","Male","30","[c]","41760","40580"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","London","Female","50","[c]","41000","36180"
"Leaver Dept.","2023","Security","London","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","London","Female","460","[c]","37640","32000"
"Leaver Dept.","2023","Unknown","London","London","Male","340","[c]","36760","32000"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","Female","85","[c]","39270","33760"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","Male","90","[c]","40070","34730"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Outside London","Female","35","[c]","43680","38160"
"Leaver Dept.","2023","Unknown","Wales","Outside London","Male","35","[c]","41380","38160"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","London","Female","295","[c]","35080","34480"
"New entrant CS","2023","Analysis","London","London","Male","335","[c]","35810","34480"
"New entrant CS","2023","Analysis","North East (England)","Outside London","Female","60","[c]","31070","31080"
"New entrant CS","2023","Analysis","North East (England)","Outside London","Male","50","[c]","31750","31440"
"New entrant CS","2023","Analysis","North West (England)","Outside London","Female","35","[c]","32240","33130"
"New entrant CS","2023","Analysis","North West (England)","Outside London","Male","65","[c]","32540","33490"
"New entrant CS","2023","Analysis","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","Outside London","Female","65","[c]","31680","31560"
"New entrant CS","2023","Analysis","South East (England)","Outside London","Male","95","[c]","32130","31060"
"New entrant CS","2023","Analysis","South West (England)","Outside London","Female","70","[c]","30730","28600"
"New entrant CS","2023","Analysis","South West (England)","Outside London","Male","85","[c]","30720","27140"
"New entrant CS","2023","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","Outside London","Female","55","[c]","31860","31560"
"New entrant CS","2023","Analysis","Wales","Outside London","Male","75","[c]","31070","31060"
"New entrant CS","2023","Analysis","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
