"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","20","[c]","43410","41560"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","70","[c]","36720","31510"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","400","[c]","41710","39000"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","95","[c]","45770","40880"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","60","[c]","30940","28080"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","440","[c]","39500","36990"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","25","[c]","33290","31150"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Unknown","125","[c]","43180","36990"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","175","[c]","41760","37250"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Other","15","[c]","28800","29750"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Project Delivery","20","[c]","31530","29890"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","255","[c]","34870","32500"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","50","[c]","27910","27080"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","165","[c]","43190","37680"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","30","[c]","36030","32200"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","20","[c]","34080","32800"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","60","[c]","46300","43650"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","10","[c]","32670","31980"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","20","[c]","41000","38920"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Digital, Data and Technology","25","[c]","41100","36370"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","15","[c]","57530","52230"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","195","[c]","35970","34060"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Finance","15","[c]","31050","24280"
"New entrant CS","2023","Finance","Cabinet Office","Finance","30","[c]","29160","28840"
"New entrant CS","2023","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Finance","40","[c]","33990","31140"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Finance","15","[c]","40020","30330"
"New entrant CS","2023","Finance","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Finance","30","[c]","43950","40260"
"New entrant CS","2023","Finance","Department for International Trade","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Finance","20","[c]","34160","29160"
"New entrant CS","2023","Finance","Department for Work and Pensions","Commercial","25","[c]","37000","38470"
"New entrant CS","2023","Finance","Department for Work and Pensions","Finance","55","[c]","32410","28120"
"New entrant CS","2023","Finance","Department for Work and Pensions","Security","20","[c]","37400","34170"
"New entrant CS","2023","Finance","Department of Health and Social Care","Finance","25","[c]","39100","38120"
"New entrant CS","2023","Finance","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Unknown","15","[c]","29570","28770"
"New entrant CS","2023","Finance","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","Finance","115","[c]","29000","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs","Operational Delivery","35","[c]","24220","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Finance","15","[c]","32490","25880"
"New entrant CS","2023","Finance","Ministry of Defence","Finance","190","[c]","30680","27080"
"New entrant CS","2023","Finance","Ministry of Justice","Finance","45","[c]","37340","35410"
"New entrant CS","2023","Finance","National Crime Agency","Finance","15","[c]","35040","27100"
"New entrant CS","2023","Finance","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Finance","25","[c]","32850","27730"
"New entrant CS","2023","Finance","UK Export Finance","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","405","[c]","22830","22150"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Attorney General's Departments","Human Resources","15","[c]","32130","27760"
"New entrant CS","2023","Human Resources","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Human Resources","20","[c]","38730","35780"
"New entrant CS","2023","Human Resources","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office","Unknown","10","[c]","38220","28370"
"New entrant CS","2023","Human Resources","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","35","[c]","36960","34840"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education","Human Resources","15","[c]","27820","25900"
"New entrant CS","2023","Human Resources","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","50","[c]","44210","40260"
"New entrant CS","2023","Human Resources","Department for International Trade","Human Resources","25","[c]","32710","30960"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport","Human Resources","30","[c]","28180","26960"
"New entrant CS","2023","Human Resources","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Human Resources","35","[c]","40280","38470"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Operational Delivery","20","[c]","30440","21690"
"New entrant CS","2023","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Human Resources","40","[c]","32040","27690"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Human Resources","95","[c]","32980","27770"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury","Human Resources","20","[c]","32760","26640"
"New entrant CS","2023","Human Resources","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Human Resources","25","[c]","43260","36380"
"New entrant CS","2023","Human Resources","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence","Human Resources","410","[c]","31040","27140"
"New entrant CS","2023","Human Resources","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Justice","Human Resources","90","[c]","30340","29660"
"New entrant CS","2023","Human Resources","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","Human Resources","35","[c]","36310","30740"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","15","[c]","31270","27140"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Human Resources","15","[c]","38540","42000"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","35","[c]","34950","28700"
"New entrant CS","2023","Human Resources","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","45","[c]","32520","31060"
"New entrant CS","2023","Human Resources","UK Supreme Court","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Internal Audit","35","[c]","48340","43160"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Internal Audit","10","[c]","30320","33310"
"New entrant CS","2023","Internal Audit","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Finance","15","[c]","20520","19560"
"New entrant CS","2023","Legal","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","485","[c]","43640","45230"
"New entrant CS","2023","Legal","Attorney General's Departments","Operational Delivery","615","[c]","23510","22870"
"New entrant CS","2023","Legal","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Legal","15","[c]","61420","58830"
"New entrant CS","2023","Legal","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Legal","10","[c]","44490","48040"
"New entrant CS","2023","Legal","Department for Education","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Legal","10","[c]","37570","37440"
"New entrant CS","2023","Legal","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Legal","20","[c]","49590","56190"
"New entrant CS","2023","Legal","HM Revenue and Customs","Legal","75","[c]","47350","52600"
"New entrant CS","2023","Legal","HM Revenue and Customs","Operational Delivery","35","[c]","24030","22520"
"New entrant CS","2023","Legal","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Legal","75","[c]","32800","31270"
"New entrant CS","2023","Legal","Ministry of Justice","Operational Delivery","25","[c]","28610","29660"
"New entrant CS","2023","Legal","National Crime Agency","Legal","10","[c]","45140","34340"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Legal","25","[c]","52390","55000"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Government","Legal","40","[c]","50560","52360"
"New entrant CS","2023","Legal","UK Export Finance","Legal","10","[c]","54820","46730"
"New entrant CS","2023","Legal","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Legal","10","[c]","37230","37230"
"New entrant CS","2023","Legal","UK Supreme Court","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Attorney General's Departments","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Operational Delivery","10","[c]","23410","20740"
"New entrant CS","2023","No function","Cabinet Office","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","Unknown","105","[c]","36400","28050"
"New entrant CS","2023","No function","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","Operational Delivery","45","[c]","27360","25300"
"New entrant CS","2023","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","215","[c]","26300","22180"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Other","10","[c]","32960","24030"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Policy","315","[c]","37460","34410"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","15","[c]","41330","31350"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","15","[c]","39150","33160"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","Other","10","[c]","26720","27230"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","Policy","85","[c]","34830","35040"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","Operational Delivery","75","[c]","33090","30330"
"New entrant CS","2023","No function","Department for Education","Policy","100","[c]","32230","30330"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Economics","15","[c]","44030","40260"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","410","[c]","26080","24920"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Other","15","[c]","29930","29080"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Policy","505","[c]","40150","37300"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","70","[c]","28630","25340"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","39610","40260"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Veterinarian","35","[c]","34970","37300"
"New entrant CS","2023","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","International Trade","495","[c]","41090","40460"
"New entrant CS","2023","No function","Department for International Trade","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","Operational Delivery","15","[c]","31370","29280"
"New entrant CS","2023","No function","Department for International Trade","Other","10","[c]","43480","35010"
"New entrant CS","2023","No function","Department for International Trade","Policy","20","[c]","36190","35010"
"New entrant CS","2023","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","65","[c]","27700","26590"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","85","[c]","48840","43740"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","115","[c]","38230","33880"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Operational Delivery","1285","[c]","24600","22500"
"New entrant CS","2023","No function","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Planning","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Policy","70","[c]","38930","35400"
"New entrant CS","2023","No function","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","Science and Engineering","30","[c]","42320","39430"
"New entrant CS","2023","No function","Department for Transport","Unknown","125","[c]","36750","34390"
"New entrant CS","2023","No function","Department for Work and Pensions","Knowledge and Information Management","10","[c]","28630","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","Operational Delivery","1805","[c]","25560","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","Science and Engineering","70","[c]","30350","27320"
"New entrant CS","2023","No function","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","Medicine","65","[c]","85930","90530"
"New entrant CS","2023","No function","Department of Health and Social Care","Operational Delivery","645","[c]","38950","33720"
"New entrant CS","2023","No function","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","Science and Engineering","105","[c]","30320","27690"
"New entrant CS","2023","No function","Department of Health and Social Care","Unknown","185","[c]","37090","34190"
"New entrant CS","2023","No function","Food Standards Agency","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","Operational Delivery","65","[c]","30310","26910"
"New entrant CS","2023","No function","Food Standards Agency","Policy","35","[c]","33190","31260"
