"Status","Year","Age","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Project Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Hackney and Newham","130","125","51790","45560"
"In post","2023","30-39","Project Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Hertfordshire CC","85","80","46810","44190"
"In post","2023","30-39","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Lambeth","5","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Leeds","105","100","41770","37680"
"In post","2023","30-39","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Lincolnshire CC","15","15","35740","34170"
"In post","2023","30-39","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Liverpool","155","150","42870","42140"
"In post","2023","30-39","Project Delivery","Manchester","105","105","44820","42140"
"In post","2023","30-39","Project Delivery","Mid Lancashire","40","40","36980","35000"
"In post","2023","30-39","Project Delivery","Milton Keynes","15","15","35220","32750"
"In post","2023","30-39","Project Delivery","Monmouthshire and Newport","60","60","44570","41610"
"In post","2023","30-39","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","North Yorkshire CC","10","10","38060","41000"
"In post","2023","30-39","Project Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Nottingham","90","90","40050","36180"
"In post","2023","30-39","Project Delivery","Overseas","55","55","52720","52700"
"In post","2023","30-39","Project Delivery","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Plymouth","60","60","37630","39460"
"In post","2023","30-39","Project Delivery","Portsmouth","45","40","42080","41000"
"In post","2023","30-39","Project Delivery","Powys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Sefton","10","10","41410","41290"
"In post","2023","30-39","Project Delivery","Sheffield","70","70","40890","37590"
"In post","2023","30-39","Project Delivery","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Somerset CC","15","15","40010","38790"
"In post","2023","30-39","Project Delivery","South Hampshire","40","40","43840","49260"
"In post","2023","30-39","Project Delivery","South Lanarkshire","65","65","43580","42140"
"In post","2023","30-39","Project Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","South and West Derbyshire","10","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Staffordshire CC","50","45","43320","41000"
"In post","2023","30-39","Project Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Suffolk CC","15","15","36160","34950"
"In post","2023","30-39","Project Delivery","Sunderland","15","15","42820","42140"
"In post","2023","30-39","Project Delivery","Swansea","20","20","28530","26960"
"In post","2023","30-39","Project Delivery","Swindon","25","25","45060","50680"
"In post","2023","30-39","Project Delivery","Telford and Wrekin","30","30","45470","42330"
"In post","2023","30-39","Project Delivery","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Tower Hamlets","305","295","52490","54090"
"In post","2023","30-39","Project Delivery","Tyneside","220","215","42800","42140"
"In post","2023","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Warrington","10","10","39550","38640"
"In post","2023","30-39","Project Delivery","West Cumbria","30","30","38070","37300"
"In post","2023","30-39","Project Delivery","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Westminster","840","820","53940","55120"
"In post","2023","30-39","Project Delivery","Wiltshire","345","330","39630","39890"
"In post","2023","30-39","Project Delivery","Wirral","10","10","[c]","[c]"
"In post","2023","30-39","Project Delivery","Wolverhampton","10","10","44230","49700"
"In post","2023","30-39","Project Delivery","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","York","10","10","[c]","[c]"
"In post","2023","30-39","Property","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","30-39","Property","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","30-39","Property","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Berkshire","5","5","[c]","[c]"
"In post","2023","30-39","Property","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Birmingham","65","60","36900","32970"
"In post","2023","30-39","Property","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Brent","10","10","36430","30590"
"In post","2023","30-39","Property","Bristol, City of","35","35","41060","42140"
"In post","2023","30-39","Property","Cambridgeshire CC","25","25","37520","34300"
"In post","2023","30-39","Property","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Cardiff and Vale of Glamorgan","45","45","36590","34300"
"In post","2023","30-39","Property","Central Hampshire","20","20","40770","41000"
"In post","2023","30-39","Property","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","City of Edinburgh","15","15","36530","37060"
"In post","2023","30-39","Property","Clackmannanshire and Fife","10","10","33710","33410"
"In post","2023","30-39","Property","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","30-39","Property","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Croydon","25","25","43560","39020"
"In post","2023","30-39","Property","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Devon CC","20","20","33720","33050"
"In post","2023","30-39","Property","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Durham","105","105","26020","22520"
"In post","2023","30-39","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","10","28790","21340"
"In post","2023","30-39","Property","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","30-39","Property","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","East Sussex CC","5","5","[c]","[c]"
"In post","2023","30-39","Property","Essex Haven Gateway","10","5","[c]","[c]"
"In post","2023","30-39","Property","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Falkirk","5","5","[c]","[c]"
"In post","2023","30-39","Property","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","30-39","Property","Glasgow City","20","20","38050","36320"
"In post","2023","30-39","Property","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Greater Manchester South West","25","25","35990","33110"
"In post","2023","30-39","Property","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","30-39","Property","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","30-39","Property","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Kingston upon Hull, City of","10","10","33080","32260"
"In post","2023","30-39","Property","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Leeds","80","75","36620","34170"
"In post","2023","30-39","Property","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Leicestershire CC and Rutland","15","10","23680","19770"
"In post","2023","30-39","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","30-39","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Liverpool","10","10","[c]","[c]"
"In post","2023","30-39","Property","Manchester","20","20","42800","40000"
"In post","2023","30-39","Property","Medway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Mid Lancashire","15","15","34620","31020"
"In post","2023","30-39","Property","Milton Keynes","35","35","40740","38920"
"In post","2023","30-39","Property","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","30-39","Property","North Hampshire","5","5","[c]","[c]"
"In post","2023","30-39","Property","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","30-39","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","North Yorkshire CC","20","20","38280","41200"
"In post","2023","30-39","Property","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","30-39","Property","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2023","30-39","Property","Nottingham","40","40","40970","35000"
"In post","2023","30-39","Property","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Property","Oxfordshire CC","15","10","38570","41800"
"In post","2023","30-39","Property","Perth and Kinross, and Stirling","10","10","[c]","[c]"
"In post","2023","30-39","Property","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Plymouth","115","105","26830","22520"
"In post","2023","30-39","Property","Portsmouth","10","10","[c]","[c]"
"In post","2023","30-39","Property","Powys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Sefton","25","25","36240","33290"
"In post","2023","30-39","Property","Sheffield","25","25","39500","37700"
"In post","2023","30-39","Property","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Somerset CC","5","5","[c]","[c]"
"In post","2023","30-39","Property","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","South West Wales","5","5","[c]","[c]"
