"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","HM Treasury","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury","G6/G7","Heterosexual / straight","70","70","58210","54440"
"In post","2023","Analysis","HM Treasury","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury","SEO/HEO","Heterosexual / straight","60","60","35460","35250"
"In post","2023","Analysis","HM Treasury","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","HM Treasury","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Analysis","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Analysis","Home Office","G6/G7","Heterosexual / straight","125","120","63190","61540"
"In post","2023","Analysis","Home Office","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Analysis","Home Office","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Analysis","Home Office","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Analysis","Home Office","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","SEO/HEO","Heterosexual / straight","165","160","39890","39270"
"In post","2023","Analysis","Home Office","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Analysis","Home Office","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Analysis","Home Office","SEO/HEO","Unknown","120","120","38870","36840"
"In post","2023","Analysis","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","EO","Heterosexual / straight","50","50","28510","28300"
"In post","2023","Analysis","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","G6/G7","Heterosexual / straight","415","395","55240","49260"
"In post","2023","Analysis","Ministry of Defence","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","G6/G7","Unknown","145","140","54810","49260"
"In post","2023","Analysis","Ministry of Defence","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","SEO/HEO","Heterosexual / straight","435","420","37360","39890"
"In post","2023","Analysis","Ministry of Defence","SEO/HEO","LGBO","50","50","35230","36830"
"In post","2023","Analysis","Ministry of Defence","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","SEO/HEO","Unknown","150","145","36030","38580"
"In post","2023","Analysis","Ministry of Justice","EO","Heterosexual / straight","30","30","29260","29660"
"In post","2023","Analysis","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","G6/G7","Heterosexual / straight","185","180","60550","60590"
"In post","2023","Analysis","Ministry of Justice","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","G6/G7","Undeclared","25","20","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","G6/G7","Unknown","40","35","61730","61300"
"In post","2023","Analysis","Ministry of Justice","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","SEO/HEO","Heterosexual / straight","250","245","39150","37780"
"In post","2023","Analysis","Ministry of Justice","SEO/HEO","LGBO","40","35","36660","35410"
"In post","2023","Analysis","Ministry of Justice","SEO/HEO","Undeclared","35","35","39690","41510"
"In post","2023","Analysis","Ministry of Justice","SEO/HEO","Unknown","110","110","38160","36530"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","85","80","37660","40640"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","45","45","61920","60000"
"In post","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","35","35","36500","35530"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","AA/AO","Heterosexual / straight","40","35","21380","21200"
"In post","2023","Analysis","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","EO","Heterosexual / straight","105","95","25630","24840"
"In post","2023","Analysis","UK Statistics Authority","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","EO","Unknown","40","35","25590","24840"
"In post","2023","Analysis","UK Statistics Authority","G6/G7","Heterosexual / straight","290","280","54930","52490"
"In post","2023","Analysis","UK Statistics Authority","G6/G7","LGBO","25","25","[c]","[c]"
