"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Devon CC","Outside London","Male","255","250","30960","28880"
"In post","2023","Unknown","Dorset","Outside London","Female","145","135","31100","28080"
"In post","2023","Unknown","Dorset","Outside London","Male","185","180","31530","28880"
"In post","2023","Unknown","Dudley","Outside London","Female","30","30","24190","21690"
"In post","2023","Unknown","Dudley","Outside London","Male","35","35","26010","25300"
"In post","2023","Unknown","Dumfries and Galloway","Outside London","Female","85","75","29650","28490"
"In post","2023","Unknown","Dumfries and Galloway","Outside London","Male","105","100","34150","37060"
"In post","2023","Unknown","Durham","Outside London","Female","585","535","26010","23390"
"In post","2023","Unknown","Durham","Outside London","Male","475","460","27530","26020"
"In post","2023","Unknown","Ealing","London","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Ealing","London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Female","75","70","31030","29100"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Male","85","80","28370","24890"
"In post","2023","Unknown","East Cumbria","Outside London","Female","60","50","29570","25920"
"In post","2023","Unknown","East Cumbria","Outside London","Male","85","85","32060","27340"
"In post","2023","Unknown","East Derbyshire","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","225","215","30190","27400"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","635","625","33230","31290"
"In post","2023","Unknown","East Kent","Outside London","Female","495","475","27020","25750"
"In post","2023","Unknown","East Kent","Outside London","Male","690","670","27240","25750"
"In post","2023","Unknown","East Lancashire","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","Female","60","60","31690","26840"
"In post","2023","Unknown","East Merseyside","Outside London","Male","45","45","31870","28120"
"In post","2023","Unknown","East Riding of Yorkshire","Outside London","Female","85","75","27690","28120"
"In post","2023","Unknown","East Riding of Yorkshire","Outside London","Male","145","145","30660","28560"
"In post","2023","Unknown","East Surrey","Outside London","Female","65","60","33010","31310"
"In post","2023","Unknown","East Surrey","Outside London","Male","60","55","36670","35440"
"In post","2023","Unknown","East Sussex CC","Outside London","Female","85","80","29680","25880"
"In post","2023","Unknown","East Sussex CC","Outside London","Male","75","75","31200","28880"
"In post","2023","Unknown","Enfield","London","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Enfield","London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Essex Haven Gateway","Outside London","Female","65","60","31160","25880"
"In post","2023","Unknown","Essex Haven Gateway","Outside London","Male","75","75","30360","26730"
"In post","2023","Unknown","Essex Thames Gateway","Outside London","Female","35","35","27100","25610"
"In post","2023","Unknown","Essex Thames Gateway","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Falkirk","Outside London","Female","260","240","31500","29100"
"In post","2023","Unknown","Falkirk","Outside London","Male","300","280","35590","37060"
"In post","2023","Unknown","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Fermanagh and Omagh","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","Outside London","Female","90","85","31210","28880"
"In post","2023","Unknown","Flintshire and Wrexham","Outside London","Male","85","80","29870","28480"
"In post","2023","Unknown","Glasgow City","Outside London","Female","2455","2290","33140","29100"
"In post","2023","Unknown","Glasgow City","Outside London","Male","2260","2185","34750","30440"
"In post","2023","Unknown","Gloucestershire CC","Outside London","Female","145","135","30960","28080"
"In post","2023","Unknown","Gloucestershire CC","Outside London","Male","120","115","34020","28080"
"In post","2023","Unknown","Greater Manchester North East","Outside London","Female","60","60","26380","25300"
"In post","2023","Unknown","Greater Manchester North East","Outside London","Male","45","45","33260","28880"
"In post","2023","Unknown","Greater Manchester North West","Outside London","Female","90","85","28740","28120"
"In post","2023","Unknown","Greater Manchester North West","Outside London","Male","75","70","27600","28120"
"In post","2023","Unknown","Greater Manchester South East","Outside London","Female","35","35","31220","29050"
"In post","2023","Unknown","Greater Manchester South East","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","Outside London","Female","1280","1205","31300","28130"
"In post","2023","Unknown","Greater Manchester South West","Outside London","Male","1450","1420","33430","29050"
"In post","2023","Unknown","Gwent Valleys","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Gwent Valleys","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Gwynedd","Outside London","Female","35","30","25690","23640"
"In post","2023","Unknown","Gwynedd","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Hackney and Newham","London","Female","925","865","39000","34370"
"In post","2023","Unknown","Hackney and Newham","London","Male","900","880","42110","39450"
"In post","2023","Unknown","Haringey and Islington","London","Female","120","115","33960","32790"
"In post","2023","Unknown","Haringey and Islington","London","Male","90","85","33910","33800"
"In post","2023","Unknown","Harrow and Hillingdon","London","Female","315","305","31060","29750"
"In post","2023","Unknown","Harrow and Hillingdon","London","Male","440","420","31240","29750"
"In post","2023","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Female","45","40","28430","28880"
"In post","2023","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Male","40","35","30870","28880"
"In post","2023","Unknown","Heart of Essex","Outside London","Female","125","115","31370","28880"
"In post","2023","Unknown","Heart of Essex","Outside London","Male","80","80","32030","29890"
"In post","2023","Unknown","Herefordshire, County of","Outside London","Female","55","50","28150","22220"
"In post","2023","Unknown","Herefordshire, County of","Outside London","Male","70","70","27830","22220"
"In post","2023","Unknown","Hertfordshire CC","Outside London","Female","280","270","38450","34760"
"In post","2023","Unknown","Hertfordshire CC","Outside London","Male","245","245","39960","36040"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","London","Female","340","330","32320","29890"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","London","Male","305","300","33880","32250"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","150","135","32940","31630"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","195","180","34190","33020"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","120","110","30680","28490"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","170","160","31780","29940"
"In post","2023","Unknown","Isle of Anglesey","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Outside London","Male","30","30","25540","25880"
"In post","2023","Unknown","Isle of Wight","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","Female","65","65","34460","33800"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","Male","55","55","35430","33800"
"In post","2023","Unknown","Kent Thames Gateway","Outside London","Female","90","90","29360","30160"
"In post","2023","Unknown","Kent Thames Gateway","Outside London","Male","100","95","31450","31080"
"In post","2023","Unknown","Kingston upon Hull, City of","Outside London","Female","125","120","28060","25880"
"In post","2023","Unknown","Kingston upon Hull, City of","Outside London","Male","110","110","27690","25880"
"In post","2023","Unknown","Lambeth","London","Female","550","530","42650","41910"
"In post","2023","Unknown","Lambeth","London","Male","570","570","47250","42240"
"In post","2023","Unknown","Lancaster and Wyre","Outside London","Female","165","155","27320","24070"
"In post","2023","Unknown","Lancaster and Wyre","Outside London","Male","100","100","27930","27470"
"In post","2023","Unknown","Leeds","Outside London","Female","1510","1430","33580","28920"
"In post","2023","Unknown","Leeds","Outside London","Male","1525","1505","33210","28880"
"In post","2023","Unknown","Leicester","Outside London","Female","145","135","28140","25880"
"In post","2023","Unknown","Leicester","Outside London","Male","85","80","27990","23640"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","Female","180","165","27700","24070"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","Male","160","160","31390","28880"
"In post","2023","Unknown","Lewisham and Southwark","London","Female","85","85","35510","29890"
"In post","2023","Unknown","Lewisham and Southwark","London","Male","115","105","34340","34390"
"In post","2023","Unknown","Lincolnshire CC","Outside London","Female","155","150","28800","24570"
"In post","2023","Unknown","Lincolnshire CC","Outside London","Male","175","175","29950","27490"
"In post","2023","Unknown","Lisburn and Castlereagh","Outside London","Female","90","90","28840","25750"
"In post","2023","Unknown","Lisburn and Castlereagh","Outside London","Male","90","90","28880","25750"
"In post","2023","Unknown","Liverpool","Outside London","Female","2210","2045","27390","23640"
"In post","2023","Unknown","Liverpool","Outside London","Male","1650","1605","28960","25750"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Luton","Outside London","Female","45","45","27050","25880"
"In post","2023","Unknown","Luton","Outside London","Male","45","40","27980","25880"
"In post","2023","Unknown","Manchester","Outside London","Female","695","670","33960","30330"
"In post","2023","Unknown","Manchester","Outside London","Male","615","605","35300","30410"
"In post","2023","Unknown","Medway","Outside London","Female","100","95","33240","30880"
"In post","2023","Unknown","Medway","Outside London","Male","110","105","37820","36630"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Female","60","55","36400","33050"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Male","75","75","40580","41910"
