"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Communications","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","HEO","60","[c]","34680","33590"
"Leaver Dept.","2023","Declared non-disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","EO","85","[c]","29060","28120"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","EO","55","[c]","27490","27170"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","G7","70","[c]","54710","53600"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","HEO","80","[c]","33570","33990"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","SEO","100","[c]","41140","40150"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","HEO","40","[c]","33150","33570"
"Leaver Dept.","2023","Declared non-disabled","Economics","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","EO","40","[c]","27930","28120"
"Leaver Dept.","2023","Declared non-disabled","Finance","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","G7","45","[c]","54440","53420"
"Leaver Dept.","2023","Declared non-disabled","Finance","HEO","50","[c]","34560","34170"
"Leaver Dept.","2023","Declared non-disabled","Finance","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","SEO","60","[c]","40390","39820"
"Leaver Dept.","2023","Declared non-disabled","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","AO","50","[c]","22070","22220"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","EO","45","[c]","27210","26960"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","G7","45","[c]","54420","55090"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","HEO","105","[c]","32600","32240"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","SEO","80","[c]","41640","41510"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","G7","40","[c]","55180","52790"
"Leaver Dept.","2023","Declared non-disabled","Legal","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","AA","60","[c]","20340","19930"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","AO","1260","[c]","22060","21690"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","EO","1520","[c]","28250","28120"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","G6","40","[c]","67060","66580"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","G7","110","[c]","55050","54280"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","HEO","365","[c]","33350","33590"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","SEO","175","[c]","41150","40330"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","AO","50","[c]","21820","21690"
"Leaver Dept.","2023","Declared non-disabled","Other","EO","50","[c]","28410","27840"
"Leaver Dept.","2023","Declared non-disabled","Other","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","HEO","40","[c]","34130","34020"
"Leaver Dept.","2023","Declared non-disabled","Other","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Policy","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Policy","EO","120","[c]","28260","27850"
"Leaver Dept.","2023","Declared non-disabled","Policy","G6","110","[c]","66520","65780"
"Leaver Dept.","2023","Declared non-disabled","Policy","G7","315","[c]","54900","54090"
"Leaver Dept.","2023","Declared non-disabled","Policy","HEO","420","[c]","34260","34020"
"Leaver Dept.","2023","Declared non-disabled","Policy","SCS level","65","[c]","85090","79280"
"Leaver Dept.","2023","Declared non-disabled","Policy","SEO","295","[c]","41130","40720"
"Leaver Dept.","2023","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","EO","35","[c]","27780","27480"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","G7","55","[c]","53430","53400"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","HEO","85","[c]","34680","34170"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","SEO","100","[c]","41060","41190"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Research","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Research","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Research","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Statistics","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Statistics","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Statistics","HEO","35","[c]","33670","33990"
"Leaver Dept.","2023","Declared non-disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Statistics","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","AO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","55","[c]","23630","21720"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","170","[c]","27390","27500"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","90","[c]","67130","66530"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","225","[c]","55210","55150"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","305","[c]","34740","34550"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","55","[c]","86890","79340"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","185","[c]","41630","41870"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
