"Status","Year","Ethnicity","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Department for Levelling Up, Housing and Communities","10","10","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Scottish Government","5","5","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Department for Environment, Food and Rural Affairs","40","35","25670","22150"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Scottish Government","10","10","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Scottish Government","90","90","47780","42250"
"In post","2023","Mixed","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Scottish Government","5","5","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","Attorney General's Departments","15","15","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Scottish Government","30","30","33280","29100"
"In post","2023","Mixed","Standards and Testing Agency","Department for Education","10","10","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Ministry of Defence","25","25","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Department for Business, Energy and Industrial Strategy","15","15","[c]","[c]"
"In post","2023","Mixed","The National Archives","The National Archives","25","20","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","UK Export Finance","20","20","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Department of Health and Social Care","120","115","45590","40880"
"In post","2023","Mixed","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","UK Statistics Authority","110","105","35340","31560"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","45","40","33950","31540"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","70","65","42810","39690"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","55","55","44370","41870"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Cabinet Office","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Cabinet Office","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Scottish Government","55","55","37760","33120"
"In post","2023","Other ethnicity","Crown Prosecution Service","Attorney General's Departments","60","60","41560","36780"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Equipment and Support","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Science and Technology Laboratory","Ministry of Defence","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","70","70","51370","54920"
"In post","2023","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Department for Education (excl. agencies)","Department for Education","50","50","50360","51360"
"In post","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","40","40","43520","38050"
"In post","2023","Other ethnicity","Department for International Trade","Department for International Trade","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","50","50","50020","52160"
"In post","2023","Other ethnicity","Department for Transport (excl. agencies)","Department for Transport","35","30","45850","43320"
"In post","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","450","415","30710","28120"
"In post","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","30","30","42970","40030"
"In post","2023","Other ethnicity","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","FCDO Services","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","120","115","50050","48180"
"In post","2023","Other ethnicity","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Actuary's Department","Chancellor's other departments","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","25","20","[c]","[c]"
"In post","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","45","40","49530","52020"
"In post","2023","Other ethnicity","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","105","95","29120","25480"
"In post","2023","Other ethnicity","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","HM Land Registry","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","350","330","33990","32620"
"In post","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","270","260","38100","34700"
"In post","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","110","110","45310","42780"
"In post","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Home Office","240","220","34590","30200"
"In post","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Legal Aid Agency","Ministry of Justice","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Maritime and Coastguard Agency","Department for Transport","20","20","[c]","[c]"
