"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Social Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","AA/AO","Heterosexual / straight","160","[c]","22730","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","AA/AO","Unknown","70","[c]","22760","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","EO","Heterosexual / straight","75","[c]","26700","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","Heterosexual / straight","35","[c]","36090","37300"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
