"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Undeclared","Foreign, Commonwealth and Development Office","55","55","48220","45150"
"In post","2023","30-39","Undeclared","HM Land Registry","30","30","31000","28080"
"In post","2023","30-39","Undeclared","HM Revenue and Customs","605","590","36720","34700"
"In post","2023","30-39","Undeclared","HM Treasury","120","120","53180","54090"
"In post","2023","30-39","Undeclared","Home Office","185","175","36030","32000"
"In post","2023","30-39","Undeclared","Ministry of Defence","450","445","39180","39500"
"In post","2023","30-39","Undeclared","Ministry of Justice","1285","1225","33210","32060"
"In post","2023","30-39","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Office of Rail and Road","60","60","49520","52890"
"In post","2023","30-39","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Scottish Government","105","100","42210","39590"
"In post","2023","30-39","Undeclared","UK Export Finance","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","UK Statistics Authority","35","35","37460","34560"
"In post","2023","30-39","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Welsh Government","25","20","[c]","[c]"
"In post","2023","30-39","Unknown","Attorney General's Departments","505","490","44340","49050"
"In post","2023","30-39","Unknown","Cabinet Office","635","625","47210","41870"
"In post","2023","30-39","Unknown","Chancellor's other departments","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Charity Commission","45","45","35490","31190"
"In post","2023","30-39","Unknown","Competition and Markets Authority","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","750","725","41160","39300"
"In post","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport","80","80","49340","53030"
"In post","2023","30-39","Unknown","Department for Education","655","635","42450","37870"
"In post","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs","480","455","37470","37300"
"In post","2023","30-39","Unknown","Department for International Trade","445","440","51100","55190"
"In post","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities","135","135","48720","50200"
"In post","2023","30-39","Unknown","Department for Transport","810","770","34640","27400"
"In post","2023","30-39","Unknown","Department for Work and Pensions","900","855","32210","28120"
"In post","2023","30-39","Unknown","Department of Health and Social Care","1170","1130","47400","42630"
"In post","2023","30-39","Unknown","Food Standards Agency","55","55","35020","31260"
"In post","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","1075","1065","50900","53500"
"In post","2023","30-39","Unknown","HM Land Registry","565","535","30010","28080"
"In post","2023","30-39","Unknown","HM Revenue and Customs","5120","4895","32620","28130"
"In post","2023","30-39","Unknown","HM Treasury","90","85","52790","54330"
"In post","2023","30-39","Unknown","Home Office","3520","3420","31140","25880"
"In post","2023","30-39","Unknown","Ministry of Defence","3090","2995","37850","35500"
"In post","2023","30-39","Unknown","Ministry of Justice","3220","3060","31300","29660"
"In post","2023","30-39","Unknown","National Crime Agency","1060","1040","39980","38640"
"In post","2023","30-39","Unknown","Northern Ireland Office","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","35","35","36320","33130"
"In post","2023","30-39","Unknown","Office of Gas and Electricity Markets","30","30","48960","47350"
"In post","2023","30-39","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Office of the Secretary of State for Scotland","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Scottish Government","3475","3340","36080","33600"
"In post","2023","30-39","Unknown","The National Archives","30","30","[c]","[c]"
"In post","2023","30-39","Unknown","UK Statistics Authority","655","610","37450","37760"
"In post","2023","30-39","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Welsh Government","125","120","40380","39690"
"In post","2023","40-49","Declared disabled","Attorney General's Departments","290","265","45750","49050"
"In post","2023","40-49","Declared disabled","Cabinet Office","265","255","53390","52550"
"In post","2023","40-49","Declared disabled","Chancellor's other departments","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Competition and Markets Authority","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","350","335","43780","40280"
"In post","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","30","30","60400","56750"
"In post","2023","40-49","Declared disabled","Department for Education","220","210","46110","40610"
"In post","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","455","425","37320","31640"
"In post","2023","40-49","Declared disabled","Department for International Trade","50","50","51990","50110"
"In post","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","95","90","49320","49700"
"In post","2023","40-49","Declared disabled","Department for Transport","335","300","32440","27450"
"In post","2023","40-49","Declared disabled","Department for Work and Pensions","3820","3410","29260","28120"
"In post","2023","40-49","Declared disabled","Department of Health and Social Care","115","105","50680","50080"
"In post","2023","40-49","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Food Standards Agency","35","30","41650","38670"
"In post","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","170","170","51920","49820"
"In post","2023","40-49","Declared disabled","HM Land Registry","130","120","31890","28080"
"In post","2023","40-49","Declared disabled","HM Revenue and Customs","1495","1395","36320","34700"
"In post","2023","40-49","Declared disabled","HM Treasury","45","45","55810","56800"
"In post","2023","40-49","Declared disabled","Home Office","865","810","35340","30200"
"In post","2023","40-49","Declared disabled","Ministry of Defence","1180","1135","39060","35680"
"In post","2023","40-49","Declared disabled","Ministry of Justice","2755","2600","33170","30880"
"In post","2023","40-49","Declared disabled","National Crime Agency","80","75","40540","38640"
"In post","2023","40-49","Declared disabled","Northern Ireland Office","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","45","40","48670","52750"
"In post","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","30","25","[c]","[c]"
"In post","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Office of Rail and Road","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Scottish Government","520","495","42470","37060"
"In post","2023","40-49","Declared disabled","The National Archives","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","UK Export Finance","10","10","[c]","[c]"
"In post","2023","40-49","Declared disabled","UK Statistics Authority","125","120","39570","37760"
"In post","2023","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Water Services Regulation Authority","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Welsh Government","90","85","46030","39690"
"In post","2023","40-49","Declared non-disabled","Attorney General's Departments","2005","1830","50260","53390"
"In post","2023","40-49","Declared non-disabled","Cabinet Office","1515","1475","58130","56430"
"In post","2023","40-49","Declared non-disabled","Chancellor's other departments","105","100","67820","60850"
"In post","2023","40-49","Declared non-disabled","Charity Commission","90","85","41550","38800"
"In post","2023","40-49","Declared non-disabled","Competition and Markets Authority","180","170","76330","76720"
"In post","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","2435","2295","47260","44010"
"In post","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","240","230","58150","57430"
"In post","2023","40-49","Declared non-disabled","Department for Education","1545","1460","51100","51580"
"In post","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","2405","2265","39820","37300"
"In post","2023","40-49","Declared non-disabled","Department for International Trade","300","295","55230","55370"
"In post","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","780","745","51780","49700"
"In post","2023","40-49","Declared non-disabled","Department for Transport","2785","2630","37250","31660"
"In post","2023","40-49","Declared non-disabled","Department for Work and Pensions","14785","13415","31070","28120"
"In post","2023","40-49","Declared non-disabled","Department of Health and Social Care","1030","975","53130","50830"
"In post","2023","40-49","Declared non-disabled","Estyn","30","30","59390","66740"
"In post","2023","40-49","Declared non-disabled","Food Standards Agency","260","255","42930","39200"
"In post","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","1185","1160","53610","54960"
"In post","2023","40-49","Declared non-disabled","HM Land Registry","770","710","37390","34850"
"In post","2023","40-49","Declared non-disabled","HM Revenue and Customs","9820","9305","38840","35000"
"In post","2023","40-49","Declared non-disabled","HM Treasury","290","275","58410","54440"
"In post","2023","40-49","Declared non-disabled","Home Office","6960","6525","36270","32000"
"In post","2023","40-49","Declared non-disabled","Ministry of Defence","7295","7050","40390","38790"
"In post","2023","40-49","Declared non-disabled","Ministry of Justice","13360","12575","35030","32060"
"In post","2023","40-49","Declared non-disabled","National Crime Agency","485","460","45770","45610"
"In post","2023","40-49","Declared non-disabled","Northern Ireland Office","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","545","530","56970","52750"
"In post","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","310","300","53200","48170"
