"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs","Counter Fraud","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Counter Fraud","South East (England)","EO","55","50","28860","28130"
"In post","2023","HM Revenue and Customs","Counter Fraud","South East (England)","G6/G7","15","15","61580","57970"
"In post","2023","HM Revenue and Customs","Counter Fraud","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Counter Fraud","South East (England)","SEO/HEO","65","60","38040","35160"
"In post","2023","HM Revenue and Customs","Counter Fraud","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Counter Fraud","South West (England)","EO","45","45","28220","28130"
"In post","2023","HM Revenue and Customs","Counter Fraud","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Counter Fraud","South West (England)","SEO/HEO","40","40","36930","35000"
"In post","2023","HM Revenue and Customs","Counter Fraud","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Counter Fraud","Wales","EO","40","35","28060","27890"
"In post","2023","HM Revenue and Customs","Counter Fraud","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Counter Fraud","Wales","SEO/HEO","55","50","36600","35000"
"In post","2023","HM Revenue and Customs","Counter Fraud","West Midlands (England)","AA/AO","15","10","22520","22520"
"In post","2023","HM Revenue and Customs","Counter Fraud","West Midlands (England)","EO","70","70","28170","28130"
"In post","2023","HM Revenue and Customs","Counter Fraud","West Midlands (England)","G6/G7","20","15","60640","57970"
"In post","2023","HM Revenue and Customs","Counter Fraud","West Midlands (England)","SEO/HEO","60","55","36830","35000"
"In post","2023","HM Revenue and Customs","Counter Fraud","Yorkshire and The Humber","AA/AO","10","10","22520","22520"
"In post","2023","HM Revenue and Customs","Counter Fraud","Yorkshire and The Humber","EO","120","115","28270","28130"
"In post","2023","HM Revenue and Customs","Counter Fraud","Yorkshire and The Humber","G6/G7","30","30","62580","57970"
"In post","2023","HM Revenue and Customs","Counter Fraud","Yorkshire and The Humber","SEO/HEO","115","110","37390","35000"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","SEO/HEO","25","25","36660","35000"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","East of England","SEO/HEO","40","35","38280","36990"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","London","EO","50","50","32220","32530"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","London","G6/G7","105","105","67190","65230"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","London","SCS level","10","10","96150","87060"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","London","SEO/HEO","205","200","42480","41220"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North East (England)","EO","60","60","28210","27890"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North East (England)","G6/G7","185","185","60040","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North East (England)","SEO/HEO","345","335","39630","42140"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North West (England)","EO","50","45","28090","27890"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North West (England)","G6/G7","60","60","59230","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","North West (England)","SEO/HEO","255","250","37940","35000"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","SEO/HEO","35","35","35990","34700"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Scotland","EO","15","10","28030","27890"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Scotland","G6/G7","30","30","59070","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Scotland","SEO/HEO","130","130","38070","35000"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South East (England)","EO","25","20","28390","28130"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South East (England)","G6/G7","45","45","61000","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South East (England)","SEO/HEO","95","95","39240","41780"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South West (England)","EO","15","15","27740","27890"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South West (England)","G6/G7","15","15","61870","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","South West (England)","SEO/HEO","35","35","37270","35000"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Wales","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Wales","SEO/HEO","20","20","38270","35990"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","EO","50","50","28360","28130"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","G6/G7","140","140","60210","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","SEO/HEO","290","280","39750","41780"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","10","10","22520","22520"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","EO","65","60","28240","28130"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","65","60","60300","57970"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","175","170","38180","35030"
"In post","2023","HM Revenue and Customs","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","London","G6/G7","40","40","68810","65230"
"In post","2023","HM Revenue and Customs","Economics","London","SCS level","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","London","SEO/HEO","60","60","41230","39450"
"In post","2023","HM Revenue and Customs","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","North West (England)","EO","10","10","27850","27890"
"In post","2023","HM Revenue and Customs","Economics","North West (England)","G6/G7","10","10","61130","57970"
"In post","2023","HM Revenue and Customs","Economics","North West (England)","SEO/HEO","30","30","37050","34850"
"In post","2023","HM Revenue and Customs","Economics","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Economics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","East Midlands (England)","G6/G7","20","15","61530","57970"
"In post","2023","HM Revenue and Customs","Finance","East Midlands (England)","SEO/HEO","25","20","38110","35000"
"In post","2023","HM Revenue and Customs","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","London","AA/AO","10","10","26710","26920"
"In post","2023","HM Revenue and Customs","Finance","London","EO","45","40","32890","32540"
"In post","2023","HM Revenue and Customs","Finance","London","G6/G7","110","110","69480","65230"
"In post","2023","HM Revenue and Customs","Finance","London","SCS level","15","15","94830","86460"
"In post","2023","HM Revenue and Customs","Finance","London","SEO/HEO","135","130","43140","45170"
"In post","2023","HM Revenue and Customs","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","North East (England)","EO","15","15","28260","28130"
"In post","2023","HM Revenue and Customs","Finance","North East (England)","G6/G7","60","60","60430","57970"
"In post","2023","HM Revenue and Customs","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","North East (England)","SEO/HEO","115","115","39580","42140"
"In post","2023","HM Revenue and Customs","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","North West (England)","EO","15","15","28650","28130"
"In post","2023","HM Revenue and Customs","Finance","North West (England)","G6/G7","35","35","60370","57970"
"In post","2023","HM Revenue and Customs","Finance","North West (England)","SEO/HEO","65","65","39020","40680"
"In post","2023","HM Revenue and Customs","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","Scotland","AA/AO","85","65","22520","22520"
"In post","2023","HM Revenue and Customs","Finance","Scotland","EO","20","20","27970","27890"
"In post","2023","HM Revenue and Customs","Finance","Scotland","G6/G7","10","10","58870","57970"
"In post","2023","HM Revenue and Customs","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","Scotland","SEO/HEO","30","30","37470","35000"
"In post","2023","HM Revenue and Customs","Finance","South East (England)","AA/AO","25","20","22520","22520"
"In post","2023","HM Revenue and Customs","Finance","South East (England)","EO","25","20","28810","28130"
"In post","2023","HM Revenue and Customs","Finance","South East (England)","G6/G7","20","20","61520","57970"
"In post","2023","HM Revenue and Customs","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","South East (England)","SEO/HEO","70","65","38920","41780"
"In post","2023","HM Revenue and Customs","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","West Midlands (England)","G6/G7","15","15","60900","57970"
"In post","2023","HM Revenue and Customs","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Finance","West Midlands (England)","SEO/HEO","35","35","40360","42330"
