"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","AO","LGBO","[c]","[c]","[c]","[c]"
