"Status","Year","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for International Trade","London","Female","160","[c]","37320","35010"
"New entrant CS","2023","Department for International Trade","London","Male","190","[c]","37710","35010"
"New entrant CS","2023","Department for International Trade","Outside London","Female","215","[c]","39520","39320"
"New entrant CS","2023","Department for International Trade","Outside London","Male","220","[c]","42200","41380"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","80","[c]","37890","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","65","[c]","37520","34310"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","45","[c]","33930","31290"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","45","[c]","33930","30790"
"New entrant CS","2023","Department for Transport (excl. agencies)","London","Female","95","[c]","37520","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","London","Male","120","[c]","38250","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Outside London","Female","50","[c]","33470","31350"
"New entrant CS","2023","Department for Transport (excl. agencies)","Outside London","Male","55","[c]","39320","31350"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","London","Female","130","[c]","37620","39150"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","London","Male","105","[c]","37660","39150"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Outside London","Female","1660","[c]","26570","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Outside London","Male","1455","[c]","28370","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","London","Female","125","[c]","36790","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","London","Male","60","[c]","36430","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Outside London","Female","60","[c]","36860","30370"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Outside London","Male","40","[c]","31750","30370"
"New entrant CS","2023","Disclosure Scotland","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Outside London","Female","380","[c]","22300","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Outside London","Male","265","[c]","23900","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","London","Male","30","[c]","30640","30780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outside London","Female","155","[c]","26200","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outside London","Male","410","[c]","27000","26780"
"New entrant CS","2023","Education Scotland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Female","85","[c]","32300","30960"
"New entrant CS","2023","Food Standards Agency","Outside London","Male","60","[c]","32450","30960"
"New entrant CS","2023","Food Standards Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Outside London","Male","45","[c]","74820","70380"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","London","Female","175","[c]","37930","30160"
"New entrant CS","2023","Government Legal Department","London","Male","85","[c]","42980","45230"
"New entrant CS","2023","Government Legal Department","Outside London","Female","40","[c]","44210","50460"
"New entrant CS","2023","Government Legal Department","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Outside London","Male","35","[c]","51370","50200"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Female","185","[c]","27320","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Male","105","[c]","28940","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","Outside London","Female","960","[c]","22730","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Outside London","Male","450","[c]","23210","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Female","195","[c]","27510","23390"
"New entrant CS","2023","HM Land Registry","Outside London","Male","135","[c]","28110","23390"
"New entrant CS","2023","HM Prison and Probation Service","London","Female","680","[c]","29710","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Male","485","[c]","31320","33800"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Female","6060","[c]","25020","23640"
"New entrant CS","2023","HM Prison and Probation Service","Outside London","Male","4345","[c]","27140","28880"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Female","250","[c]","33480","26920"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","London","Male","230","[c]","36780","32260"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Female","2185","[c]","26090","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","Male","2130","[c]","28480","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Female","90","[c]","30260","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","London","Male","95","[c]","31780","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Female","40","[c]","28290","26980"
"New entrant CS","2023","HM Treasury (excl. agencies)","Outside London","Male","40","[c]","30780","28500"
"New entrant CS","2023","Health and Safety Executive","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Outside London","Female","155","[c]","32940","27320"
"New entrant CS","2023","Health and Safety Executive","Outside London","Male","150","[c]","33990","29940"
"New entrant CS","2023","Home Office","London","Female","970","[c]","30380","29750"
"New entrant CS","2023","Home Office","London","Male","835","[c]","32140","29750"
"New entrant CS","2023","Home Office","Outside London","Female","3100","[c]","24520","22400"
"New entrant CS","2023","Home Office","Outside London","Male","2820","[c]","25280","25750"
"New entrant CS","2023","Home Office","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","30","[c]","27480","25750"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Female","35","[c]","36560","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Outside London","Female","30","[c]","38170","34340"
"New entrant CS","2023","Intellectual Property Office","Outside London","Male","45","[c]","43290","41240"
"New entrant CS","2023","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Outside London","Female","55","[c]","22350","21780"
"New entrant CS","2023","Legal Aid Agency","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Female","50","[c]","27440","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Outside London","Male","135","[c]","30990","26780"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Female","120","[c]","40390","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Male","55","[c]","42040","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outside London","Female","120","[c]","30810","30930"
"New entrant CS","2023","Met Office","Outside London","Male","140","[c]","29330","26650"
"New entrant CS","2023","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Female","155","[c]","40070","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","London","Male","195","[c]","38550","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Female","1420","[c]","29260","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Male","1645","[c]","30860","27350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Female","250","[c]","36050","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Male","160","[c]","40890","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Female","240","[c]","32620","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Male","155","[c]","36980","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Female","85","[c]","39710","34340"
"New entrant CS","2023","National Crime Agency","London","Male","65","[c]","46850","39630"
"New entrant CS","2023","National Crime Agency","Outside London","Female","165","[c]","35230","34670"
"New entrant CS","2023","National Crime Agency","Outside London","Male","195","[c]","36960","36040"
"New entrant CS","2023","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Female","45","[c]","33370","29100"
"New entrant CS","2023","National Records of Scotland","Outside London","Male","30","[c]","33720","29100"
"New entrant CS","2023","National Savings and Investments","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","60","[c]","47080","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","270","[c]","49060","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","110","[c]","53510","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Female","110","[c]","42820","36850"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Male","150","[c]","44380","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Female","95","[c]","34000","28000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Male","115","[c]","35010","30950"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","55","[c]","34990","32000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Outside London","Female","180","[c]","22460","21780"
"New entrant CS","2023","Office of the Public Guardian","Outside London","Male","150","[c]","22490","21780"
"New entrant CS","2023","Office of the Public Guardian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Outside London","Female","70","[c]","37350","41840"
"New entrant CS","2023","Planning Inspectorate","Outside London","Male","65","[c]","41790","41840"
"New entrant CS","2023","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Outside London","Female","40","[c]","31480","26410"
"New entrant CS","2023","Registers of Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Male","130","[c]","22480","17160"
"New entrant CS","2023","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","Female","225","[c]","23040","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","Male","195","[c]","23360","22150"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","Female","155","[c]","26740","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","Male","80","[c]","27130","23190"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","Female","510","[c]","39080","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","Male","365","[c]","39760","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","Female","185","[c]","26830","24710"
"New entrant CS","2023","Scottish Prison Service","Outside London","Male","220","[c]","27690","24710"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","Female","35","[c]","28400","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","Male","35","[c]","26080","25710"
"New entrant CS","2023","Serious Fraud Office","London","Female","40","[c]","44840","40000"
"New entrant CS","2023","Serious Fraud Office","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","Female","1160","[c]","28110","29100"
"New entrant CS","2023","Social Security Scotland","Outside London","Male","685","[c]","28670","29100"
"New entrant CS","2023","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","Female","45","[c]","25260","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Outside London","Female","105","[c]","30200","27470"
"New entrant CS","2023","Submarine Delivery Agency","Outside London","Male","155","[c]","35700","32500"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Outside London","Female","40","[c]","28790","22180"
"New entrant CS","2023","The Insolvency Service","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","London","Female","60","[c]","30300","29840"
"New entrant CS","2023","The National Archives","London","Male","45","[c]","33670","28000"
"New entrant CS","2023","The National Archives","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","Female","40","[c]","46670","37570"
"New entrant CS","2023","UK Export Finance","London","Male","55","[c]","49670","42000"
"New entrant CS","2023","UK Health Security Agency","London","Female","240","[c]","42380","36230"
"New entrant CS","2023","UK Health Security Agency","London","Male","145","[c]","47900","40880"
"New entrant CS","2023","UK Health Security Agency","Outside London","Female","355","[c]","37820","33390"
"New entrant CS","2023","UK Health Security Agency","Outside London","Male","225","[c]","42400","37060"
"New entrant CS","2023","UK Hydrographic Office","Outside London","Female","50","[c]","29520","27610"
"New entrant CS","2023","UK Hydrographic Office","Outside London","Male","60","[c]","31720","29880"
"New entrant CS","2023","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","Male","30","[c]","46550","39840"
"New entrant CS","2023","UK Statistics Authority","Outside London","Female","520","[c]","28430","24840"
"New entrant CS","2023","UK Statistics Authority","Outside London","Male","530","[c]","29350","24840"
"New entrant CS","2023","UK Supreme Court","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","Outside London","Female","165","[c]","24580","22520"
"New entrant CS","2023","Valuation Office Agency","Outside London","Male","165","[c]","24660","22520"
"New entrant CS","2023","Vehicle Certification Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","Outside London","Female","185","[c]","33480","32460"
"New entrant CS","2023","Welsh Government (excl. agencies)","Outside London","Male","125","[c]","34580","28370"
"New entrant CS","2023","Welsh Revenue Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Revenue Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Wilton Park","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
